,BT549,Hs-578-T,MCF7,MCF7ADR,MDA-MB-231,MDAMB435,T47D,SF268,SF295,SF539,SNB19,SNB75,U251,COLO-205,HCC2998,HCT-116,HCT-15,HT-29,KM12,SW620,CCRF-CEM,HL-60,K-562,MOLT-4,RPMI-8226,SR,LOXIMVI,M14,MALME3M,SK-MEL-2,SK-MEL-28,SK-MEL-5,UACC-257,UACC-62,A549,EKVX,HOP-62,HOP-92,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,IGROV-1,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,SK-OV-3,DU-145,PC-3,786-0,A498,ACHN,CAKI-1,RXF393,SN12C,TK10,UO31
SS18L2,1.45413620367,-0.0258758911818,-0.00586335417447,2.02355165457,-0.251694715809,0.147853354357,,,1.03176792547,-0.0681697886067,,-0.433314441942,,,,,-4.04956981096,0.018503136628,,,,,-2.52368351429,,,0.880968666784,-0.198005562621,1.91243798039,,,,,3.91657300165,,-0.780513691906,,,-1.20620621255,1.81553448794,,,1.1708806795,,-2.33475792134,,1.88955904197,-0.108898127211,,-1.26025616008,,,,-1.37579828844,-1.27124298004,0.511984380943,0.660670893605,-0.774510983663,-0.938458407371,
SSNA1,1.33376026776,,2.73595454882,,0.366831111816,-0.908568118357,1.22383514931,,,,-1.3204109722,-3.58112396592,-0.66379482914,1.38975765813,,1.20010719797,,-0.516621551982,-0.42411152905,1.37479622831,0.629998742414,1.65657876087,-0.790263525767,,2.49554900925,,-0.0497900937966,1.05135995515,,,,-0.71526537051,-1.16255526516,,0.0803534481221,-0.265283831454,,,-1.55209424524,,,-0.000858932634939,,-3.39437228498,-2.03604165203,,,0.0969168048351,,1.40782894041,3.07398680256,,-0.749873715008,,-2.1114675766,0.32340296664,-0.980916064308,0.157567647609,
SSSCA1,,-1.00710178932,2.6112663233,2.15202492075,-0.546088983236,-1.03338867397,1.92120869419,3.18930558961,1.15643863068,-2.71151177385,0.856372172586,,0.301231349905,-1.02098499044,-3.21293626485,-0.383932356223,-1.53020965718,0.18049971424,-0.0653568298423,0.384853682437,-0.410747372953,,0.319350370812,1.45061937074,3.2698530634,-0.984364710522,-0.759729319331,,,-1.82101961878,,0.149917949703,0.62736666776,0.696659525137,,,,,0.181277053807,-1.59763829504,,-0.905418799779,-2.32173663961,-2.49406287603,0.0819260260661,1.64248393148,-1.05761732933,0.769378808712,,0.982062549592,2.41068487101,-1.32140177528,,,-1.09049280204,0.409826820618,1.15923911812,,0.236631389548
STIM1,-0.519905050599,0.436145095045,,1.42327964388,2.66458275966,-1.78433878424,2.90811731545,-3.99843350799,-1.35570286207,1.32439827019,1.16071603719,1.53832337313,0.778862039205,,-1.12387181642,-1.53134648611,-2.2069901718,1.42747457891,0.138925809635,-0.1727719891,-1.11271292589,,1.04146881617,-1.56190651282,,0.37937157931,,2.65071808714,-0.99722427797,-1.85650311441,0.0592745467847,0.0840521305243,2.21002279179,3.194106349,0.555424867341,-1.30350564617,-1.46593901311,,0.0937302269201,-2.43006279372,-1.9499593273,-1.16111653413,-0.201287244234,0.0772630328552,0.0325940533167,0.265347350995,0.0143828642706,-1.29893333603,1.69867196346,-0.567272761599,1.39742408951,0.630060361138,1.44325071945,-0.232822685826,0.338388827725,1.62170530527,0.458386080793,-1.28272932142,-1.6015558144
STK10,,,-0.0928641112959,0.202386373979,0.283564054728,-0.106054506543,,0.306200467586,0.562140171594,-1.53510331643,,0.96305432418,-0.555545346528,-2.02556559113,-1.26582976976,,,-1.54694321914,-0.598593966223,0.18780986664,0.936727628769,3.36513864348,,-0.901891749496,,0.179482180503,,3.4139276447,,,0.289101896467,1.82588337783,2.48514097572,1.81242817688,,,,-1.57279388792,1.41871130153,-3.32188948897,,,-1.19848060165,1.25270922297,,,-0.468162798727,0.951234166286,,-0.491921297944,-0.0771599998536,-1.15587944545,,,-1.34741845932,2.20286025484,0.705398438485,-1.00029374282,-2.71457851342
STK39,,,,-1.70555174395,1.51519645876,-1.74021439245,,0.142987566088,0.424164720825,,,0.461423573704,-0.6140176874,2.2894704623,1.6331801184,1.9630922625,-2.55382755421,3.90184750671,-0.355204714434,1.2900692385,1.86727028918,,0.513976140128,2.30918501574,,-0.613096487321,-2.31514022111,0.500758728658,-0.794203191641,,-4.225504853,-0.685299203122,1.68644404717,0.446436656386,0.499834455276,-1.30660735719,-1.03761123901,0.432634002136,,-0.406141667151,,-1.37834202277,-0.389280975421,-1.84155630654,,,1.15568067059,-0.797945576297,-0.725288754085,1.26565650203,0.190013765669,,-0.645812131433,0.187157743344,-1.32348384825,2.73696373156,0.796373959971,-1.22297892418,-0.866378577755
STT3A,2.13336622778,1.04631917418,0.632386719447,2.03077250684,-0.200886210794,-0.484616119151,0.62358273135,0.140057758585,0.985874475692,2.18581251877,0.651058226731,0.246425094621,0.734213166016,0.51504125686,0.803922943093,-0.813122192276,-1.01392099569,0.655562909123,-1.08171863012,0.343642415122,-2.91560297028,2.96611728436,-0.256992048877,-0.213167285358,1.88622798077,1.04086493821,-0.092370685371,1.1076804279,-1.54702232258,-1.04033706131,-4.75654138595,0.444571973992,2.65235764247,2.70484381841,-0.870281818181,-2.28934758463,-2.44157567973,-0.391132602952,2.13925739349,-2.01606186036,-2.21872874965,1.0796985647,-1.10509902236,-2.81454822662,-1.11688800071,3.35802833753,0.749452493841,-0.060118145553,0.294712509204,0.495398771481,-0.796431402937,-1.55939384069,-0.743415071271,-0.90535485727,-0.101183453276,0.487253168527,-0.0366664058533,-2.5269857014,-0.413318018687
STX18,,,-1.04080700423,-0.0771550906006,-0.0913003170856,-0.255933747166,0.248513520228,0.721379362919,,,0.863803544635,,-0.701494532879,,-1.66281657138,-0.492884072131,,,,,-0.136002716817,-0.624942730211,,-0.243864733248,,1.16271002438,2.29674892633,1.66533455071,1.68959451354,,-1.13379569452,1.16826073474,,,,1.25561823511,-3.45028794349,2.25161787306,1.54737906247,-0.670149064669,-1.6621419942,,-1.64650646418,,,,0.641408980296,,-0.292195241556,3.51553616806,-3.37237468693,,-0.553906638992,-0.989990407339,,,,,
STX6,,-0.615532937155,0.0976279482812,0.712610606298,1.53572193867,-0.856921820497,,,-1.06344171226,,2.54209910015,-1.76249379034,1.67035715652,,-0.666623970415,,,,-2.0322735088,0.24088464011,-0.195869925106,,-1.0138356948,,,-2.43636108308,,2.48009032763,0.381261429197,-0.69759844445,,1.60334737337,2.15444918107,,-0.594205534853,,,-2.51307742473,1.61635769767,0.564402026642,-4.18636750944,0.547933141301,-1.08466404934,0.357403500049,-0.572939765568,2.12772776218,,,0.249306103052,,,,,0.361675689683,0.631494328106,,,-0.753602648171,
STXBP3,-0.16868470438,-0.148230641461,0.779161761339,2.95570346795,-0.623787672631,,-1.64089037653,1.41959615348,0.350284768553,0.722372193061,0.956040383068,-1.04755292503,0.63852514831,-1.33638853911,1.15940347886,-2.33170102251,-0.703178584279,0.448450616596,-2.27338339509,,-1.90740427608,,-0.224030364759,-0.657388015751,-1.09661259461,-1.31721032256,,-4.65380959228,-0.972548814216,-0.893307330314,-1.87852072666,-0.352523137877,0.769487771749,0.839374014548,0.563658564317,-2.56532076041,-2.96833967308,1.91689604344,2.1589804134,1.11757899117,,0.405021987343,0.358854190525,0.282734669723,-1.94772182681,2.29802907055,,0.683037683844,0.186514424808,1.12598759227,3.37618787063,-0.886726739276,0.779417026517,0.686791578967,0.112176326516,2.0868739893,1.70486520474,0.1971700286,-0.849426999832
SWAP70,,-0.0682107207441,,1.67052722017,1.10574399613,-0.139205269971,-1.5565487668,3.72660713398,-0.911140830637,0.249875298481,1.5276792468,0.242928155103,1.31230015198,-2.89021759549,-2.18799751274,-0.402752081807,-1.45604703514,-0.0830928581167,-0.501911386335,0.502599799538,0.411813001727,1.81369228565,-2.58251210278,-0.375592606909,,-0.440358360793,-1.26861776563,,-1.25157947354,-1.55487512786,-1.00695371747,2.65912028009,1.13490984825,2.21029560689,-0.21209409349,-2.12902342207,-4.35997286142,0.249736738059,0.500714897738,0.05627741504,,-1.52675144586,3.01808717405,0.294218025664,-2.45614080918,,,1.05810729932,0.951517815299,2.22708821345,0.841333653949,0.904049308687,0.218870157859,-0.516428681473,-0.12350375334,2.28007976078,0.0115784573095,-1.44799912296,-0.255885947614
SYAP1,,0.245209034049,0.560556347276,-0.910542626514,1.63858952324,1.69287713789,0.941221870663,2.10316327293,,,2.30685299409,-0.00878454016853,1.90602152254,0.923415473038,-0.921699147581,-0.400429550049,-2.52527665236,-0.371826527877,-0.00990840568307,1.573697174,-1.6149300881,-0.0708920692021,1.40796145501,-0.719166145729,,-0.0494657120323,-3.58441447141,3.32732249804,-0.158827759773,,-1.54961311708,1.31808728636,0.531076291269,1.4689461146,,-1.49825410195,-0.742699895637,-2.60845467007,-0.78027245944,-0.141360526229,-2.07064870931,0.00255744493651,0.535897469865,-1.95494611766,,0.594983412312,-1.30226335586,0.276085546396,-1.24109567212,0.904482488776,2.10852002437,-1.11804115074,0.900678157803,-4.37495741741,-0.915280235943,3.10439902114,0.131987349741,-0.220379950046,-0.226805726186
SYNJ2BP,0.889236972399,-0.33627378723,1.54108278624,1.74237383468,0.0418295162768,0.739912755324,0.925073303302,-0.512771694778,-0.0538482146134,-0.580704936427,-1.97966059563,-1.57771374476,-1.27859356194,1.44578906852,-0.399589074392,-0.458862602517,-2.85209379081,-0.904132400273,0.125948084915,0.0163941773795,-1.94918017108,,,,-1.67671932316,2.09581844419,0.681781100664,0.872166690944,0.0742725786181,-3.45214863826,-1.43206343572,-0.222807696933,-0.297305448329,3.6712254768,0.765197317425,-0.990538185806,-0.829938174056,1.01038071205,0.793952389297,0.914087891245,1.2064736538,2.05721860958,0.183719391624,,,3.08006851584,-0.577680619671,1.40999811884,1.94387936281,1.15420855892,1.35041815063,-4.6096416311,-0.598932865178,-0.254779312283,,-1.82240483814,-2.32596947317,-1.45774719137,0.400075295617
TALDO1,-1.46987378168,-1.40656061172,-0.492668345661,0.153940927136,0.906797046105,0.172387601036,0.0819502955206,1.81653403791,0.643498860137,-0.755016192415,0.788748521927,1.14149797689,0.456084564313,0.239680843387,-0.578897884677,-0.858619696369,-2.22533401342,1.1982922045,-0.980645431446,0.709537474814,0.335565397255,3.21722713054,1.62299173312,-1.40346441631,2.40346184755,-0.69422874694,-0.814829838773,3.23325880177,-0.992971830783,-2.3712625214,-3.0175451233,0.848594255634,0.762471667027,1.04994270373,0.26955022527,-3.79030422884,-2.83952570045,-1.59567622938,1.5136735878,-1.11700972141,0.581467443932,1.37176955003,-0.31868253899,-0.779738239776,-1.83224706095,0.00372602361374,1.62629957336,0.109238645351,-0.350417421795,1.20833146269,0.0179301092555,-4.21607208441,2.9491476408,-1.09222567872,0.9390630668,0.552257797496,0.174528930889,-0.628778269501,0.749652319737
TAX1BP3,1.60609952748,-0.0966401038382,0.0475652682893,2.60868044206,0.945666697968,-0.241452578814,0.769631655758,2.20358618747,-0.172954605074,-1.05613808333,-0.993974025104,0.331946803781,0.330472840008,-0.629471001143,1.12608018089,-0.581306331422,-2.61552154057,0.995143275847,0.438720339205,2.16549099676,,,,,,-0.267035337097,1.22423846333,3.64621501229,-1.04506982514,-1.48602946439,,-1.30198084787,-0.682633331537,0.717446265223,0.169096552868,0.199004573452,-3.59830287781,-0.291740476324,1.73692008493,-2.05275323931,-0.817828675276,-0.278956717431,0.0732322282653,-4.33404243163,,1.21114936485,,2.6983192382,-0.0735165819706,2.641589602,0.0211013489284,-2.72636726366,0.481380904245,-0.308706409113,-1.66020432177,0.865226719874,-2.0428028197,-0.785760587966,-0.231662732649
TERF2IP,,,2.23300756068,1.74016763481,,-1.39786993167,-0.261210462187,,1.21744825938,,0.210676439348,-1.37328508739,-0.00564642900903,-2.26972384488,0.190257860122,1.32339540227,-0.663698904251,-0.296727237701,2.13231358002,4.12023548856,1.10773813928,0.291971672261,,1.59734400621,1.16874107718,0.499795927612,-1.61573911134,2.523598601,-0.994701161156,,-2.89396038714,,2.23165014485,,,,,-1.56155143672,-1.58553729233,-0.0816369352796,-0.537548867585,0.620587206957,0.00803730139592,0.253771251751,,,-0.41378783444,-1.35324110361,-2.66396094546,0.489098235316,-0.323478846317,-1.13926114241,,-0.862286897216,,,,,
TFB2M,,,,-0.573477902408,,,,,1.06983557868,0.156981249153,1.06326353767,,,,-2.54430496341,-1.07326623776,-1.7113084728,-0.0920787510604,-1.78032948962,-0.797195852441,,,-0.241025982422,0.152127387026,1.91655679714,,-0.715521420655,0.933386045553,-3.69284165674,0.534622987827,-2.16546829837,1.6105674831,1.10280994422,2.70355545405,,,-1.62678227644,2.52128048315,0.0704486908908,0.485193297776,,2.34882710025,-0.826539732121,-0.37896067941,-0.512902044077,1.54852064789,-0.489859084951,,,0.86238733187,2.39629847219,,-2.36630737554,0.562985933802,-0.617290432279,,,-0.39435810971,
THNSL1,,,2.38685210085,-1.41331575868,,,,,,,,,,,1.27460677147,-1.0387685824,,-2.25747761796,-0.351003651962,0.906604549301,,,,-0.96079522739,-0.713052702442,,,,1.26602214708,-1.56482495375,-0.0665102274622,0.335211566303,-0.347600175536,1.85142989105,0.0915156837886,-2.59744237042,-3.14973596514,,-0.76335589833,2.02869218733,,,0.132539445548,0.777039326689,-1.61620800886,3.6476404489,,,1.34613563577,,1.70165435149,,-0.94533880314,,0.72800559016,,-0.571528076784,0.251429894631,0.047194353668
THRAP3,,,0.106693516193,0.528386635904,,,,3.0489839379,,1.55937283849,0.770086631124,-0.564354170467,1.4486560314,1.01112389521,0.381104534804,-1.77936861518,-0.841384838723,0.946988245814,,,-0.864391284132,-0.299718855229,-0.105010949014,,2.15914586659,,,2.24041206141,,-2.47946708911,,,,,,,,,1.08188047585,-1.09837435287,-3.59612216188,,1.11326154186,-2.20994034575,,,,-1.16486140422,-0.987786457573,,,-1.45069044091,,0.312275055222,0.157763297042,0.838884659898,,-1.09255410354,
TIMM10,-0.90773454067,,1.97758008656,2.4481056424,1.16303874623,,-0.131155898524,-0.993776664311,-0.717879646486,,,-0.702033394234,-1.20819435676,-0.520607937674,0.849457419906,,,0.574345179072,0.195655147965,-1.8949363591,-2.10955438171,,,,,-0.657122109122,0.323042548839,1.32930830388,0.270817033231,,,-0.65547957999,,4.04943654345,-0.560603440808,,-3.10742352042,1.39249337758,1.7487490109,,-0.142896141856,0.522316346786,0.929843081174,,,1.90535330426,,-1.18454511893,,1.42098361843,1.58102602982,,0.360221481833,,,-1.9837840538,-1.45702104927,-2.84330904138,-0.580125958758
TIMM13,2.39525015609,-2.08516528451,0.00207929037189,2.08843086217,0.693063688365,0.40437092153,-0.477296459808,-0.993093441678,0.757534145842,-0.109003849777,-1.33921497814,-0.672569974617,0.114694801509,-0.0783377557403,0.946781446909,-1.1508953007,-2.85537282659,1.39320631031,0.00930804209241,-0.290857461313,-1.58705417623,1.49535470677,0.987136059054,,1.53420292112,2.29127883267,0.832717008235,2.13034666523,0.0874303552414,-1.84855019051,-2.4210770481,-0.0450590273436,0.0952540160196,2.93465757291,-0.543233436191,-1.33334343647,-2.43039805151,1.53993441943,0.305217925105,,-0.150895556074,-0.26189187649,1.68616375171,,-3.7959358633,2.45820185655,-1.54719182115,0.513999611447,0.202799477436,0.379798396522,2.22686727602,-4.02784509249,0.914821693008,-1.47897903356,,-0.258141441866,-0.862855049629,-0.42134574985,-0.681274669865
TIMM17A,,,1.76317371856,1.07992450421,0.0109087555322,-1.05569625879,-1.27303941632,,,,,-2.86695142829,,,-2.3562704313,0.0200621877725,-0.512534984286,-1.2227135039,-1.27693282713,,-0.582358431351,,,-0.893561736613,0.666177023922,0.856546483879,1.15881240846,2.3337682242,0.0276396805465,-2.04112804493,-0.979130983739,0.38292674177,-0.537426888378,4.08499103233,0.088989744926,,1.52991067851,-0.184778386265,,-1.34829078989,-3.31164903731,2.2335368945,-0.191204340768,,0.0623063777882,2.87097070174,-0.102132763356,-0.0117535449661,,2.19515943221,,,0.820351972706,1.08412243956,,,,0.177027047094,-1.29602608873
TIMM22,1.29752338007,-0.83638015966,-1.88232297463,2.0900858321,1.13290211352,-0.0826284656741,0.140603455536,,,-0.275567817654,1.09161249054,-3.21254705032,0.228748892699,,-0.991237234696,-1.61980834466,-2.35290172251,-1.46172779493,-0.117900501986,2.29308056893,-3.5507024801,-0.907661071904,0.357566845427,,0.418331278359,1.68854783179,0.00346527896761,1.43799823908,-0.498280352983,-1.12163857434,-3.00102605217,0.72656139296,0.137905106844,4.34181681368,1.12939070167,-1.76837528812,-0.616756382759,1.32676038621,0.487456206594,,-1.4837615799,1.7796526097,,,-1.25260006224,3.30246949539,-0.614888035358,0.863876371501,0.376026573928,1.24368834857,0.397824292276,,,-0.739062142328,,,0.554144825336,-0.583881885868,
TIMM44,0.790937497782,0.319798444127,1.0374307567,2.39677475716,1.98146055935,0.447342904696,-1.29242841036,-0.95816683472,-2.21482547553,0.00758908255109,2.22005009887,-0.878029465718,1.39420377338,-0.602099124445,0.559236693201,0.208906736193,-1.65697725181,-0.68712156394,-0.535760707612,0.82690051857,-0.0469198860053,-0.326426152513,0.421987187427,0.389017979878,,1.80549892269,-0.0489392758631,2.02202174484,-0.375820229183,-2.33253681386,-1.07067011618,1.12562701228,1.62844478047,3.64822160923,-2.80744101642,-2.86776090602,-1.1355546834,0.352125379628,2.2801399654,-0.218653960657,-0.618093710507,0.799609287978,0.464568774649,-1.66017390335,-4.71435012785,1.54875434423,-0.463101780039,0.580514615817,-0.655122774223,1.5392172109,1.66328632639,,-0.447095918597,-1.14955533089,-0.394431871849,1.64417058177,-2.12331614988,-2.6199225518,-1.24893674988
TIMM8B,2.02520901487,-0.602841665781,,1.08254303179,1.04619619632,0.788214227828,0.75770814705,-1.43536214029,1.36143151669,0.394839342575,0.220326725419,-2.25875948546,-0.386358522638,-0.0760700662537,0.577179087665,-0.911071666589,-2.30157198779,0.721990343662,0.192291573212,0.0840292757222,-1.36392286323,1.65704660041,1.52009995064,,3.54415255034,2.2806888913,0.618666487531,1.99959421788,-0.583988846905,-2.37136246046,-3.02760498388,-0.865304518174,-0.131499776168,3.31645326124,-0.933977974742,-0.904393791745,-2.62194167623,0.161676258801,-1.33877635254,,-0.475842205441,0.578932297823,0.502962731104,,,2.29442495227,-2.67931837042,0.523692458212,-0.24679291614,0.479964057918,1.63340262789,-3.6463461997,0.828170363368,-1.44906630332,-0.90546250537,,0.518443447838,-0.638890016286,-0.680271529313
TIMM9,2.16637587501,-0.705721039804,-0.358699168792,1.69545323852,1.62679177101,-1.68469415677,-0.247597634068,-1.31492201025,0.633783221751,0.150805126996,-0.00129398735098,-1.4857088835,-0.268455728569,-0.226818636913,0.355792015952,-0.476415242759,-3.1779086393,0.356709593612,0.00208028237657,0.317941334745,-1.88162983377,,1.20033496891,,0.908442315549,1.75332359149,-1.08886487642,1.56588601491,0.842314547858,-2.38611347583,-2.55856721171,0.00357024143467,0.00376447087376,4.27295012444,-0.132196247095,-0.990712818628,-1.42001289546,2.60866274388,1.15568766154,,1.04247517921,0.546996584282,0.403075863721,-4.5919675616,-1.81551200408,3.53255421061,-1.26292393143,1.36516082304,0.99346910769,1.45269163362,0.570949891712,-3.06167511534,1.08524256548,-0.3838850895,-1.63551591053,-0.821962383897,-0.780947180848,0.228779504759,0.4209570619
TMED1,1.61483250719,0.591348844977,2.33740939526,0.818342966742,1.08198259629,-1.67324111753,-0.739594527159,-2.53948209011,1.29792065183,0.861032192975,1.795221625,1.73071849955,0.414879257539,0.0103218009165,0.0566494439351,-1.45892377037,-1.52231573243,-2.19591001107,-0.290178464977,0.90976569073,,,-0.828448352209,-2.54017947423,-0.251011062545,1.04250899554,-2.69439034969,1.1276814104,-0.850646434863,-0.485352077585,-3.17647822579,2.10929651028,1.74895556246,4.02017489913,0.173541741568,-1.59470792857,,-1.44370542113,0.427551319051,0.367531892929,0.32152638341,,-0.399346267322,-0.49210877347,-0.169563346692,1.05954239856,2.11396861372,0.781885814586,1.7325171887,1.19872236737,1.55214054619,-0.696374685885,-2.20341710899,-1.59125753205,-0.469596992338,-0.218301292006,-0.734095704866,-1.83175638719,-0.858914405856
TMED9,2.03645462995,0.265968657087,1.89095018231,1.0649620081,1.09595650815,-1.6384292989,1.26764164991,1.17179557701,0.602271316324,0.362214405306,1.1676166883,-1.99059923171,1.10897080953,0.79423081504,-0.711126195655,-0.695563941985,-2.36305645911,0.335294134633,-1.54999251702,0.381005711702,-2.23694540893,1.60493164675,-0.747848180666,-0.806898828269,0.581348520612,0.170890449905,-0.495784198276,2.35177230343,-0.568686396852,-1.20736465674,-4.24283294986,1.15044132548,-0.157818245584,3.7242178816,0.685666939854,-2.37575460817,-3.27570048334,-1.15074175164,1.05410442174,-0.491448118677,0.181277721565,0.971501919445,-0.944254807067,-2.03921142048,-0.433747686038,3.03301209871,1.47020390759,0.0336995627056,1.13347905116,0.655125658369,0.420636813625,-3.41196555254,0.233384245247,-1.03849194706,-0.353473530864,1.366099167,-0.55129550753,-1.6374256124,-0.430545787828
TMEM126A,,-0.893973578628,1.69750573603,2.21761473094,0.774090390287,-0.617808223368,1.41710140912,1.21046258987,0.49141009466,-0.750635071081,-1.04369223455,-0.198596837819,0.484131750956,-0.556054818189,-0.361182976272,-2.72315659006,-4.61739321408,-0.127982316996,0.877598005097,-1.28145288334,-0.741674315551,-0.986492231223,-2.43923220365,-0.897475297645,0.766875327073,1.14193274897,1.20381026609,3.24521987832,-0.239376713878,-3.48031950686,,-0.679626304907,1.67576184206,4.47775868432,0.220141320086,-2.26167387894,-1.82543208224,1.86166885178,1.85991362103,-0.117177158641,-0.488040151731,0.650457421748,0.764793766083,,-1.77139451288,1.35925161666,1.70987689008,0.39720320157,0.736325120077,0.619027248798,1.45073347575,,-0.808483947844,-1.11866583204,-1.07829768952,,-0.0534821829692,-1.68838245653,-0.460212903402
TMEM14C,,,-0.877899727196,3.2730864354,1.12161692321,-0.356444044507,-1.48427944358,-1.02961248313,-0.154255064577,-0.980070885977,,-0.6047429688,-0.342108948013,-2.22270247774,-0.395346933264,-0.472114757404,,0.419075561095,-0.822775285704,,-1.24064291467,-2.48610014185,0.551900954915,,0.171772339241,0.583268760293,0.137808639098,2.05894454022,0.536884588307,,-4.35971737263,1.59374992522,,-0.397883663728,,-0.933312634293,-0.20631372532,1.31134804604,3.37175593981,-2.71938359181,-1.73391459317,,0.97876441159,,-2.22255843005,1.76903004525,,1.54358064687,0.00126733175475,2.27576195618,,,2.0982502404,-0.204409709131,,-0.00993472830393,,1.11725728381,0.9278445745
TMEM165,-0.129062199932,0.486940721491,-0.100623826461,2.62030882232,0.178293447475,,,,0.891491296467,-0.382119380456,4.08681323277,0.544991343147,1.95199095508,0.684326406859,0.302739115697,-0.718838117152,-2.01195788377,1.18735668813,-1.01653571782,-0.192362644206,,1.74232376866,-0.185313347932,0.0673478720113,,-1.00812733353,,2.65497977007,0.056934567311,-0.230290600925,-3.83817533068,-1.45582208398,1.64950576538,0.671879921827,-0.474129162722,-3.02578100703,-3.63443458881,-2.26816787239,2.60756923108,-0.234456487248,-2.63846865909,-1.10085302711,-0.361233629292,,0.184198129505,0.686226942873,0.844455223502,-0.844757432965,0.91713274522,0.541345719785,1.18890659415,0.0276871812322,-0.822923627923,-1.34734395928,-0.00266853738774,1.0339414804,0.385151852915,,-1.58653779595
TMEM205,1.17233801786,-0.846416989941,2.98991627877,1.10853915688,-0.247130431444,,-0.958700248534,,-0.379440154985,-0.921708206173,-2.11614583726,-0.547774986156,-0.673116067971,0.28117218487,1.69199461122,-2.90144613874,-1.90441685297,-0.751916986698,-2.29793681655,,-0.554850258476,2.94675607123,,,0.554380491705,-0.664982483837,,-3.34516609179,-2.29000693747,-1.58314367785,,0.470132785302,2.29091131747,1.85822973951,1.33293933717,,,1.74728816443,-1.6117560771,0.890863380169,0.283469561008,0.49053727835,-0.00796982484847,-2.79083913834,-0.590916166633,3.13394507281,1.01800779201,0.0852854912049,1.11307581895,0.049683090352,1.34759837357,-1.44034492576,0.86176586044,-0.289971108457,-0.415685143077,1.29177933133,1.10457849847,0.292716467337,-0.804158822046
TMEM33,0.656206714361,-2.38397984419,0.752334943804,1.04356433926,1.89424006535,-0.236197469843,-0.428731101657,-1.81918977253,0.584809431542,-1.51009012346,0.457237241164,-2.46940351023,1.00354480343,-0.459084266012,1.34728619869,-1.25444232487,-1.59815062083,-0.296992954303,0.059802008097,2.73074483159,0.024426455765,1.84961798812,1.00489256116,0.93230017888,0.0912470169782,1.7142902591,1.02938919441,2.72868424245,-0.449311502672,-1.75055363651,-2.1366969222,0.635253331897,0.826421213504,3.81048371622,-1.15338644196,-2.28836454735,-0.604779399511,-0.919599592108,0.481676240113,-0.798609797671,-0.530958749561,2.77126757827,-2.16316716361,-1.5817660484,-0.113683201468,1.30729200111,1.66233957263,0.0231200562351,1.14750028874,1.97130407067,0.973374352418,-4.68359013724,0.515880161032,-0.64018480536,-0.808154070697,-1.54843994898,0.252212810311,-1.67691674383,-0.729471324453
TMEM65,0.513617113717,-0.143803962067,1.70842192873,3.42198519876,0.50838848864,-0.765659940604,,,,0.520426949028,-0.366872594245,-3.2831819324,-0.31310153265,,,,,-0.564418563068,,,,,,,,0.56852833922,-1.33266556642,2.01533243345,-0.287605668934,,,-0.631705513205,1.26431918683,0.741123292744,1.89605333581,-2.46322748841,-2.16884264362,0.882454450112,-1.17899489209,-1.1237798673,-1.43720474939,,-0.79632267084,,-1.38075697444,1.07115920316,,2.23563846305,1.44747654002,-0.198165975679,0.32399190842,,2.99723085588,-2.03395401958,0.868130559714,0.616256773043,,-0.535937005867,-2.07317182641
TMOD3,,,0.947362749533,-0.845266718494,2.01749239501,-0.65086235409,,2.34836613366,,-0.185994540012,1.59415177435,-0.966370550756,0.712839762697,0.444082874393,-0.250438655764,-0.0236197495469,-1.73748308951,1.83023384808,-0.450027585712,0.35570903691,1.65509098737,0.538213532767,-0.280138813615,1.44585689293,2.02831868711,-2.98774925115,-0.0979560930302,2.34335433208,-1.4167937587,-0.875717891232,-1.85876379077,-0.0158233904586,0.584688611105,1.08670294821,0.899387593926,-3.24398035426,-1.78010839192,-0.76122762343,1.48704853028,-1.22328469691,0.892158806943,-1.17117058791,-1.41712264691,,,-2.10538515108,0.527546376737,1.20132062194,-0.354344568396,3.47530913771,-4.56931009981,,-1.35628084516,-0.107638132618,0.176599292146,0.926473614275,,,-0.815344869032
TMPO,0.469516521591,-1.86953139652,1.68551881281,3.40292245068,1.50945455069,-1.83914494307,-0.454982614837,-1.14662111822,-0.187557375523,-0.859324387506,2.06207663885,-1.62778601555,0.375246751317,-0.588272293145,0.11324269243,0.276103711546,-0.875735534366,0.699125638345,0.308673066722,2.62813090502,1.17130663089,2.19568076595,0.688104305396,1.57416451701,-0.231507303805,-1.4049704997,0.460745421414,3.6437673108,-0.247990280146,-1.3695642283,-3.57179764175,0.207592049896,1.08185313276,0.657049251529,1.25916289094,-4.61973078025,-2.55368214876,-0.569697419992,-0.366622246605,0.546638722401,-0.841677604086,2.17863908262,0.0814449644521,-1.41015412994,-0.405871570268,1.00240024724,-1.52173857605,1.88402420267,-0.100542015901,0.830958780358,1.37071032817,-0.363579976541,-2.40025629759,0.615779482182,-2.35054504458,0.332152459814,0.294302636957,-1.50977424098,-1.899058852
