,59M,A2780,A2780CP70,COV318,Caov-3,DOV13,HEYA8,IGROV-1,IGROV1CP,IOSE397,IOSE7576,JHOS-2,JHOS-5,KURAMOCHI,ME-180,ME180C13,OVCA433,OVCAR-3,OVCAR-5,OVISE,OVKATE,OVSAHO,PEO1,PEO4,SKOV3IP1,SNU119,TOV-112D,TOV112DR,TYK-nu,TYKNUCP
TUBA4A,-0.582186978963,-1.16729724791,-0.407951675038,-0.8389494176,0.497909073512,1.29205185931,-0.812034027923,1.92790227559,1.74653714623,0.954674826192,-0.450723038745,-0.541440342994,-0.538606157052,-0.021426582679,0.379663138156,1.80275384588,1.28763071707,1.50114900867,0.755422443486,0.316006947317,2.93714389907,-1.21269974446,0.0362243141015,0.592043318997,1.48269150449,-2.12567915787,-2.82607923715,-2.49595557825,-1.95980527657,-2.18665015367
TUBAL3,1.54723225961,,0.63761287935,0.643933470394,-2.01514991918,,0.361457990722,-1.58869623551,-0.152937050423,1.77778737634,0.376392561444,1.151677281,-1.29270968844,2.27636407363,-0.0198280089782,-0.113162024685,-0.266750235609,-0.807813972265,,2.03641308931,-0.310351424331,-1.19569683195,0.231698093846,,,3.77107235667,-1.03780217351,-0.523809815347,-1.06049189015,-3.79083731548
TUBB2A,3.55603444625,-0.713664431055,0.919799613234,0.204601254691,-3.02822508637,-0.0400171996244,0.333497094594,-0.469266046568,-0.780860643758,1.17663380605,2.60448538651,0.291818691526,-1.04927836205,0.845456890963,-2.09059755123,-1.93727792533,1.30908040286,-1.73251902681,-0.341754216202,2.50585365944,-1.72011861066,-0.433024005216,0.970926462583,-1.40821095483,0.233767666314,-1.51552272915,-0.00300756610272,1.70903975442,0.0850755464283,1.40054834236
TUBB2B,2.5168615892,-0.0744631559881,0.657563980665,-0.652423692618,1.38041508884,0.283646148976,-0.847045537216,-0.416558251952,-0.346694536195,1.62920957847,1.35955206443,-0.647670373479,-1.17267774472,-0.570303712457,-2.36891542284,-3.13370894059,3.75625239507,0.3161196966,0.145366780915,2.02523161635,-0.784923620847,-1.14604192603,0.191251008063,-2.96673143799,0.44585983333,-1.9131568759,2.16276499258,0.572460658323,-0.40736096166,0.44984789914
TUBB3,-1.64415863873,-3.98482378332,0.301634129248,-0.933964972225,-1.68938897613,1.72255473362,-0.304324526983,0.728879249209,-1.05216706606,0.0528696846723,0.557736489701,-0.188835750094,-1.05765287175,-0.00236129531749,-2.40533452857,-2.2192674852,-0.10385160339,0.750565773352,0.561107755857,0.560694754902,-0.201201687432,-0.646749096629,1.56260442343,-1.44030342571,1.43625357681,-0.328275301544,1.80559513543,2.45062770956,2.23001361332,2.35426170601
TUBB4A,-0.454794991969,,0.65949930785,-0.61013035081,0.281728693136,0.402652868942,-1.73283627797,3.21650155995,1.28237222998,-0.568790657257,-1.89096555312,-0.662387212968,-2.5082490801,-0.0777175572951,-2.57415642626,,-0.740415896679,0.927441618758,0.640283427212,1.32880933418,1.71747685179,-0.584068981681,,,0.151847689711,-0.767777026348,2.16009104489,2.83708930052,0.0444468649027,-1.52112745343
TUBB4B,0.963159936137,-2.92402984885,-0.679913170607,0.9445598708,-3.35019413401,-0.533449788176,0.410372471993,-0.468866416147,-0.773657015878,0.171933752505,-0.38262674896,0.732103120825,-0.302392250801,2.61659456066,-2.19607134498,0.693438763231,4.06990491398,0.856720798523,2.09672655778,0.497692139068,0.707698195672,0.0124581522632,0.60741086616,-1.64444991799,-0.262522977981,1.4806336787,0.27591074569,-0.295426458307,-1.71149429243,-1.82575692787
TUBG1,0.435757949723,-0.645479339282,-0.942752560706,-1.84969002608,-1.83612688367,0.620001114571,-0.380892240852,1.16671164815,0.0776992614758,3.61499813456,-0.646603715733,-4.03813293072,0.607025309055,0.414186245703,-0.925643125088,1.03383199635,0.199467522219,-1.95506815095,1.72656240734,0.590944700626,-1.99499617734,-1.08764138421,2.14430268793,-0.72849738213,1.43693866256,0.824693738236,2.0096927972,-0.103745774869,1.06658345393,-1.45373150687
TUBGCP3,0.625547975696,0.944369055638,-1.1040030694,-1.08021452304,-1.76269416393,1.99266694638,0.230789605685,0.446957589381,0.545297096317,1.47470561759,0.61415549127,-3.96835196572,-0.229906928931,-0.256325094553,0.307407817908,1.6215800677,-0.0972975028159,-1.73260286614,1.20854476274,0.606820758463,-2.73924618201,-0.885064847942,0.98068525286,-2.50770186705,1.46967020484,-0.672578854609,1.09990776006,-1.051795614,0.709365123193,-0.00490376482698
TUFM,-0.797363409855,3.19145435301,0.778122537453,-0.137855053903,0.895507668266,-1.96916917512,-0.274223477612,-0.565707907436,-0.462391311093,-0.202545724904,-2.10467963436,-1.54573124855,0.643472374558,1.77718106501,0.157087934887,-1.92619030529,-3.1728082339,-0.562594600844,3.23915695107,2.01446765643,1.01289685387,0.313064564626,0.878081365334,-1.49404585162,0.103919718026,0.851120190579,0.617074364467,1.85900406346,-1.21566936217,-1.18035068133
TWISTNB,-0.0138540299698,-0.191144658235,-1.32548109507,0.315166232463,-0.100887721965,0.504172612277,2.72888726936,0.28867165533,0.680576371734,0.105641866992,1.19453120298,-2.14011625091,1.04364832107,-3.97667579157,1.08361542832,-1.70948125453,-1.02552713253,-1.5912448581,1.40903267498,-0.274717139298,-2.3901475705,-1.68423081549,1.22748669128,-0.257570890677,-1.02831270006,-0.213623377348,0.567553003729,0.75001140835,1.44185859439,3.81080498335
TXLNA,0.190851926074,2.61534583008,1.25557201798,-4.05500997338,2.04264627383,0.283386108026,0.370576867334,0.694359113801,-0.528849017251,0.175718507226,1.38555433925,-1.16393503458,-1.44963205828,-1.39971714162,0.989221638563,0.315619061679,2.87239633906,-0.551844316353,-1.01237120307,-0.887779208324,-1.82744841489,-0.506705459665,-0.0154443860179,0.687801708061,0.213622728871,-2.77168909723,-1.87878492878,-0.127539796501,0.984379567808,1.9622401468
TXLNG,-1.13162931114,0.266664065388,2.04148809171,-2.28019694797,0.80443647634,0.337777711982,-1.2202774036,2.24476832384,2.49597537907,0.276571860937,1.19815363161,-1.36797444527,2.39092623459,-2.15082319576,1.03875741765,0.634244913823,0.985371654835,-0.452120497105,-1.02976322154,-0.137373358863,-1.0918414177,-0.527568394545,1.73517185684,0.387446607658,0.0417681979996,-4.07707098362,-0.569207767461,-0.556442149005,-1.59230511124,0.377444293962
TXN,0.0797163022539,-2.19557581542,0.18819981806,-2.12212091462,1.18967910789,-0.15463415106,0.581284307023,-1.72991727678,-0.547801574117,-0.530228183647,-0.297999182422,2.76155761328,-3.03831740555,0.374001974312,1.08163580314,3.16231263107,0.433983181445,0.363828748759,1.77460926741,1.14424643276,2.65994154503,-0.711497850038,-1.16603697111,-3.11489825905,0.280492791417,-0.684242053602,-0.217690479982,-0.58579033107,-0.25897175686,1.15252369955
TXNDC12,-0.944025797186,0.0515675020505,0.546571554711,0.113245110081,1.41975687706,-0.349539040422,0.785669449516,1.18204165637,1.07967374224,0.302840017426,0.197138887734,-0.788699988602,-3.22927011374,2.11286142753,-1.30573752581,-1.96143183514,-0.770390765872,-1.16375441288,0.356617912365,4.06177492563,-0.856872217371,2.1844710509,-2.42230758101,-1.60896458994,1.75081125014,0.827949849749,1.48145844047,-1.07341576089,-0.0684803771629,-1.08073581081
TXNIP,,,,0.615093837176,2.67500438799,0.0490718027027,,-2.92508661498,,-1.35952954711,-0.0661423552732,2.94977329075,-1.94034514951,2.01247603007,-0.849841225153,0.811351294025,-1.51781049485,-1.65747883861,1.58229929682,-0.143101562819,1.03709341224,0.238128505981,,-0.0530171273164,0.530563689022,0.349730931902,,,-0.976498137044,-0.815069992373
TXNL4B,,-1.30366610994,,-1.67385529681,-1.07100959721,-0.65554099837,-0.843566612303,1.67281786702,0.744316054589,0.184796075974,-0.200090281048,-0.354967962009,1.49386826341,-3.719213184,,-0.243094056552,-2.13235436423,1.96258399632,-0.0816324670464,-0.341350029929,-0.94639760244,2.449799326,,,1.46964851211,,0.116108313889,1.7218597007,,1.12141016263
TYMS,-0.299744136644,0.655850161329,2.13685542627,-1.57647647673,0.785068804111,0.706589399172,1.05296505711,1.99393878727,2.45882479075,0.796979799732,-0.237541349433,-0.406018335891,-0.911887890222,-1.04423296272,0.87530346778,-0.157971488911,-3.68036603349,-0.524072131158,1.50237090868,-0.129963344571,-2.2653554576,-1.51184510896,0.103461499902,-0.689601790565,-0.374623328462,-0.98209709135,-3.0658385958,-0.228136676953,1.33619164573,2.61108446455
TYSND1,1.12275047603,-0.626026497588,1.67924235736,-3.12610651774,3.47823706616,-1.18657307388,,0.213775108472,-0.0501465505221,,,-1.5803586875,-0.390470304436,,-0.52561088906,,0.445216365988,,-1.47172652693,-0.644924112189,0.32980590296,2.28114746396,,1.58782648741,-0.0916531341574,-2.25102355025,0.675449688373,-0.406318813888,1.81939566103,-0.546427561677
TYW5,,-0.944939473915,-0.0703059150584,0.63065645055,-3.11178860956,0.316033697361,,0.247696984089,0.92875185491,1.95360329739,0.0251885645463,,1.92563907787,-2.06280234611,1.86541063688,,1.22900640506,-1.25303857327,0.199782634712,-0.282600477783,-1.35212777606,,2.80473127695,-1.11971871154,-0.0865391746067,,0.855385703458,-2.520484822,,-0.719152348675
U2AF1,0.424238628834,4.01411879795,2.84053125687,0.179511671755,-2.30716548096,-1.50942411078,1.85931545571,-0.993153118426,0.613105246309,0.0987162994285,-1.11010343303,0.300690128817,0.828148821711,0.625348994678,-2.31144860211,0.608785498044,-1.48836403024,0.252769098712,-2.34717150362,-1.37466784058,-0.351720447962,-0.0930495842911,-1.16069609551,0.586912472546,0.612433229958,2.20623187851,1.46746442261,0.656392849178,-0.373113406995,-1.38460995561
UAP1,0.819829239548,-0.153687295626,0.104565118637,0.156564406817,-0.16268703904,0.865432960197,3.44089247688,-2.09521189274,-2.00670421564,1.36408565035,1.75247846311,1.20282000635,-1.03634572976,-1.14163893506,-1.29661412609,-0.954820897986,1.93291899391,-2.1448341369,-0.157530744613,-2.30589214002,-0.629325461715,-0.987361639915,1.19095075595,0.153556869293,-1.02945798684,-0.0400607364372,-0.249522389482,0.110956369432,2.34865737933,2.42606553171
UAP1L1,3.17144006991,-2.04409456866,0.116487938948,0.55391625402,,0.160627688728,-0.0886626621082,2.60086566004,1.80016137181,0.545168671487,1.57864707239,-0.876610374852,-0.64126479672,-2.01759441878,0.731548939801,-0.0835578406454,0.980816624465,0.311768007133,0.268639521956,,2.33394490616,,,-1.58225588773,-2.07620883845,-1.40429665476,-1.09945031618,-1.7621994682,-0.525916469708,0.20914561
UBA1,-2.61061804352,-1.1899587034,1.8544378801,2.8702391447,-1.71547216907,0.827996529474,-4.01392163584,0.683388650167,1.1774086408,-0.188213946343,0.229673123425,-2.02205338192,0.0287538317842,-0.472103318565,0.843663407039,-1.10721622899,-0.75895604082,-0.840191133846,-0.940378784224,0.168631042551,0.849914231539,3.79490799526,-0.715158801105,-0.794612637822,0.510362114483,0.291197712427,1.45202139316,1.93435500587,0.687773771471,-0.76326925101
UBA2,-0.00242976260795,-1.94956265114,1.21637068148,1.74965286233,-0.591453395872,-1.39151959878,-0.654972171992,-2.65150009926,-3.89109999046,-0.359941588806,0.605935048043,-0.395442803314,2.67726060071,2.08606584401,1.07678488665,-1.09079322528,-0.571801374105,0.68901467985,1.41451714522,2.650676793,-1.44957645367,0.825486535335,-1.20426057026,-0.638273803599,-0.306363793453,1.25504706841,0.810068013927,0.262552709045,-1.54631395651,0.508104327271
UBA6,-1.01822078899,-3.94819323536,0.917296660738,-0.589449393514,-0.377861433834,1.60754271178,0.623807571967,0.835198563653,1.37289821002,2.32728864909,0.576552836076,-0.542183563903,-1.15483624261,1.57617686744,0.303797302056,0.893532232388,3.54607869185,-0.651768837151,-1.6650263803,-0.561515826321,-0.04716998612,-1.80908161413,3.02503578444,-0.36809625623,0.310793293805,-2.29384725191,-0.255115248976,-0.170463021933,-0.144615552242,-1.89342532078
UBA7,-2.3347821043,,-2.18978844875,0.172453536067,-0.0978143689001,2.65820703922,-1.20160445013,-1.82366673218,-0.263364178158,1.21801935513,1.56712055834,-0.253170003399,,3.07399322754,-0.421049394752,0.963064411521,2.62545634919,-0.952188119139,1.11640321662,-0.891971103017,-0.409864588359,1.42509770127,0.411342668169,0.835208353567,0.946607048145,-1.36246428748,-0.966675654914,-0.695247953541,0.0407470737869,-1.81917422454
UBAC1,1.23580151555,-1.3862337466,0.792440717004,-0.628809792995,-2.48130893058,1.05947663979,-0.700794644027,0.809395142771,1.55676235879,-0.219579601403,0.881363459188,0.0298253543613,-0.0552511662663,-0.617423901343,0.52112919023,4.06262247262,-1.66211252903,1.79614831863,1.24817272141,0.320637680717,-0.647805242114,0.264822937082,-1.11531687162,-3.72906184384,1.56743750032,-1.71611367087,-0.420788626021,1.84564318435,-0.744860531568,-2.22111598549
UBAP1,-0.207453804987,,1.20698854078,-1.0495651471,-0.552834959117,-0.956511434431,-0.801257830502,-0.140786888625,-1.68903493416,1.09408023309,1.85715451502,0.625527094465,-0.662428838089,-2.74527907705,0.378827993167,0.572432672783,2.94670775022,1.71185345604,0.230937873956,0.657447732232,-1.74211015405,0.100624932686,1.97781251847,-1.59729005913,3.81560436895,-0.529729004379,0.539307252561,-0.211475870662,-2.10101354802,-0.949916048484
UBAP2,-1.89002368914,1.1287509024,0.334530341873,0.235125586108,-0.786200940394,-1.98244367678,0.5937860572,-0.253367164163,-1.02503819534,1.38281478393,1.4419088232,-1.1864363992,0.351942123406,-1.94762332741,0.79490590066,0.417994220182,0.0520303506227,0.330375779797,2.37426019221,-0.425690936232,-4.06246249897,-1.39341973122,3.65599595957,0.210736377173,2.04881917212,-2.01146222037,0.434146681577,-0.988008650215,-0.111707655009,1.69239100446
UBAP2L,-2.54698920017,2.69024824062,3.24875662431,-1.35545607533,0.957912774788,0.468804887641,1.16589179949,0.428930570501,1.01304825671,0.402893409995,1.29373041905,-1.53026230801,-0.723231931803,1.63182662779,-0.707226635734,-1.87583312708,0.529790145266,-0.0695524525558,-1.62854806028,-0.752107206843,-1.12294735217,0.260719602707,0.303382556866,-1.04876657574,-0.930231263544,0.764036615709,-1.67811821326,2.95235705697,-0.331080071569,-0.146996170486
UBASH3B,1.15963944469,1.03188056759,-0.843207347913,-1.57232071102,-2.07938099815,3.14289481826,0.481251132595,-0.0897968155728,0.257663159461,1.94913665281,2.83567241269,-0.618957257431,0.793071618733,-1.44660658619,-0.163921362707,-0.773760303578,1.59775716739,,-4.00585727654,-1.70592723426,,-1.49606388935,1.51485351297,0.127169234756,-0.601656109498,0.718885323989,-0.446870664227,-0.916083970245,0.235513078129,0.739727136654
UBE2A,1.6157495588,-0.181657495604,0.827831357122,-0.929142539278,,-0.274512172424,-0.532214420312,1.1927099027,1.21700110777,3.21616798354,-1.10644578491,-0.647384514412,-2.56037097793,1.06350804602,-2.05524970375,0.999026609298,-0.146308543581,-3.80026464385,-0.534755952397,-1.64200383872,0.0110459478025,1.0701333942,-0.159451787509,-1.56611072162,0.0411044313708,2.33395745007,0.604010397478,0.495963554433,2.30699470072,-1.50496300369
UBE2C,-0.627124328198,-1.19955118068,0.324595169967,0.73009539176,-1.48990380723,0.159987544671,1.4214445842,0.706884375046,1.24832734061,2.10748807027,1.04601966938,-3.83921352569,-1.28261152957,0.0268020970688,1.43997181976,-1.49650986057,-0.633872458055,-0.315997501946,0.426576875458,-1.73521605536,-0.365979298376,-0.186168087256,1.79335274946,1.02511055785,-1.01153716855,0.576926734625,-3.03708556437,-0.742408314228,0.350628300369,3.85379142679
UBE2D2,2.52080867525,0.484591687403,0.131932886505,-0.0588548177291,-1.21491811384,0.0549257172926,1.03292873506,,,0.0567124015764,,0.228437617501,-0.294777247855,,1.79171936611,,0.556498009773,-0.910198767027,,-3.57996524537,-0.913708101995,0.405929546372,,-1.63860687233,-2.49108466482,,,0.490887385747,,2.27483821709
UBE2G2,-0.73859651587,1.66645097362,0.642134348082,0.0704056131079,0.314542847647,-1.57617250974,-0.952000689348,-1.35016045228,-1.41742289872,0.0657896659456,-1.07818227179,-1.34564716241,0.905725532309,0.256597118256,-4.07368941614,0.691934691866,3.36280562516,0.599991440036,0.425831722473,-1.23090327036,1.44899818282,-1.76993627058,-1.01099306298,1.96151420329,1.54383774761,-1.12695475665,2.30135407663,-0.563737006173,1.1486508273,0.647603185385
UBE2J1,0.852444523536,1.02658671091,0.0103367103165,0.894524371556,3.99918811566,1.00703373053,1.68314016101,-1.38449588112,-0.728591450381,1.5106658448,2.63331537151,1.90987462547,-1.78464294162,-0.293640596398,-1.82284261983,-0.921579548939,,-0.393032910392,-0.443461180998,-0.0238920762774,-1.26412232837,,0.523216672862,-0.199791607919,-2.17371201955,-1.87522311364,-0.105758448825,0.997635983413,-1.5551797901,-0.204347631869
UBE2L3,2.17651250562,-0.102698570644,1.30918680718,-2.07652157593,3.77645972023,-3.00654381842,-1.11095576468,-0.365213813877,0.0711933665006,1.1633555883,0.0555338719684,-2.09798279213,0.723004519298,-0.972093477601,1.68375835606,0.116191151188,-0.650134530071,0.334397758395,1.29423893331,-2.01699339139,-1.82731400052,-0.983801687365,-0.0698732615379,-1.59097418118,0.898172338632,1.98614048159,-0.460923927201,1.84204967966,0.0630243270683,0.312062099384
UBE2L6,0.851947172911,-1.78901054286,-1.38320995014,-2.39969902752,0.190871456644,0.563410627986,-0.823180495712,-1.88698207609,-3.49921286979,0.847720243094,0.0780203321649,-0.0671452461239,0.110008543077,2.95081609969,0.0540418398949,1.61232186738,2.2031125357,0.137759927617,1.57532760483,-2.54662266212,0.905064773175,-0.328272832623,1.94514800884,1.04419264006,-0.484977917195,-0.763538176416,-0.839391740828,1.49274463261,0.239312038673,-1.17748361177
UBE2M,-0.0435764386199,1.93187696889,1.73371554133,2.66019718893,3.8846832487,-1.88920089206,-0.344665674819,0.571194517785,-0.732509869691,-0.59262787919,-1.11762231944,0.951763359652,0.70927150666,-0.820073838183,0.866245514638,-0.545980005095,0.129484565141,-1.36509010152,-3.94569924271,0.947790337691,0.714478121043,-0.0419225452091,0.702946873937,1.42212060663,-1.40633598464,-2.48029357575,-2.20056852045,-0.254601075858,0.855648665941,-0.533746561369
UBE2Q1,-1.30997836344,1.03965668263,1.05040332713,1.9555741877,-2.81209931313,-0.29802882733,-0.851202890646,-1.97179309157,-2.19369936903,-0.629264970883,0.628460271886,-0.41885798877,1.39492317687,-0.206298383664,-1.2101401887,0.0737677776139,-1.58620852841,-0.167391531518,0.110466026435,0.0353178482321,1.55765633907,0.776040877207,-2.99478925191,-0.359554181809,-0.342598341673,0.917726384353,0.630868797887,4.00460612796,2.85977132183,0.791686765118
UBE2R2,-0.240245276088,-1.28714529822,0.394287590066,-1.97852635337,-1.63900757577,-1.40775367341,0.75397579897,-0.62227394955,0.529995036886,0.150261135725,0.946059508064,1.31218985046,0.121514580379,-2.71718553501,0.49366428086,0.66925572507,-0.0303170976156,1.711801805,-0.00496672720361,0.573016923249,-2.04347194747,-0.0498232476335,2.1390228538,1.15630371296,3.01742566243,-4.04982980107,0.735160039503,-0.622193273236,-1.19003715644,0.955081698979
UBE2T,-1.31434445664,-2.23905084488,1.58683791953,1.5033402475,-0.469102030297,-1.92296183875,0.0231986318628,1.74324799023,2.31778252184,0.727114723939,-0.35673044097,-3.77313197692,2.67379411085,-0.441502559323,-0.0626756779524,0.763340087543,0.137027236861,-0.37392423094,-0.128464155165,-1.73927397697,0.329978033121,-0.288120816789,2.69229800079,-0.613455716035,-2.62346264908,-0.589932644014,-0.907062431412,0.280720208414,1.17914050987,1.14639753271
UBE2V1,1.32934403339,1.11029689581,1.75716298641,,,0.789613950685,2.77570904298,-1.13146701478,-1.07681831551,,-0.0934722394194,,,-0.956205178102,,-1.72632802519,2.1453076092,,-2.66871124727,0.194630870239,,,0.105616874902,-0.562603623568,-2.64641959349,-0.57873598488,-0.139454530913,,1.1415038792,0.101292153971
UBE2Z,0.324698868061,-1.55683512647,-0.588323505663,1.14978990407,1.01842051694,-2.69396100172,0.000555939930171,-0.654575308932,-0.128518877594,0.240711012389,0.197511556575,2.83837673783,-0.170066545229,-0.719340691038,-0.803869157459,-2.13664730401,2.10279266069,2.78970591459,-2.29874744688,0.510944108474,2.45638471,-1.20812750969,1.28865594264,-0.889566713255,0.443178719453,0.971671953956,-0.0281504009618,0.524514883783,0.0359034674679,-3.58964915512
UBE3A,-3.93515195404,1.29258872709,1.51689654296,-0.310380501849,-0.535509233298,-1.45060740581,-0.64051891904,0.563084295306,0.491954828059,0.918340360185,1.29919348821,0.881217426488,2.38457764449,-2.76797984342,-0.572611154028,-2.08822524537,-1.56331660019,-0.0438502152053,0.846991291287,-0.694630811014,0.303058469822,-1.62842316038,-0.464815072142,3.61620208342,0.802625426646,-1.73735385144,0.410352646089,0.496076147069,0.0183744051338,1.24551188003
UBE3C,-0.642111985185,0.291802585338,1.2916843094,0.584956404046,-1.72787781337,0.462744105665,-3.06706969403,-0.28300025921,-0.881334710144,0.994540744309,1.09417012701,-1.21390563165,1.96963193583,2.83229041094,-0.323302837363,0.565583372571,0.112076206207,-1.99169022992,0.0477668837806,-0.537588522739,-1.54702203493,1.56601204402,2.58510394812,-2.3405809391,-1.8505615497,0.697383388396,-1.12960401235,-0.0639510506963,2.522993071,0.120849356289
UBE4A,-2.0881201341,-1.43783774708,-0.986638250946,0.412267511964,2.67546498911,-0.167422821957,-0.737137765291,2.05331588062,2.00039133719,-1.1298230596,-0.517806275221,-0.0951526059992,0.910920068714,-0.0095410969153,-2.25702823639,-4.0742315978,0.869893161157,-0.333657747397,0.0564499912489,-2.42216285952,0.364563848066,0.860196879537,0.786528393468,0.991196935396,-0.941403437585,-0.385917827714,-0.671367561171,2.15780993077,1.76554183927,0.960873489287
UBE4B,1.29712933645,-2.63773853319,1.55900230593,-0.670668524098,-0.193691387572,-2.62597374025,-1.21490716061,1.41020797701,1.65133163223,0.19401924319,0.344731961192,-1.69689340353,-1.08293435057,1.79340518175,-1.23890670743,0.452909664305,-3.64390127128,2.98690796722,-0.0108347075843,0.335355586318,-0.713491766697,-0.87953864798,0.0199305946052,0.225474930245,-0.0662806603427,3.40519384049,0.458626000772,1.23764986077,-0.589354538285,-0.320106835397
UBIAD1,-0.207688892773,-1.31718192356,-0.0557081805811,1.8628366517,1.35244181708,-2.04702025227,0.630989758782,-0.640086176571,-1.08031678012,-0.56787488771,0.574790840407,-0.661135095543,0.58119029344,0.00958196895646,,-0.0282090572497,,2.79790952964,1.05706020483,-0.577600605739,1.48973904634,-2.29218884758,2.90988834224,1.1722905416,-1.0968070546,-1.51268054359,-2.19208938229,-0.87791765291,,1.8226087627
UBL3,-1.31974725502,,1.24239189838,0.157592127057,3.61634133793,,1.40173870884,-0.971554130209,-0.964596456741,-0.742599884583,0.977719793457,1.46887693262,1.68164767722,0.441732095167,1.69339854189,,-1.18838107006,0.940917898731,,-1.66827890787,-0.40170152417,0.277869781085,-0.293282148484,,-3.03427758158,-0.0879924725093,,,-2.50959217982,-0.48587106254
UBL5,-0.477565490118,-1.38573021138,-1.02088606951,0.912699049902,0.666416067962,-1.31484278964,0.449565190158,0.598240956543,-0.194127582985,0.237256146726,0.79742079787,1.76647626582,-0.875083078908,-0.921136336621,-1.10968015255,-4.037766592,0.620247238363,1.37477218306,-2.208126422,-0.731892783097,0.909734953404,2.09943432423,1.96345338666,3.21316333208,1.11116007282,-0.927240995189,-2.86224862641,-0.611924793642,-0.0143682283337,0.663558205318
UBLCP1,3.87675400957,-1.28619921652,0.186200434109,-3.66726186365,1.31696646565,0.351989963083,0.74616524514,-2.20921981715,-0.768892805757,-1.11505679176,-0.209405350061,2.79234045581,2.30020028527,0.545644028462,0.692664760861,-0.366326736173,-1.13522227599,0.446567791211,1.54148048005,0.384581836988,-0.799383028946,1.27360266657,-0.227593667022,0.0011883762029,-0.825690869808,-2.84005845072,-1.56932945011,-0.313683040332,-0.243096675845,1.43083567034
UBN2,,1.2925987345,,-0.218355443841,1.80048095161,-1.57724940259,,2.57586917502,1.06698220667,,-3.11581347001,1.5545100055,,-1.03771678394,-1.83402581661,-0.429585984719,,-2.19053687702,-0.117778421872,-0.587294879302,0.907620264953,0.734637502319,2.53544146303,,-0.475927236059,-0.696758513548,-0.643622672304,0.10426404011,0.30592429411,
UBP1,-1.85848855054,2.57009463614,3.09153072442,-1.33094388202,-1.99331358209,0.604963916991,-0.642856914546,0.88976611775,0.347291662623,1.71962853411,1.47205730603,1.10938185569,-0.743312250518,,2.40528406672,0.0357038049722,-0.754367427743,-1.30546655765,0.26824959513,-1.98428848236,-0.775436729309,0.78389723883,-0.708140898257,-3.14045365341,-1.15751355359,0.894219842063,-0.516476370728,1.05265576938,-0.433857551621,0.62639421909
UBQLN1,-0.99046476156,0.105835261145,2.79237770528,-2.19443274942,-0.203229277952,1.85059976186,0.543322461055,-2.48035148702,-1.00695865189,0.330381630925,2.13870226305,-1.12762028668,-0.481474979096,-1.02799097216,-0.700945826774,0.595185459092,0.991668807378,-0.521220604564,-1.3577338255,1.41971726392,0.399921300568,-1.64461885942,-0.151363867052,-3.67527105669,1.78328557468,-0.0253921673524,1.28582211589,2.97550896742,-0.335311922117,0.688915921376
UBQLN2,-0.983909775457,-0.0261636316825,0.786438990524,-0.771596199404,-2.42346652175,0.785313455752,-2.05232914856,-1.10399583698,-0.230155757798,0.322392242802,1.41255622705,0.269824000428,0.0229010062795,-1.62145103719,1.29707815304,1.27839158169,-2.24948386565,0.277874050984,-0.883989167653,1.5130255352,-1.77642972529,0.153285889267,-1.40431359168,0.568616557889,2.3730323256,0.12600629088,2.05868393314,4.06833007704,0.731607951939,-1.50362961277
UBQLN4,-2.0044872957,0.407272438425,2.7650802511,-1.00835427175,-3.88206638628,0.159617842798,-0.276839671228,-0.967550097309,-1.2698974858,1.06741390636,0.19460264355,-2.08249340967,-0.950467995696,1.10187901655,-0.94665570932,-0.179203184957,0.988836085658,1.46257777872,-0.54559934418,0.953047236214,0.498096801967,-0.567828481365,0.56325320126,-1.83777414221,-0.0708578683476,0.740236505281,2.52429733814,3.66372645713,1.2279648742,-1.39951257627
UBR2,0.525276902512,-0.855018971169,-0.150015592952,-0.312442170147,1.88928561864,-1.08563711147,1.37074778648,3.12930396651,3.39143049894,1.45735710608,1.00075790882,-0.601844933787,1.66182105274,-0.818214368765,-0.243191966665,-0.0845793018407,-1.7475443685,0.130802762431,-0.0704387552937,0.705518578248,-2.40488301839,-3.14379519519,0.326366452496,0.567979376605,1.97487023722,-2.06298413375,-0.708131586263,-0.992938476612,-1.06799840642,-0.576972498817
UBR3,,-0.486853537827,-0.544065375727,0.762183868708,-1.34262469923,1.53786183801,-0.750778561295,-1.92303456646,-0.408839130428,-0.845213884045,1.20108877661,0.625196028731,2.7748649129,-0.213604842629,0.332066486164,-0.809149102517,0.463372455006,-3.57252655966,3.33316257723,0.138712388183,-1.50694053703,,0.660310881867,,1.85358141777,0.90635440102,-0.189255307568,1.92732669434,-1.48774802671,-1.9474012049
UBR4,2.05521470946,-4.01066228535,1.15720194546,-0.370771467695,0.909075773317,-1.35591300602,-1.01060984249,1.86971861415,2.33833447819,-0.525637648487,1.25409340988,-2.19410673466,3.01692617897,0.779236536814,-0.564400580763,0.369350069415,0.166499747296,-2.60620280219,-0.0903151206346,0.508935884768,0.197651419756,0.293545550005,-1.44398600262,-1.16428139436,2.16536408964,-0.510711850151,-0.687388182437,-0.0208031462068,0.333217350779,-1.55918539793
UBTD1,0.943692032426,-0.312695036332,,-1.6043615763,3.60459837778,0.240093760371,-0.0404851518569,-0.58773071843,0.366894011829,-1.37928985099,1.67642553576,0.994894903793,0.0884830080182,-1.24336535541,,,,-1.56012830525,,0.317897624078,-3.58082497376,-0.306258315313,,1.54773164433,,,,,,0.715457731776
