source	target	is_directed	is_stimulation	is_inhibition	V4	V5
P06239	P20138	1	1	0	LCK	CD33
P06239	Q8IVM0	1	0	0	LCK	CCDC50
P06239	P52630	1	0	0	LCK	STAT2
P06239	P07900	0	0	0	LCK	HSP90AA1
P06239	Q12809	1	0	0	LCK	KCNH2
P06239	Q9H204	1	1	0	LCK	MED28
P06239	P28907	0	0	0	LCK	CD38
P10586	P06239	1	1	0	PTPRF	LCK
P06239	Q12798	1	0	0	LCK	CETN1
P06239	P24666	1	0	0	LCK	ACP1
P06239	Q9HBA0	1	1	0	LCK	TRPV4
P06239	Q15759	1	0	0	LCK	MAPK11
P06239	P50548	1	0	0	LCK	ERF
P06239	Q59GK3	1	0	0	LCK	NA
P06239	Q59EH3	1	0	0	LCK	NA
Q8TD08	P06239	1	0	0	MAPK15	LCK
P06239	Q8N5V2	1	0	0	LCK	NGEF
P06239	Q05469	1	0	0	LCK	LIPE
P06239	Q96LC7	1	1	0	LCK	SIGLEC10
P06239	Q9UNN4	1	0	0	LCK	GTF2A1L
P06239	P23743	1	0	0	LCK	DGKA
P06239	Q9BZS1	1	0	1	LCK	FOXP3
Q6ISU1	P06239	1	1	0	PTCRA	LCK
P06239	Q9BWW4	1	0	0	LCK	SSBP3
P50750	P50750	1	0	0	CDK9	CDK9
P50750	P50750	1	0	0	CDK9	CDK9
P36873	P50750	1	1	0	PPP1CC	CDK9
Q05655	P50750	1	0	0	PRKCD	CDK9
P50750	Q15596	1	0	0	CDK9	NCOA2
P50750	P03372	1	0	0	CDK9	ESR1
P50750	P15172	1	0	0	CDK9	MYOD1
A8K4M5	P50750	0	0	0	NA	CDK9
P50750	P24928	1	1	0	CDK9	POLR2A
P50750	O75553	1	0	0	CDK9	DAB1
P50750	P49418	1	0	0	CDK9	AMPH
P50750	O96017	1	0	0	CDK9	CHEK2
P50750	P10636	1	0	0	CDK9	MAPT
P50750	P68400	1	0	0	CDK9	CSNK2A1
P50750	Q7L2E3	0	0	0	CDK9	DHX30
O60885	P50750	0	0	0	BRD4	CDK9
P50750	Q12879	1	0	0	CDK9	GRIN2A
P50750	P25054	1	0	0	CDK9	APC
P62714	P50750	1	0	0	PPP2CB	CDK9
P50750	P67870	1	0	0	CDK9	CSNK2B
P35813	P50750	1	0	0	PPM1A	CDK9
P50750	Q9Y5X4	0	0	0	CDK9	NR2E3
P50750	O00267	1	1	0	CDK9	SUPT5H
O75688	P50750	1	0	0	PPM1B	CDK9
P50750	Q8WUM0	1	0	0	CDK9	NUP133
P50750	P26599	1	0	0	CDK9	PTBP1
O94992	P50750	0	0	0	HEXIM1	CDK9
P50750	P06748	1	0	0	CDK9	NPM1
P50750	Q4G0J3	0	0	0	CDK9	LARP7
O60563	P50750	0	0	0	CCNT1	CDK9
Q96GD4	P50750	1	0	0	AURKB	CDK9
P50750	P02545	1	0	0	CDK9	LMNA
P50750	P17600	1	0	0	CDK9	SYN1
P50750	P16949	1	0	0	CDK9	STMN1
P50750	P20700	1	0	0	CDK9	LMNB1
P50750	Q00536	1	0	0	CDK9	CDK16
Q8IU85	P50750	1	0	0	CAMK1D	CDK9
P50750	Q53GA5	1	0	0	CDK9	NA
P50750	P52732	1	0	0	CDK9	KIF11
P50750	Q02539	1	0	0	CDK9	HIST1H1A
P50750	Q13562	1	0	0	CDK9	NEUROD1
O60583	P50750	1	0	0	CCNT2	CDK9
P50750	P48681	1	0	0	CDK9	NES
P50750	P20338	1	0	0	CDK9	RAB4A
P23193	P50750	0	0	0	TCEA1	CDK9
P50750	Q13536	1	0	0	CDK9	C1orf61
Q9H160	Q9H160	0	0	0	ING2	ING2
P12757	Q9H160	0	0	0	SKIL	ING2
Q15796	Q9H160	0	0	0	SMAD2	ING2
P61201	Q9H160	1	0	0	COPS2	ING2
Q92729	Q92729	0	0	0	PTPRU	PTPRU
V9HVY3	V9HVY3	0	0	0	NA	NA
O15160	Q15653	0	0	0	POLR1C	NFKBIB
O15160	Q14191	1	0	0	POLR1C	WRN
O15160	O15318	0	0	0	POLR1C	POLR3G
P55316	P55316	0	0	0	FOXG1	FOXG1
P55316	O43524	1	0	0	FOXG1	FOXO3
O00220	Q14790	0	0	0	TNFRSF10A	CASP8
O00220	O14763	1	1	0	TNFRSF10A	TNFRSF10B
O00220	P52594	0	0	0	TNFRSF10A	AGFG1
P50591	O00220	1	1	0	TNFSF10	TNFRSF10A
O43639	O43639	0	0	0	NCK2	NCK2
O43639	Q07889	0	0	0	NCK2	SOS1
O43639	P21860	0	0	0	NCK2	ERBB3
O43639	Q05397	1	1	0	NCK2	PTK2
O43639	P11362	1	1	0	NCK2	FGFR1
O43639	P09619	1	1	0	NCK2	PDGFRB
P09619	O43639	1	1	0	PDGFRB	NCK2
O43639	Q14185	0	0	0	NCK2	DOCK1
O43639	Q08345	0	0	0	NCK2	DDR1
O43639	Q15303	1	1	0	NCK2	ERBB4
O43639	P30530	1	1	0	NCK2	AXL
O43639	Q16620	1	1	0	NCK2	NTRK2
Q16620	O43639	1	1	0	NTRK2	NCK2
O43639	P48059	0	0	0	NCK2	LIMS1
O43639	P52799	0	0	0	NCK2	EFNB2
O43639	O75832	0	0	0	NCK2	PSMD10
O43639	Q7L0Q8	0	0	0	NCK2	RHOU
P19338	P22087	0	0	0	NCL	FBL
P22087	Q68D39	0	0	0	FBL	NA
P22087	Q16637	0	0	0	FBL	SMN2
P22087	Q99558	0	0	0	FBL	MAP3K14
P22087	Q15910	0	0	0	FBL	EZH2
P22087	Q15022	0	0	0	FBL	SUZ12
P22087	Q9Y6D6	0	0	0	FBL	ARFGEF1
Q96J02	Q96J02	0	0	0	ITCH	ITCH
Q96J02	P21580	1	1	0	ITCH	TNFAIP3
P45983	Q96J02	1	1	0	MAPK8	ITCH
Q9Y6R0	Q96J02	1	1	0	NUMBL	ITCH
Q96J02	Q15796	1	1	0	ITCH	SMAD2
Q96J02	O15350	1	0	1	ITCH	TP73
P62979	Q96J02	0	0	0	RPS27A	ITCH
Q15366	Q96J02	0	0	0	PCBP2	ITCH
Q96J02	Q99962	0	0	0	ITCH	SH3GL2
Q96J02	Q15303	1	0	0	ITCH	ERBB4
P46937	Q96J02	1	0	1	YAP1	ITCH
Q96J02	P46937	1	0	0	ITCH	YAP1
Q96J02	Q9Y5X1	0	0	0	ITCH	SNX9
Q96BR1	Q96J02	1	0	0	SGK3	ITCH
Q96J02	O15519	1	0	1	ITCH	CFLAR
Q9Y3C5	Q96J02	1	1	0	RNF11	ITCH
Q96J02	O15105	1	1	1	ITCH	SMAD7
Q8WWW0	Q96J02	0	0	0	RASSF5	ITCH
Q7Z434	Q96J02	0	0	0	MAVS	ITCH
Q96J02	Q9H3D4	1	0	1	ITCH	TP63
Q96J02	Q9HBA0	1	0	1	ITCH	TRPV4
Q93008	Q96J02	0	0	0	USP9X	ITCH
Q96J02	Q9NV92	0	0	0	ITCH	NDFIP2
O75113	Q96J02	0	0	0	N4BP1	ITCH
Q16655	Q96J02	0	0	0	MLANA	ITCH
Q15831	Q15831	1	1	1	STK11	STK11
Q15831	Q15831	1	1	1	STK11	STK11
Q05513	Q15831	1	1	0	PRKCZ	STK11
Q15831	P57059	1	1	0	STK11	SIK1
Q15831	P27448	1	1	0	STK11	MARK3
Q15831	Q15208	1	0	0	STK11	STK38
P17612	Q15831	1	0	0	PRKACA	STK11
Q15831	Q7KZI7	1	1	0	STK11	MARK2
Q15831	Q96SB4	1	0	0	STK11	SRPK1
Q13315	Q15831	1	1	0	ATM	STK11
Q15831	P05060	1	0	0	STK11	CHGB
Q15831	Q9C0K7	0	0	0	STK11	STRADB
Q15831	Q13131	1	1	0	STK11	PRKAA1
Q15831	Q7RTN6	1	0	0	STK11	STRADA
Q15831	Q9H0K1	1	1	0	STK11	SIK2
Q15831	Q14680	1	1	0	STK11	MELK
P51812	Q15831	1	0	0	RPS6KA3	STK11
Q15831	Q96L34	1	1	0	STK11	MARK4
O75582	Q15831	1	0	0	RPS6KA5	STK11
O95835	Q15831	0	0	0	LATS1	STK11
O75676	Q15831	1	0	0	RPS6KA4	STK11
Q15831	Q9NYL2	1	0	0	STK11	
Q15831	P54619	1	1	0	STK11	PRKAG1
Q15831	Q9Y376	1	0	0	STK11	CAB39
Q15831	P43268	1	0	0	STK11	ETV4
Q15831	P54646	1	1	0	STK11	PRKAA2
Q15831	Q8IWQ3	1	1	0	STK11	BRSK2
Q15831	Q9NRH2	1	0	0	STK11	SNRK
Q15831	Q9Y2K2	1	1	0	STK11	NA
Q15831	Q9P0L2	1	1	0	STK11	MARK1
Q15831	Q8TDC3	1	1	0	STK11	BRSK1
Q9NX09	Q15831	1	0	0	DDIT4	STK11
P26927	Q15831	0	0	0	NA	STK11
Q15831	O60285	1	1	0	STK11	NUAK1
Q15831	Q6STE5	1	0	0	STK11	SMARCD3
Q15831	P80192	1	0	0	STK11	MAP3K9
Q15831	Q8WTQ7	1	0	0	STK11	GRK7
Q15831	Q9H093	1	1	0	STK11	NUAK2
Q15831	P02810	1	0	0	STK11	PRH2
Q9UK32	Q15831	1	0	0	RPS6KA6	STK11
Q15831	Q14151	1	0	0	STK11	SAFB2
Q15831	Q9UGI9	1	0	0	STK11	PRKAG3
Q15831	Q00341	1	0	0	STK11	HDLBP
Q96LW2	Q15831	1	0	0	NA	STK11
Q16576	Q8NEU8	0	0	0	RBBP7	APPL2
P62805	Q16576	0	0	0	HIST1H4D	RBBP7
P49450	Q16576	0	0	0	CENPA	RBBP7
P68431	Q16576	0	0	0	HIST1H3D	RBBP7
P17542	Q16576	0	0	0	TAL1	RBBP7
Q16576	Q8NCD3	0	0	0	RBBP7	HJURP
Q15910	Q16576	0	0	0	EZH2	RBBP7
Q16576	Q92833	0	0	0	RBBP7	JARID2
Q15022	Q16576	0	0	0	SUZ12	RBBP7
Q16576	Q8NHZ7	0	0	0	RBBP7	MBD3L2
Q16576	Q9BSJ6	0	0	0	RBBP7	FAM64A
Q8WXE9	Q9UBC2	0	0	0	STON2	EPS15L1
P52594	Q9UBC2	0	0	0	AGFG1	EPS15L1
P42768	P42768	0	0	0	WAS	WAS
P42768	P46109	0	0	0	WAS	CRKL
P42345	P42768	1	0	0	MTOR	WAS
P42768	Q13094	0	0	0	WAS	LCP2
B4E105	P42768	0	0	0	NA	WAS
P00519	P42768	1	0	0	ABL1	WAS
P09769	P42768	0	0	0	FGR	WAS
P08631	P42768	1	0	0	HCK	WAS
O60861	P42768	0	0	0	GAS7	WAS
Q05209	P42768	1	0	1	PTPN12	WAS
O75554	P42768	0	0	0	WBP4	WAS
P07948	P42768	1	0	0	LYN	WAS
P42768	Q8TF74	0	0	0	WAS	WIPF2
P68400	P42768	1	1	0	CSNK2A1	WAS
P42768	Q9Y5X1	0	0	0	WAS	SNX9
O15143	P42768	0	0	0	ARPC1B	WAS
P19784	P42768	1	0	0	CSNK2A2	WAS
P28223	P50148	1	1	0	HTR2A	GNAQ
P48039	P50148	1	1	0	MTNR1A	GNAQ
P55085	P50148	1	1	0	F2RL1	GNAQ
P11229	P50148	1	1	0	CHRM1	GNAQ
P50148	Q9NQ66	1	1	0	GNAQ	PLCB1
P35348	P50148	1	1	0	ADRA1A	GNAQ
P49795	P50148	1	0	1	RGS19	GNAQ
P49798	P50148	1	0	1	RGS4	GNAQ
P41220	P50148	1	0	1	RGS2	GNAQ
P25105	P50148	1	1	0	PTAFR	GNAQ
Q13255	P50148	1	1	0	GRM1	GNAQ
P46663	P50148	1	1	0	BDKRB1	GNAQ
P50148	Q7Z2W7	1	0	1	GNAQ	TRPM8
P30556	P50148	1	1	0	AGTR1	GNAQ
P50148	Q99614	0	0	0	GNAQ	TTC1
P34995	P50148	1	1	0	PTGER1	GNAQ
Q92633	P50148	1	1	0	LPAR1	GNAQ
P25101	P50148	1	1	0	EDNRA	GNAQ
P43657	P50148	1	1	0	LPAR6	GNAQ
P30550	P50148	1	1	0	GRPR	GNAQ
Q9UBY5	P50148	1	1	0	LPAR3	GNAQ
Q99527	P50148	1	1	0	GPER1	GNAQ
Q96RI0	P50148	1	1	0	F2RL3	GNAQ
O95136	P50148	1	1	0	S1PR2	GNAQ
P28336	P50148	1	1	0	NMBR	GNAQ
P32238	P50148	1	1	0	CCKAR	GNAQ
P50052	P50148	1	1	0	AGTR2	GNAQ
P31751	P31751	0	0	0	AKT2	AKT2
P31751	O43524	1	0	1	AKT2	FOXO3
P31751	P03372	1	0	0	AKT2	ESR1
P31751	P45983	0	0	0	AKT2	MAPK8
P42336	P31751	1	1	0	PIK3CA	AKT2
P31751	Q05513	0	0	0	AKT2	PRKCZ
P31751	Q9H0H5	1	0	0	AKT2	RACGAP1
Q16539	P31751	1	1	0	MAPK14	AKT2
P31751	Q7Z6J0	1	0	1	AKT2	SH3RF1
P31751	Q96F86	1	0	0	AKT2	EDC3
P31751	Q9UBK2	1	0	1	AKT2	PPARGC1A
P31751	P49815	1	0	1	AKT2	TSC2
P31751	P04406	1	0	0	AKT2	GAPDH
P31751	P68431	1	0	0	AKT2	HIST1H3D
P31751	P49840	1	0	1	AKT2	GSK3A
P31751	Q14315	1	0	0	AKT2	FLNC
P31751	P98170	1	1	0	AKT2	XIAP
P31751	P15311	1	1	0	AKT2	EZR
P62714	P31751	1	0	1	PPP2CB	AKT2
P31751	Q53GL0	0	0	0	AKT2	PLEKHO1
P31751	P04792	1	0	1	AKT2	HSPB1
Q15672	P31751	1	1	0	TWIST1	AKT2
P31751	P14672	1	0	0	AKT2	SLC2A4
P31751	Q13188	1	0	1	AKT2	STK3
P31751	O43464	1	0	1	AKT2	HTRA2
P31751	Q13043	1	0	1	AKT2	STK4
P31751	P32121	0	0	0	AKT2	ARRB2
P31751	Q92945	1	0	1	AKT2	KHSRP
Q6ZVD8	P31751	1	0	0	PHLPP2	AKT2
O60346	P31751	1	0	1	PHLPP1	AKT2
P31751	Q9Y3M2	1	0	0	AKT2	CBY1
Q15118	P31751	1	0	0	PDK1	AKT2
P31751	Q96B36	1	0	1	AKT2	AKT1S1
P31751	O60343	1	0	0	AKT2	TBC1D4
P31751	Q96DZ5	0	0	0	AKT2	CLIP3
P56278	P31751	1	1	0	MTCP1	AKT2
O95988	P31751	1	1	0	TCL1B	AKT2
O95989	P31751	1	1	0	NUDT3	AKT2
P31751	Q9GZV1	1	1	0	AKT2	ANKRD2
Q9UBI6	P31751	1	1	0	GNG12	AKT2
Q9NQU5	Q9NQU5	0	0	0	PAK6	PAK6
Q16539	Q9NQU5	1	1	0	MAPK14	PAK6
Q5S007	Q9NQU5	0	0	0	LRRK2	PAK6
Q96GD4	Q9NQU5	1	0	0	AURKB	PAK6
Q9NQU5	Q14934	1	0	0	PAK6	NFATC4
Q9NQU5	Q9BY11	1	0	0	PAK6	PACSIN1
P46108	Q13285	0	0	0	CRK	NR5A1
P50613	Q13285	1	1	0	CDK7	NR5A1
Q13285	P30968	1	1	0	NR5A1	GNRHR
P51843	Q13285	1	1	0	NR0B1	NR5A1
Q13285	P51843	1	1	0	NR5A1	NR0B1
Q9BXY4	Q9BXY4	0	0	0	RSPO3	RSPO3
Q9BXY4	Q9Y4D1	1	0	0	RSPO3	DAAM1
Q9BXY4	P27449	1	0	0	RSPO3	ATP6V0C
O95996	Q9BXY4	1	0	0	APC2	RSPO3
Q9ULK5	Q9BXY4	1	0	0	VANGL2	RSPO3
Q9BXY4	P31431	1	1	0	RSPO3	SDC4
P54792	Q9BXY4	1	0	0	NA	RSPO3
Q9BXY4	Q9BXB1	1	1	0	RSPO3	LGR4
Q9BXY4	O75473	1	1	0	RSPO3	LGR5
Q9BXY4	Q9HBX8	1	1	0	RSPO3	LGR6
Q96CG8	Q9BXY4	1	0	0	CTHRC1	RSPO3
Q13516	Q9BXY4	1	0	0	OLIG2	RSPO3
O95400	P06729	0	0	0	CD2BP2	CD2
P06729	Q6Y7W6	0	0	0	CD2	GIGYF2
P06729	P09382	0	0	0	CD2	LGALS1
Q9H1A4	Q9H1A4	0	0	0	ANAPC1	ANAPC1
Q9H1A4	Q9UJX6	0	0	0	ANAPC1	ANAPC2
Q9H1A4	Q9UJX3	0	0	0	ANAPC1	ANAPC7
Q9H1A4	Q9UJX2	0	0	0	ANAPC1	CDC23
P30260	Q9H1A4	0	0	0	CDC27	ANAPC1
P53350	Q9H1A4	1	1	0	PLK1	ANAPC1
P49840	Q9H1A4	1	1	0	GSK3A	ANAPC1
P06493	Q9H1A4	1	1	0	CDK1	ANAPC1
Q9H1A4	Q9UJX5	0	0	0	ANAPC1	ANAPC4
Q9H1A4	Q9UJX4	0	0	0	ANAPC1	ANAPC5
Q9H1A4	O95997	1	0	0	ANAPC1	PTTG1
P07550	Q5JWF2	1	1	0	ADRB2	GNAS
Q5JWF2	Q08828	1	1	0	GNAS	ADCY1
P30968	Q5JWF2	1	1	0	GNRHR	GNAS
P47871	Q5JWF2	1	1	0	GCGR	GNAS
P13688	P13688	0	0	0	CEACAM1	CEACAM1
P13688	P49023	0	0	0	CEACAM1	PXN
P13688	P29353	0	0	0	CEACAM1	SHC1
P13688	P29350	0	0	0	CEACAM1	PTPN6
Q13557	P13688	1	1	0	CAMK2D	CEACAM1
Q02779	P13688	1	0	0	MAP3K10	CEACAM1
P13688	P31997	0	0	0	CEACAM1	CEACAM8
Q5TA89	Q5TA89	0	0	0	HES5	HES5
Q5TA89	Q92858	1	0	1	HES5	ATOH1
Q92858	Q5TA89	1	1	0	ATOH1	HES5
Q06609	Q9UI08	0	0	0	RAD51	EVL
Q9UI08	Q13813	1	0	0	EVL	SPTAN1
Q702N8	Q9UI08	0	0	0	XIRP1	EVL
Q9H2E6	Q9UI08	0	0	0	SEMA6A	EVL
Q13480	Q13480	0	0	0	GAB1	GAB1
Q13480	P49023	1	0	0	GAB1	PXN
Q13480	P46109	1	1	0	GAB1	CRKL
Q13480	P46108	1	0	0	GAB1	CRK
P42338	Q13480	0	0	0	PIK3CB	GAB1
Q13480	P42336	1	1	0	GAB1	PIK3CA
Q13480	P29353	1	0	0	GAB1	SHC1
Q13480	Q4LE43	0	0	0	GAB1	NA
O00459	Q13480	0	0	0	PIK3R2	GAB1
P06213	Q13480	1	0	0	INSR	GAB1
Q13480	P06213	1	1	0	GAB1	INSR
Q13480	P19174	1	1	0	GAB1	PLCG1
Q13480	P09619	1	1	0	GAB1	PDGFRB
P08581	Q13480	1	0	0	MET	GAB1
Q13480	P08581	1	1	0	GAB1	MET
Q13480	Q92569	0	0	0	GAB1	PIK3R3
P62837	Q13480	1	0	0	UBE2D2	GAB1
Q13480	P07949	1	1	0	GAB1	RET
Q12913	Q13480	0	0	0	PTPRJ	GAB1
Q13480	A7KAX9	1	1	0	GAB1	ARHGAP32
P36873	P36873	1	0	0	PPP1CC	PPP1CC
P36873	P36873	1	0	0	PPP1CC	PPP1CC
P36873	P10415	1	1	0	PPP1CC	BCL2
P36873	Q05655	1	0	0	PPP1CC	PRKCD
P98082	P36873	1	0	1	DAB2	PPP1CC
P36873	P17252	1	0	0	PPP1CC	PRKCA
P36873	Q99835	1	0	0	PPP1CC	SMO
P36873	P42575	1	0	0	PPP1CC	CASP2
P36873	Q05397	1	0	0	PPP1CC	PTK2
P36873	P30307	1	0	0	PPP1CC	CDC25C
P36873	P21817	1	0	0	PPP1CC	RYR1
P36873	P68431	1	0	0	PPP1CC	HIST1H3D
P36873	P46013	0	0	0	PPP1CC	MKI67
P36873	Q92558	1	0	0	PPP1CC	WASF1
P36873	Q13625	0	0	0	PPP1CC	TP53BP2
P36873	P10636	1	0	0	PPP1CC	MAPT
P36873	Q13315	1	0	0	PPP1CC	ATM
P36873	P23528	1	1	0	PPP1CC	CFL1
P36873	Q12879	1	0	1	PPP1CC	GRIN2A
P36873	Q99259	1	0	0	PPP1CC	GAD1
P25054	P36873	1	0	0	APC	PPP1CC
P36873	P29474	1	0	0	PPP1CC	NOS3
P19525	P36873	0	0	0	EIF2AK2	PPP1CC
P36873	Q9UQM7	1	0	1	PPP1CC	CAMK2A
P36873	Q9BV73	1	0	0	PPP1CC	CEP250
P36873	Q15054	1	0	0	PPP1CC	POLD3
P36873	O14965	1	0	0	PPP1CC	AURKA
P51955	P36873	1	0	1	NEK2	PPP1CC
P36873	Q13188	1	0	0	PPP1CC	STK3
P36873	P35236	1	0	0	PPP1CC	PTPN7
P36873	P16104	1	0	0	PPP1CC	H2AFX
P36873	P05198	1	0	0	PPP1CC	EIF2S1
P36873	Q13043	1	0	0	PPP1CC	STK4
P36873	P41236	0	0	0	PPP1CC	PPP1R2
P36873	P02686	1	0	0	PPP1CC	MBP
Q13522	P36873	1	0	1	PPP1R1A	PPP1CC
P36873	Q9Y6D5	0	0	0	PPP1CC	ARFGEF2
Q99996	P36873	1	0	0	AKAP9	PPP1CC
P05120	P36873	1	0	1	SERPINB2	PPP1CC
P36873	P62140	1	0	0	PPP1CC	PPP1CB
P36873	P27708	1	0	0	PPP1CC	CAD
P36873	P19429	1	0	0	PPP1CC	TNNI3
P36873	Q05329	1	0	0	PPP1CC	GAD2
P36873	P35557	1	0	0	PPP1CC	GCK
P36873	P45379	1	0	0	PPP1CC	TNNT2
P36873	O43865	1	0	0	PPP1CC	AHCYL1
P36873	Q13555	1	0	0	PPP1CC	CAMK2G
P36873	Q13422	1	1	0	PPP1CC	IKZF1
P36873	Q5JTC6	1	0	0	PPP1CC	AMER1
P36873	Q9Y6D6	0	0	0	PPP1CC	ARFGEF1
P36873	Q9C010	1	0	0	PPP1CC	PKIB
P36873	Q86XI6	1	0	0	PPP1CC	PPP1R3B
P10114	P10114	0	0	0	RAP2A	RAP2A
Q9Y4G8	P10114	1	1	0	RAPGEF2	RAP2A
P10114	P01111	1	1	0	RAP2A	NRAS
P03372	Q05086	0	0	0	ESR1	UBE3A
P62979	Q05086	0	0	0	RPS27A	UBE3A
P06401	Q05086	0	0	0	PGR	UBE3A
P10276	Q05086	0	0	0	RARA	UBE3A
P68036	Q05086	0	0	0	UBE2L3	UBE3A
A8K6I5	A8K6I5	0	0	0	NA	NA
A8K6I5	P46109	0	0	0	NA	CRKL
A8K6I5	P46108	0	0	0	NA	CRK
A8K6I5	P16871	0	0	0	NA	IL7R
B3KXA2	P49023	0	0	0	NA	PXN
P17252	B3KXA2	1	0	0	PRKCA	NA
Q8WV28	Q8WV28	0	0	0	BLNK	BLNK
P29350	Q8WV28	0	0	0	PTPN6	BLNK
Q4LE43	Q8WV28	0	0	0	NA	BLNK
Q07889	Q8WV28	0	0	0	SOS1	BLNK
P06213	Q8WV28	1	0	0	INSR	BLNK
Q8WV28	P15498	1	0	0	BLNK	VAV1
Q05397	O43707	1	1	1	PTK2	ACTN4
O43707	Q07157	0	0	0	ACTN4	TJP1
Q01094	O43707	1	1	0	E2F1	ACTN4
O43707	P29474	0	0	0	ACTN4	NOS3
O43707	Q96QZ7	0	0	0	ACTN4	MAGI1
O43707	P05161	0	0	0	ACTN4	ISG15
P52735	P52735	0	0	0	VAV2	VAV2
P52735	Q13191	0	0	0	VAV2	CBLB
P0CG47	P52735	0	0	0	UBB	VAV2
P52735	Q9H0H5	0	0	0	VAV2	RACGAP1
P29353	P52735	0	0	0	SHC1	VAV2
P52735	Q07889	0	0	0	VAV2	SOS1
O00459	P52735	0	0	0	PIK3R2	VAV2
A0A024RC65	P52735	0	0	0	NA	VAV2
P52735	Q16695	0	0	0	VAV2	HIST3H3
P21860	P52735	0	0	0	ERBB3	VAV2
P08729	P52735	0	0	0	KRT7	VAV2
O60716	P52735	1	1	0	CTNND1	VAV2
P09769	P52735	1	0	0	FGR	VAV2
P08631	P52735	1	0	0	HCK	VAV2
P07948	P52735	1	0	0	LYN	VAV2
P52735	Q03135	0	0	0	VAV2	CAV1
P52735	O95644	1	0	0	VAV2	NFATC1
P62745	P52735	1	0	0	RHOB	VAV2
P34932	P34932	0	0	0	HSPA4	HSPA4
P25942	P34932	0	0	0	CD40	HSPA4
P34932	Q04864	0	0	0	HSPA4	REL
O95817	P34932	0	0	0	BAG3	HSPA4
P10144	P34932	0	0	0	GZMB	HSPA4
P34932	Q9Y2Z0	0	0	0	HSPA4	SUGT1
P08700	P08700	0	0	0	IL3	IL3
Q01196	P08700	1	1	0	RUNX1	IL3
P08700	P26951	1	1	0	IL3	IL3RA
P08700	P17612	1	0	0	IL3	PRKACA
P08700	P22694	1	0	0	IL3	PRKACB
P08700	P22612	1	0	0	IL3	PRKACG
Q15653	Q9Y2S0	0	0	0	NFKBIB	POLR1D
P51665	P62191	1	0	0	PSMD7	PSMC1
P62191	P51665	1	0	0	PSMC1	PSMD7
P35998	P51665	1	0	0	PSMC2	PSMD7
P51665	P35998	1	0	0	PSMD7	PSMC2
P28074	P51665	1	0	0	PSMB5	PSMD7
P51665	P28074	1	0	0	PSMD7	PSMB5
O14818	P51665	1	0	0	PSMA7	PSMD7
P51665	O14818	1	0	0	PSMD7	PSMA7
P20618	P51665	1	0	0	PSMB1	PSMD7
P51665	P20618	1	0	0	PSMD7	PSMB1
P51665	Q16401	1	0	0	PSMD7	PSMD5
Q16401	P51665	1	0	0	PSMD5	PSMD7
P25786	P51665	1	0	0	PSMA1	PSMD7
P51665	P25786	1	0	0	PSMD7	PSMA1
P25787	P51665	1	0	0	PSMA2	PSMD7
P51665	P25787	1	0	0	PSMD7	PSMA2
P25788	P51665	1	0	0	PSMA3	PSMD7
P51665	P25788	1	0	0	PSMD7	PSMA3
P25789	P51665	1	0	0	PSMA4	PSMD7
P51665	P25789	1	0	0	PSMD7	PSMA4
P51665	P62195	1	0	0	PSMD7	PSMC5
P62195	P51665	1	0	0	PSMC5	PSMD7
P51665	Q13563	1	0	0	PSMD7	PKD2
P51665	P60900	1	0	0	PSMD7	PSMA6
P60900	P51665	1	0	0	PSMA6	PSMD7
P51665	Q99436	1	0	0	PSMD7	PSMB7
Q99436	P51665	1	0	0	PSMB7	PSMD7
P51665	P62333	1	0	0	PSMD7	PSMC6
P62333	P51665	1	0	0	PSMC6	PSMD7
P43686	P51665	1	0	0	PSMC4	PSMD7
P51665	P43686	1	0	0	PSMD7	PSMC4
O00231	P51665	1	0	0	PSMD11	PSMD7
P51665	O00231	1	0	0	PSMD7	PSMD11
P28066	P51665	1	0	0	PSMA5	PSMD7
P51665	P28066	1	0	0	PSMD7	PSMA5
P49720	P51665	1	0	0	PSMB3	PSMD7
P51665	P49720	1	0	0	PSMD7	PSMB3
P49721	P51665	1	0	0	PSMB2	PSMD7
P51665	P49721	1	0	0	PSMD7	PSMB2
P28065	P51665	1	0	0	PSMB9	PSMD7
P28062	P51665	1	0	0	PSMB8	PSMD7
P51665	P28062	1	0	0	PSMD7	PSMB8
P28070	P51665	1	0	0	PSMB4	PSMD7
P51665	P28070	1	0	0	PSMD7	PSMB4
P28072	P51665	1	0	0	PSMB6	PSMD7
P51665	P28072	1	0	0	PSMD7	PSMB6
P48556	P51665	1	0	0	PSMD8	PSMD7
P51665	P48556	1	0	0	PSMD7	PSMD8
P40306	P51665	1	0	0	PSMB10	PSMD7
V9HWG3	V9HWG3	0	0	0	NA	NA
P19022	P19022	0	0	0	CDH2	CDH2
P19022	Q4KMG0	1	1	0	CDH2	CDON
P14923	P19022	0	0	0	JUP	CDH2
O60716	P19022	0	0	0	CTNND1	CDH2
P19022	Q9BV47	0	0	0	CDH2	DUSP26
P19022	Q9UQB3	1	1	0	CDH2	CTNND2
P39086	P19022	1	0	0	GRIK1	CDH2
P26367	P19022	1	1	0	PAX6	CDH2
P10415	P10415	0	0	0	BCL2	BCL2
P45983	P10415	1	1	1	MAPK8	BCL2
Q16254	P10415	1	1	0	E2F4	BCL2
Q16539	P10415	1	0	1	MAPK14	BCL2
Q13164	P10415	1	0	0	MAPK7	BCL2
P10415	Q07812	1	0	1	BCL2	BAX
