cnv,effect_size,f,f_pval,ll,meas,pair,protein,rsquared,f_adjpval
2,1.68571338199,23.7786659594,1.68974350342e-06,-564.251869599,16,MRPL11_SLC25A10,SLC25A10,0.0677882330567,0.000255863611866
2,-1.45766262983,23.5984107195,1.83687912111e-06,-501.369394431,14,VCL_FLNA,VCL,0.0667378868346,0.0002767863222
2,1.23931577615,23.5075245709,1.9196602831e-06,-561.001435838,29,HCFC1_DEK,DEK,0.0664979468242,0.000287855855073
2,1.46972366527,23.5388000983,1.99839241573e-06,-517.894933276,24,CUL1_ABCF2,ABCF2,0.074835918783,0.000298214211216
2,1.77763530216,23.5586629048,2.02650393923e-06,-475.601891905,14,MRPL16_SLC25A10,SLC25A10,0.0783829109338,0.000300955320591
2,1.91066566352,23.3827066505,2.04462870147e-06,-564.724062189,12,ALDH18A1_OAT,OAT,0.0665448418717,0.000302194165494
2,1.46688268615,23.3305472229,2.09181689629e-06,-589.527239007,24,PDIA6_CALR,CALR,0.0660303712946,0.000307696304412
2,1.34090863295,23.3157776865,2.14815246973e-06,-550.934682791,27,RANBP2_NUP153,NUP153,0.0689172046481,0.000313803555215
2,2.06573588715,23.2756563293,2.15365340581e-06,-577.393866932,11,SF3B2_TOP1,TOP1,0.0662603738971,0.000313803555215
2,2.50870488757,23.2344786338,2.19441308882e-06,-571.015991979,7,CRK_YWHAE,YWHAE,0.0659631014088,0.000317336081557
2,1.30961564448,23.2185630855,2.208716657e-06,-552.675202645,24,PRPF8_HNRNPU,HNRNPU,0.0657342662931,0.000317336081557
2,1.42156110931,23.2215548422,2.20550945814e-06,-579.88510117,24,PHB2_USP5,USP5,0.0657421794447,0.000317336081557
2,-1.71243082776,22.9564893184,2.51480737304e-06,-556.005788108,14,VCL_CNN1,VCL,0.0654112119795,0.000356532390413
2,-0.864405903614,22.9415995561,2.52696149618e-06,-587.410222952,83,PUF60_ILF2,PUF60,0.0650011208226,0.000356532390413
2,2.09139149238,22.9691300936,2.52769807383e-06,-567.553938273,11,MCM2_HAT1,HAT1,0.0671672618147,0.000356532390413
2,2.62786886418,22.9485878607,2.51838851152e-06,-590.217168382,7,DDX17_ELAVL1,ELAVL1,0.0650196335954,0.000356532390413
2,1.58152066207,22.9240801742,2.54858328475e-06,-572.874348112,18,PRPF8_RBM39,RBM39,0.0649547068676,0.000357844262118
2,-1.54065746855,22.8925964796,2.58790963516e-06,-524.794631186,14,VCL_TAGLN,VCL,0.0648712857905,0.000361721849005
2,2.38006165741,22.815874179,2.68632760466e-06,-579.951062356,8,SUPT16H_APEX1,SUPT16H,0.0646679354554,0.000373786755441
2,2.62859336571,22.7748827056,2.74045009626e-06,-591.569974268,7,NUDT21_ELAVL1,ELAVL1,0.0645592524358,0.000379607638895
2,-2.36964270859,22.7087821965,2.8300528693e-06,-532.541824295,6,MYL6_PALLD,MYL6,0.0643839431928,0.000390269344342
2,1.25891110883,22.6726270041,2.88030810208e-06,-577.291583247,30,PLEC_LMNA,LMNA,0.0642880259709,0.000395434298992
2,1.37618123752,22.5530452591,3.05303106109e-06,-580.199571609,25,PHB2_USP5,PHB2,0.0639706437439,0.000417292608306
2,2.06988513877,22.5283555865,3.08997467635e-06,-587.017109793,11,SRRT_TOP1,TOP1,0.0639050880008,0.000420481576002
2,1.62780909873,22.5031339114,3.12818025457e-06,-585.528470262,18,USP39_RBM39,RBM39,0.0638381102084,0.000423194079272
2,1.57916342521,22.5019404241,3.13730800108e-06,-571.934421832,18,PRPF4_RBM39,RBM39,0.0641991893022,0.000423194079272
2,1.87107914816,22.5014260522,3.16065124879e-06,-566.212009433,13,TLN2_VCL,VCL,0.0653159155539,0.000424489204675
2,-0.839803895582,22.4501410097,3.21001388316e-06,-581.418759567,83,PUF60_HNRNPC,PUF60,0.0636973528948,0.000429252505848
2,1.70073607727,22.3450723532,3.37871036594e-06,-561.631943859,14,LPP_VCL,VCL,0.063418149157,0.000447932889287
2,1.90795734278,22.4759538922,3.36550265365e-06,-506.425805325,13,MMP2_VCL,VCL,0.0730982491727,0.000447932889287
2,1.66915843172,22.2549435128,3.53053465905e-06,-556.080654984,14,MYL6_VCL,VCL,0.0631785129569,0.000466060750504
2,1.83238442902,22.0879245822,3.83032850074e-06,-588.306258604,14,HSPG2_VCL,VCL,0.0627341156572,0.00050348445697
2,2.52655165528,22.024377145,3.96437973309e-06,-578.668940685,7,SNRNP70_ELAVL1,ELAVL1,0.063102690205,0.000518896991335
2,1.52503764862,21.9402491463,4.11675001821e-06,-568.081865227,18,SMC1A_RBM39,RBM39,0.0623408354104,0.000536567122627
2,2.57048450989,21.8991125162,4.20031972031e-06,-590.657517385,7,HNRNPU_ELAVL1,ELAVL1,0.0622312240563,0.000545159143531
2,1.51088195682,21.8664896363,4.26780949667e-06,-589.540191536,21,LARS_EPRS,EPRS,0.0621442799481,0.000551600984737
2,2.15441226543,21.8264958459,4.35204360282e-06,-554.240154981,8,HNRNPL_HNRNPA2B1,HNRNPA2B1,0.0620376694298,0.000560144278714
2,1.56503633929,21.827479451,4.37917125927e-06,-528.044159857,14,TGFB1I1_VCL,VCL,0.0631166716006,0.000561297096261
2,1.19981176082,21.760869475,4.49391679017e-06,-534.365516199,24,SF3B1_HNRNPU,HNRNPU,0.0618626782095,0.00057362433739
2,2.54095674857,21.7191546496,4.58651503794e-06,-588.1914364,7,SF3A3_ELAVL1,ELAVL1,0.0617514126328,0.000580645284926
2,1.49354717941,21.7229183575,4.57808192689e-06,-562.807159304,18,EFTUD2_RBM39,RBM39,0.0617614526201,0.000580645284926
2,1.51622373654,21.6544852443,4.73389020684e-06,-584.762947822,20,NONO_ILF3,ILF3,0.0615788683293,0.000596856606079
2,1.90426470417,21.6157519217,4.82443922885e-06,-580.119706661,12,SSBP1_DLD,DLD,0.0614754936421,0.000605800519428
2,1.702966354,21.5989802195,4.86418788088e-06,-567.704343392,14,VIM_VCL,VCL,0.0614307248731,0.000605865982421
2,2.35205643865,21.6027300806,4.85527217626e-06,-538.357419652,6,PDHB_DLAT,DLAT,0.0614407347624,0.000605865982421
2,2.28968896451,21.5882634245,4.88975944391e-06,-576.28012257,8,HNRNPU_HNRNPA2B1,HNRNPA2B1,0.0614021162545,0.000606605097278
2,1.56246346219,21.5419971473,5.00709425156e-06,-577.395748868,18,PRPF40A_RBM39,RBM39,0.0614533988014,0.000618676565723
2,1.77539010512,21.5281494182,5.03573506681e-06,-582.076924006,14,PDLIM5_VCL,VCL,0.0612416088266,0.000619736478939
2,2.47968287912,21.4750758807,5.16826727186e-06,-581.963376762,7,RBM14_ELAVL1,ELAVL1,0.06109985417,0.000633522920745
2,1.50143419103,21.4454184856,5.24385388675e-06,-583.119117749,20,SF3A1_ILF3,ILF3,0.0610206232821,0.000640247614868
2,1.64365527806,21.3719800002,5.43586245966e-06,-588.345537708,17,DDX17_UPF1,UPF1,0.0608243719381,0.000661077918814
-2,-2.54687182857,21.3355780075,5.53365274576e-06,-591.921281201,7,AK2_GLUD1,GLUD1,0.060727063648,0.000670331503202
2,1.62545179286,21.3369010792,5.59028546358e-06,-567.002342482,17,RSL1D1_FTSJ3,FTSJ3,0.0625097990044,0.000674546554571
2,1.5902348443,21.269432683,5.71591431e-06,-587.134859085,18,GTF2I_RBM39,RBM39,0.0605501951039,0.000684358887737
2,1.2589643936,21.275084728,5.7001062222e-06,-587.86683426,30,ANXA2_LMNA,LMNA,0.0605653109285,0.000684358887737
2,2.46797726687,21.2419464735,5.79342317903e-06,-557.125313819,6,HSP90B1_PDIA6,PDIA6,0.060476679072,0.000689640090039
2,1.71017524169,21.2379870919,5.80467540984e-06,-571.904654957,14,ZYX_VCL,VCL,0.0604660881579,0.000689640090039
2,1.77148546564,21.2158201305,5.88037778141e-06,-580.205118009,14,FHL1_VCL,VCL,0.0607527463176,0.000695957355049
-2,-1.84078722217,21.2994253126,5.91418531907e-06,-442.938695726,8,A1BG_KLKB1,KLKB1,0.0686415235578,0.000697286963763
2,1.4151135127,21.2571921575,6.03677648087e-06,-500.276407109,21,PPAN_RBM28,RBM28,0.0685147442021,0.000709034317467
2,1.24967021236,21.2727488678,6.08424467216e-06,-445.984278355,21,SUPT4H1_SUPT5H,SUPT5H,0.0710814765069,0.000711902719405
2,0.931666932971,21.0736320763,6.2917558633e-06,-578.156412143,56,PRPF19_ACTL6A,ACTL6A,0.0600262456388,0.000733405051386
2,1.65384571698,20.9564085942,6.66418696409e-06,-563.000723485,14,PALLD_VCL,VCL,0.0597122835799,0.000773897501206
2,1.22194475184,20.9068276343,6.84930148082e-06,-575.449656077,30,MCM4_GMPS,GMPS,0.0600931800518,0.000792415440983
-2,-2.24290566197,20.9035178916,7.16029912101e-06,-504.910791329,8,APOB_KLKB1,KLKB1,0.0672347422551,0.000825304626299
2,1.42140519002,20.7443997829,7.39523977673e-06,-554.021698604,18,SF3B3_RBM39,RBM39,0.059143923027,0.000849215452428
2,2.51110965275,20.7323656467,7.4390858697e-06,-591.987303247,7,EIF4A3_ELAVL1,ELAVL1,0.0591116408903,0.000851086527833
2,2.32175198457,20.7179041396,7.49212342155e-06,-587.728098306,8,U2AF1_HNRNPA2B1,HNRNPA2B1,0.0590728442862,0.000853991485209
2,1.96654432314,20.6594708028,7.71034463371e-06,-584.389393586,11,SMARCA5_TOP1,TOP1,0.0589160496806,0.000875634359321
2,1.43964742692,20.6405598848,7.78233393118e-06,-575.517627617,20,HNRNPU_ILF3,ILF3,0.0588652946813,0.000880572509649
2,1.7546496558,20.6952502142,7.95543321814e-06,-497.728853373,13,LMOD1_VCL,VCL,0.0672589199858,0.000896873474848
2,2.09367286978,20.5426250495,8.17418897399e-06,-589.024767551,10,SLC25A13_MDH2,MDH2,0.0587700142338,0.000918184354206
2,1.23309006988,20.4719355468,8.46328973676e-06,-585.538553831,30,ACTL6A_GMPS,GMPS,0.0585796267581,0.000947213840466
2,1.61521640563,20.5277759339,8.52549731133e-06,-512.023371505,15,ICT1_SLC25A10,SLC25A10,0.0646487567065,0.000947311553766
2,0.92566422974,20.4633094734,8.49926773588e-06,-579.034838102,56,CDC5L_ACTL6A,ACTL6A,0.0585563889504,0.000947311553766
2,2.29121948457,20.4421749068,8.57970283172e-06,-585.557211291,8,DHX9_HNRNPA2B1,HNRNPA2B1,0.0583325192301,0.0009499176361
2,1.56171705449,20.2987379012,9.22496425038e-06,-585.270408302,18,MCM3_RBM39,RBM39,0.0582796768761,0.00101771123462
2,1.31807992587,20.2525362234,9.41899810726e-06,-577.501635838,24,FKBP4_USP5,USP5,0.0578226683002,0.00103541940047
2,1.38972366729,20.1354631537,9.99705040086e-06,-556.489644892,19,LUC7L3_THRAP3,THRAP3,0.0578380121671,0.00109264893506
2,2.06737020124,20.1217448637,1.00457202187e-05,-590.061954621,10,GSTK1_MDH2,MDH2,0.0574707088572,0.00109264893506
2,-1.47766518958,20.1256638441,1.00263427689e-05,-532.318710786,14,VCL_FERMT2,VCL,0.0574812586519,0.00109264893506
2,-1.22889224741,20.0244551043,1.05390863637e-05,-584.81807307,29,DEK_RBM39,DEK,0.0572087315966,0.00114228904482
2,1.56081345986,20.0186193757,1.06095340463e-05,-583.748610194,18,NUP205_TNPO3,TNPO3,0.0578541681133,0.00114590386955
-2,-2.28049384331,20.068238013,1.07624222469e-05,-515.717527578,8,HP_KLKB1,KLKB1,0.0647220048775,0.00115084599685
2,1.3738679954,19.9670551636,1.08415728418e-05,-549.06842015,18,PRPF19_RBM39,RBM39,0.057054099433,0.00115084599685
2,2.37854155521,19.9756138438,1.07959200521e-05,-555.074024997,6,PDHA1_DLAT,DLAT,0.0570771592466,0.00115084599685
2,1.3645050735,19.9714797926,1.08179471715e-05,-570.756712071,21,AIMP2_EPRS,EPRS,0.0570660209353,0.00115084599685
2,1.42818119936,19.9946315541,1.06951715775e-05,-578.140636973,20,DDX17_ILF3,ILF3,0.0571283949852,0.00115084599685
2,1.48554558316,19.9473264067,1.09475519722e-05,-575.178979074,18,SNRNP200_RBM39,RBM39,0.0570009395743,0.00115219097221
2,2.77282377003,19.9484234019,1.09416317456e-05,-576.464909658,5,FARSB_ATIC,ATIC,0.0570038956254,0.00115219097221
2,1.17812920435,19.9495901772,1.09661426296e-05,-571.145580985,30,MCM3_GMPS,GMPS,0.0574999675516,0.00115219097221
2,1.47314677494,19.83008786,1.16099766963e-05,-571.616179072,18,NELFB_RBM39,RBM39,0.0568474123941,0.00121159520321
2,1.65059907361,19.8315237999,1.1591063012e-05,-582.436824476,15,AFG3L2_LETM1,LETM1,0.0566887843168,0.00121159520321
2,1.8395401604,19.7767205567,1.19197211441e-05,-581.62021778,12,SUCLG2_CPT2,CPT2,0.0567030979739,0.00123973126647
2,1.46750965357,19.7615129689,1.19985078656e-05,-572.677087367,18,U2AF2_RBM39,RBM39,0.0564999642217,0.00124373794621
2,-1.45255800641,19.724755649,1.22181864924e-05,-586.015367073,20,ILF3_KHSRP,ILF3,0.0564007990008,0.00126227351421
2,1.53956534559,19.7204513689,1.22779417541e-05,-574.644937818,17,CHD4_RBM12,RBM12,0.0568770930328,0.00126421873595
2,-0.804569522736,19.7071348844,1.23361714955e-05,-586.878039881,83,PUF60_DDX46,PUF60,0.0565148599295,0.00126599447673
-2,-2.46240248012,19.6835348512,1.24693776143e-05,-539.26599927,5,PDHB_DLAT,DLAT,0.05628956725,0.00127542739903
2,1.844331122,19.5799224349,1.31358792224e-05,-584.136304064,12,SUCLG1_CPT2,CPT2,0.0561705398812,0.0013391660369
2,1.35781926912,19.57519262,1.33282567651e-05,-561.187776839,23,NOP2_RBM28,RBM28,0.058333253025,0.00135430872196
2,0.815416426729,19.5386318665,1.34679048395e-05,-581.617737503,82,NOP2_BOP1,BOP1,0.0568746279287,0.00136401173931
2,1.85678786181,19.5081159878,1.36102014018e-05,-586.97244732,12,ATP5A1_CPT2,CPT2,0.0559760737063,0.00137391869707
2,1.91111167035,19.437856645,1.40785328905e-05,-585.014517293,11,RBM14_TOP1,TOP1,0.0556260756395,0.00141656638758
2,1.17733739922,19.4174057932,1.42597123192e-05,-575.372261323,30,MCM2_GMPS,GMPS,0.0560520501237,0.00143013803097
-2,-2.56950224847,19.3856687265,1.44465163331e-05,-585.688997188,6,AK2_ATP5A1,ATP5A1,0.0554850140165,0.00144418410851
2,1.39476412586,19.312970388,1.49753756223e-05,-583.604349609,21,DARS_EPRS,EPRS,0.0552884433879,0.00148294198949
2,1.64591572871,19.3208419385,1.49171806777e-05,-585.824152264,15,TUFM_LETM1,LETM1,0.0553097313957,0.00148294198949
2,1.70227959524,19.3978868407,1.49793715084e-05,-510.299419863,14,PRKG1_VCL,VCL,0.0631035139507,0.00148294198949
-2,-1.94997552817,19.3868751728,1.50262493593e-05,-475.040712569,8,SERPING1_KLKB1,KLKB1,0.0626622417707,0.00148294198949
2,1.67719581458,19.2775455518,1.52401257927e-05,-556.968667146,12,AIFM1_AK2,AK2,0.0551926277463,0.00149925950872
2,2.19876415741,19.251383724,1.54386792395e-05,-581.845406854,8,SNRPD2_HNRNPA2B1,HNRNPA2B1,0.0551218538313,0.00151397079907
2,2.75618312355,19.2433694335,1.55000244928e-05,-580.439733846,5,AP1G1_AP1B1,AP1B1,0.0551001711635,0.00151517644488
-2,-1.61006834331,19.2745035875,1.58783408923e-05,-419.959693158,8,APOA1_KLKB1,KLKB1,0.0623216701148,0.00154726167244
2,1.52412801737,19.1368546088,1.63391185816e-05,-581.61663002,17,ILF2_UPF1,UPF1,0.0548119007092,0.00157827422713
2,1.7558810283,19.1417829915,1.63275751801e-05,-569.865671804,12,DHX9_XPO5,XPO5,0.0551411092798,0.00157827422713
2,1.41893736912,19.1571988882,1.63498786883e-05,-553.915784834,19,BCLAF1_THRAP3,THRAP3,0.056819783031,0.00157827422713
2,1.23613513731,19.1049772289,1.66133521243e-05,-528.138754045,19,SFPQ_THRAP3,THRAP3,0.0548828039776,0.00159653765503
-2,-1.76978475176,19.1788038743,1.66424449634e-05,-448.304142777,8,ITIH4_KLKB1,KLKB1,0.0620314317604,0.00159653765503
2,1.45101455615,19.0442475291,1.71058756724e-05,-535.444523348,14,RSU1_VCL,VCL,0.0545611270317,0.00163086573926
2,1.22234964719,19.0457529386,1.70931251782e-05,-562.666819918,24,U2AF2_HNRNPU,HNRNPU,0.0545652046422,0.00163086573926
2,1.5943733529,19.0466685817,1.72519566128e-05,-536.279357544,13,PRKCDBP_VCL,VCL,0.0563433110039,0.00163973212237
2,2.40915721978,19.1178060207,1.74074507443e-05,-475.504734584,6,IL16_CSK,CSK,0.0645614874622,0.00164943605365
2,1.78540183188,19.0013057297,1.74885604569e-05,-591.079628667,13,CTNNA1_DSG2,DSG2,0.0546012483772,0.00165205392206
2,1.43372072692,18.9857622144,1.76087437603e-05,-588.020446685,20,NUDT21_ILF3,ILF3,0.0544026842067,0.00165833565474
2,1.35311341295,18.9110958602,1.8272510604e-05,-553.034317392,18,HNRNPC_RBM39,RBM39,0.0542003280624,0.00171561657312
2,1.63521820105,18.8072545753,1.92378866904e-05,-588.131623017,15,PPIB_P4HB,P4HB,0.0539187597981,0.0017976800229
2,1.67110108625,18.8046307585,1.92629358232e-05,-584.431356698,14,CNN2_VCL,VCL,0.0539116430812,0.0017976800229
2,1.17994300612,18.7818415142,1.94818917086e-05,-559.497207289,25,DDX18_NOP2,NOP2,0.0538498261052,0.00181263745445
2,1.28796528529,18.7203269799,2.01022214408e-05,-581.089872832,24,NELFB_HNRNPU,HNRNPU,0.0538373098361,0.00186473759851
-2,-1.64053863556,18.7713796936,2.03346482483e-05,-429.295780761,8,CFH_KLKB1,KLKB1,0.060793781186,0.00188065055207
2,1.27450623647,18.6480016161,2.08195313537e-05,-580.042525968,24,SFPQ_HNRNPU,HNRNPU,0.0534866155252,0.00191974723438
2,1.4463900276,18.6278617275,2.10286996461e-05,-577.671327591,18,CNOT1_RBM39,RBM39,0.0534319363782,0.0019332634883
2,1.24087232522,18.5739795625,2.15988082811e-05,-571.823683354,24,HNRNPR_HNRNPU,HNRNPU,0.0532856169753,0.00197560602003
-2,-2.45937632515,18.5722667697,2.16171846802e-05,-578.261461875,6,PDHB_ATP5A1,ATP5A1,0.0532809650688,0.00197560602003
2,1.47182753114,18.5386174795,2.19814261871e-05,-584.256626725,18,NUDT21_RBM39,RBM39,0.0531895650863,0.0020029683036
2,1.41449258547,18.4798446497,2.26693677595e-05,-568.085329628,18,DDX23_RBM39,RBM39,0.053335987461,0.00205957873556
2,1.60214255391,18.4594677471,2.28628378043e-05,-573.515849967,14,PLS3_VCL,VCL,0.052974504801,0.00207106469142
2,1.47323190304,18.4268043437,2.32369099244e-05,-585.57749754,18,DEK_RBM39,RBM39,0.0528857255355,0.00209879575311
2,1.13620684903,18.4133981117,2.33922271529e-05,-544.00949238,24,HNRNPM_HNRNPU,HNRNPU,0.0528492825232,0.00210666442202
2,0.898687152792,18.343861311,2.42341967035e-05,-587.340512229,56,RAE1_ACTL6A,ACTL6A,0.0528118195086,0.00217614632608
2,1.75832499927,18.3254655846,2.44568064795e-05,-592.015090138,13,CTNND1_DSG2,DSG2,0.0527616526873,0.00218977029609
2,1.95157730497,18.3161229455,2.45510799556e-05,-586.532872006,10,HSPE1_MDH2,MDH2,0.0525847692337,0.00219185797638
2,1.4292982382,18.3096615143,2.46497039001e-05,-574.816471031,18,WDR5_RBM39,RBM39,0.0527185493039,0.00219432090339
2,2.13309929321,18.2865407127,2.49148750938e-05,-580.314670691,8,DDX17_HNRNPA2B1,HNRNPA2B1,0.0525042991189,0.00221155313692
2,1.87475005852,18.2708622919,2.51298166943e-05,-587.120760527,11,RPRD1B_TOP1,TOP1,0.052612713233,0.00222424079567
2,2.09909284877,18.2558466461,2.52981039218e-05,-575.258059479,8,HNRNPM_HNRNPA2B1,HNRNPA2B1,0.0524207901228,0.00223273837184
2,2.5802351792,18.248769864,2.53873024438e-05,-567.348374529,5,ATP2A2_SLC25A3,SLC25A3,0.0524015343144,0.00223422727205
2,1.50900000792,18.1969147816,2.61126535332e-05,-581.274004668,17,MCM4_KPNA2,KPNA2,0.0527145927509,0.00229153371489
2,2.17739337646,18.2156566055,2.67452583839e-05,-475.372658439,6,DOCK2_CSK,CSK,0.0591003611111,0.00232611593679
2,1.17539767,18.1445394846,2.67805376482e-05,-587.817223516,30,MCM7_GMPS,GMPS,0.0524189678438,0.00232611593679
2,0.876139351326,18.1393271403,2.68079402232e-05,-549.677011469,44,CSRP1_LPP,LPP,0.0521036427837,0.00232611593679
2,1.96150191615,18.1500022554,2.66659040079e-05,-589.729386173,10,DLAT_MDH2,MDH2,0.0521327075623,0.00232611593679
2,1.96434761366,18.1275801148,2.69651224226e-05,-590.415894122,10,CYCS_MDH2,MDH2,0.0520716574906,0.00233320064883
2,-1.64550354762,18.0728824267,2.7774467756e-05,-580.525762117,14,VCL_FLNC,VCL,0.0523741022465,0.00238320363606
2,1.18547657065,18.0756233835,2.76931147807e-05,-593.107510754,30,CAPN2_LMNA,LMNA,0.0520797836715,0.00238320363606
2,1.61330415409,18.0712284018,2.77321923402e-05,-579.349313287,14,ARHGAP1_VCL,VCL,0.0519181906667,0.00238320363606
2,1.36918250566,18.017308308,2.85758389493e-05,-581.742808812,21,BPNT1_BROX,BPNT1,0.0523732610914,0.00243795147807
2,-1.51644134002,18.0074388115,2.86492841224e-05,-557.669621303,14,VCL_TPM2,VCL,0.0518935238771,0.00243795147807
2,1.2272805,18.0150359659,2.85190602131e-05,-573.239192508,24,SNRNP200_HNRNPU,HNRNPU,0.0517651081251,0.00243795147807
2,1.86114307903,18.0193005165,2.88049578882e-05,-561.892772864,11,NASP_HAT1,HAT1,0.0541088774391,0.00244446469551
2,1.65845156478,18.0023490688,2.90978158483e-05,-558.553128518,14,LIMS1_VCL,VCL,0.0543873755563,0.00246255214124
2,2.39412597385,17.9190778415,2.99382217188e-05,-573.532508622,6,CRK_YWHAE,CRK,0.0516520392969,0.0025267531937
2,1.26572800834,17.9016772482,3.01988749978e-05,-538.31746756,18,CDC5L_RBM39,RBM39,0.0516044701491,0.00254180721712
2,0.853045527174,17.871295704,3.06361411568e-05,-576.247716461,56,HNRNPL_ACTL6A,ACTL6A,0.0513732978969,0.00257160434873
2,1.18324819059,17.8708234754,3.07616826229e-05,-553.762377209,24,PES1_NOP2,NOP2,0.0521211554085,0.00257514465101
2,1.20404726136,17.8562334655,3.08669863367e-05,-568.36373718,24,SF3A1_HNRNPU,HNRNPU,0.0513322221874,0.00257626885325
2,1.49515028777,17.8459684137,3.10253160702e-05,-586.836825572,17,RBM39_UPF1,UPF1,0.0513042266813,0.00257626885325
2,1.11633275833,17.8733450282,3.09461947974e-05,-551.803435406,30,MSH6_GMPS,GMPS,0.0535333092455,0.00257626885325
2,-1.36163306604,17.7174322669,3.30787953666e-05,-526.324412864,14,VCL_PDLIM7,VCL,0.0509535347464,0.00273626075995
2,-2.20334362462,17.7143785576,3.31292173591e-05,-574.693747757,7,ELAVL1_RBM39,ELAVL1,0.0509451999975,0.00273626075995
2,1.5537622504,17.6817509912,3.37233256204e-05,-587.979559231,16,WDR5_RPRD1B,RPRD1B,0.0511503744138,0.00277790274244
2,0.929918245892,17.6684139545,3.38976267416e-05,-585.943363857,48,DDX3X_EIF4G1,EIF4G1,0.0508197272038,0.0027834845889
2,2.12122382099,17.664061994,3.39713075434e-05,-584.210282823,8,TARDBP_HNRNPA2B1,HNRNPA2B1,0.0508078456332,0.0027834845889
-2,-1.68276692077,17.6410175621,3.55386857926e-05,-445.784466169,8,CP_KLKB1,KLKB1,0.0573428657266,0.00290420636014
2,1.44027302866,17.5259109152,3.63963647666e-05,-586.386619479,18,RANBP2_RBM39,RBM39,0.0504305157249,0.00296644777742
2,1.23631571148,17.4809836369,3.72768023534e-05,-583.283388501,25,HEATR1_NOP2,NOP2,0.0505989749505,0.00303021164394
-2,-2.48459416667,17.4579688893,3.76524682388e-05,-591.919328168,6,SUCLG2_ACAT1,ACAT1,0.0502448366493,0.00303677478824
2,1.28081653812,17.4584180889,3.7644021199e-05,-579.255037795,22,DHX9_PARP1,PARP1,0.0502460645073,0.00303677478824
2,-1.26606502017,17.46476099,3.7524949487e-05,-544.165711545,18,CSRP1_MYL9,CSRP1,0.0502634020792,0.00303677478824
2,1.92812436149,17.4352868549,3.80814966429e-05,-590.700323324,10,ACAT1_MDH2,MDH2,0.0501828326442,0.00306337872734
2,1.46720043935,17.422579611,3.83240094395e-05,-553.901113472,14,TLN1_VCL,VCL,0.0501480923622,0.00307487961451
-2,-1.89780337071,17.4465743938,3.93593227133e-05,-453.916389724,7,CFI_KLKB1,KLKB1,0.0578761740083,0.00314976548864
2,1.93471933851,17.3467303036,3.98043929395e-05,-592.679250479,10,AIFM1_MDH2,MDH2,0.0499406753834,0.00317715167417
2,1.3780659215,17.3678801201,3.99290694711e-05,-549.538952902,19,HMGN2_THRAP3,THRAP3,0.0527309466661,0.00317888906176
