,cnv_prot,cnv_tran,attenuation,cluster,attenuation_potential
PPA2,0.303477079018,0.445232971928,0.14175589291,0,Low
CCDC58,0.251557992089,0.393245939535,0.141687947446,0,Low
FUT8,0.363276222588,0.504941678421,0.141665455833,0,Low
VKORC1,0.16587075135,0.307515456822,0.141644705472,0,Low
PTP4A2,0.309039123539,0.450635796651,0.141596673113,0,Low
UBA5,0.309534326094,0.451054512805,0.141520186712,0,Low
NARS,0.513389687523,0.654888221944,0.141498534421,0,Low
SEC24A,0.262707031806,0.404179947195,0.141472915389,0,Low
FAM133B,0.136588874589,0.278049904052,0.141461029462,0,Low
DPH5,0.203612986258,0.345053407646,0.141440421388,0,Low
PFKM,0.272442131991,0.413880668666,0.141438536675,0,Low
NIF3L1,0.354918789718,0.496352622227,0.141433832509,0,Low
ESPN,-0.000455367954352,0.140918837987,0.141374205942,0,Low
HSPG2,-0.00693980577939,0.134373781368,0.141313587147,0,Low
RAB5C,0.312559251204,0.453721639791,0.141162388587,0,Low
RFK,0.384146554093,0.525261416084,0.141114861991,0,Low
EEF1E1,0.315509043364,0.456580372858,0.141071329494,0,Low
DECR2,0.233390663363,0.374330011353,0.14093934799,0,Low
CTSA,0.241688144037,0.382608642149,0.140920498112,0,Low
GABPB1,0.0437351301103,0.184583947593,0.140848817482,0,Low
GLO1,0.332643420084,0.473422735678,0.140779315594,0,Low
TJP2,0.333037788618,0.473801421055,0.140763632437,0,Low
ITPR3,0.150074826262,0.290828227475,0.140753401213,0,Low
PGM1,0.255371184807,0.396071688564,0.140700503757,0,Low
CCDC90B,0.442072553217,0.582731548729,0.140658995511,0,Low
LLGL1,0.25822408185,0.398813613849,0.140589532,0,Low
ZRANB2,0.200608880996,0.341153725665,0.14054484467,0,Low
UBE2H,0.418377549776,0.558909937616,0.14053238784,0,Low
STK3,0.467769916959,0.608288298635,0.140518381676,0,Low
SUMF2,0.378862977977,0.519268484067,0.14040550609,0,Low
FAM21A,0.0659411908475,0.206291918169,0.140350727321,0,Low
DHRS7B,0.330956440504,0.471295744325,0.140339303822,0,Low
APBB2,0.271413678105,0.411737436334,0.14032375823,0,Low
DGAT1,0.299994286853,0.440310487545,0.140316200691,0,Low
PSMG3,0.328508021856,0.468798099734,0.140290077878,0,Low
MRE11A,0.374458719002,0.514740003934,0.140281284933,0,Low
SARS2,0.413942260997,0.554193247625,0.140250986627,0,Low
FKBP8,0.271038813748,0.411185359054,0.140146545305,0,Low
RUFY3,0.202140794212,0.3422136342,0.140072839988,0,Low
ZNF512,0.337259947201,0.477271300154,0.140011352953,0,Low
GRN,0.161092639477,0.301070267613,0.139977628136,0,Low
TOM1,0.293313226213,0.433180292444,0.139867066231,0,Low
IFT140,0.299834656861,0.439670633386,0.139835976525,0,Low
SLC27A2,0.189816317185,0.329640214025,0.13982389684,0,Low
CLU,0.161009013713,0.300804833264,0.139795819551,0,Low
IFI44L,0.142533460301,0.282287179314,0.139753719013,0,Low
ZNF618,0.161631853494,0.301364850321,0.139732996827,0,Low
TSPAN8,0.0413739186322,0.181064925637,0.139691007005,0,Low
PEA15,0.102760815472,0.242405240861,0.139644425389,0,Low
APEH,0.378504485305,0.518045152072,0.139540666766,0,Low
SNX2,0.364067085653,0.503518860593,0.13945177494,0,Low
PLAA,0.517835038572,0.657273880032,0.139438841461,0,Low
LTA4H,0.427938556684,0.567364301419,0.139425744735,0,Low
EPCAM,0.245819824248,0.385157646586,0.139337822337,0,Low
SUMF1,0.307319681801,0.446640256033,0.139320574232,0,Low
TRMT5,0.386513132129,0.525803625131,0.139290493001,0,Low
KIFC1,0.161497666027,0.300679039982,0.139181373955,0,Low
GPC6,0.140712495252,0.279893187379,0.139180692127,0,Low
GLMN,0.38713930613,0.526214766788,0.139075460657,0,Low
AMACR,0.236391983171,0.37539046287,0.1389984797,0,Low
SEC22B,0.0844473254257,0.223407749864,0.138960424438,0,Low
KRT19,0.133265705409,0.272218290208,0.138952584799,0,Low
SUN2,0.313823472755,0.45262872967,0.138805256914,0,Low
BLMH,0.306118426975,0.444825394691,0.138706967716,0,Low
NOTCH2,0.189816172874,0.328448071309,0.138631898435,0,Low
ERP29,0.371795740636,0.510409743705,0.13861400307,0,Low
DDX60L,0.102392026989,0.240989299,0.138597272011,0,Low
ATP6AP2,0.0601961801022,0.198774058537,0.138577878435,0,Low
GHDC,0.269812998553,0.408388589027,0.138575590474,0,Low
GNB1L,0.279039323293,0.417614236265,0.138574912971,0,Low
BSPRY,0.330495360398,0.469062018888,0.13856665849,0,Low
MAPKAPK2,0.309987262723,0.448553714862,0.138566452139,0,Low
SUOX,0.455721386035,0.594257894067,0.138536508032,0,Low
TJP1,0.314508012563,0.453018392899,0.138510380336,0,Low
ERAP1,0.209729262626,0.3482332777,0.138504015074,0,Low
APOC1,-0.120243947389,0.0181974832441,0.138441430634,0,Low
AKAP9,0.226709137279,0.365116230384,0.138407093105,0,Low
SIAE,0.215666092978,0.354038233415,0.138372140437,0,Low
GYG1,0.285185444087,0.423380701204,0.138195257116,0,Low
SPTLC2,0.375249130793,0.513444363756,0.138195232963,0,Low
ASPM,-0.0277304737276,0.11046233614,0.138192809867,0,Low
LOXL1,0.0454092130164,0.183567747467,0.138158534451,0,Low
BRAF,0.256392654593,0.394529572558,0.138136917965,0,Low
RAB12,0.306062645483,0.444144810197,0.138082164715,0,Low
ACAD9,0.326277273291,0.46432440333,0.138047130039,0,Low
C4BPA,-0.115145627014,0.0228340584836,0.137979685498,0,Low
SP100,0.126332124902,0.264044499389,0.137712374487,0,Low
TAX1BP3,0.177427102448,0.315034069337,0.137606966889,0,Low
ADARB1,0.162075404053,0.299659764869,0.137584360816,0,Low
IFIT2,0.0486270215707,0.186195622489,0.137568600918,0,Low
LANCL1,0.19993598796,0.337492899409,0.137556911449,0,Low
AP3S1,0.221134430428,0.358688368777,0.137553938349,0,Low
HDAC7,0.210483035299,0.348018483927,0.137535448628,0,Low
FAIM,0.179863231487,0.317379995054,0.137516763568,0,Low
PXN,0.328750184402,0.466242352896,0.137492168494,0,Low
NMNAT1,0.352412164645,0.489793549568,0.137381384924,0,Low
TCIRG1,0.159360415061,0.29668101486,0.137320599798,0,Low
PIK3CD,0.0969346891744,0.234202130017,0.137267440843,0,Low
MYL6B,0.0432650021561,0.18053198751,0.137266985353,0,Low
DLGAP4,0.449292992127,0.586548864998,0.137255872871,0,Low
PAK2,0.447936838194,0.585156811966,0.137219973772,0,Low
RPRD2,0.355671492691,0.492888352664,0.137216859973,0,Low
PROS1,-0.0226524919849,0.114485254219,0.137137746204,0,Low
JMJD1C,0.179179828512,0.316284585906,0.137104757394,0,Low
PTPRF,0.243684815631,0.38077418276,0.137089367129,0,Low
MRPS21,0.0800466428694,0.217079880514,0.137033237644,0,Low
FAM120A,0.256441679316,0.393453420598,0.137011741282,0,Low
FBLIM1,-0.0652582610758,0.0716764253473,0.136934686423,0,Low
RMND1,0.192724459316,0.329594868143,0.136870408827,0,Low
RBMX2,0.0419776372317,0.17884288379,0.136865246559,0,Low
TSSC4,0.350015406091,0.486800412832,0.136785006741,0,Low
CUL2,0.423723218864,0.560501315668,0.136778096804,0,Low
HIST1H1C,-0.0536308801776,0.0830624577016,0.136693337879,0,Low
MYO5B,0.334942324676,0.471618849276,0.1366765246,0,Low
DDAH2,0.272212601279,0.408858933166,0.136646331887,0,Low
IFIT3,0.0500626033714,0.186670784993,0.136608181621,0,Low
PAPSS1,0.240649195264,0.37719670212,0.136547506856,0,Low
TNS3,0.13015157794,0.266690533321,0.136538955381,0,Low
SURF1,0.257283004925,0.393768318687,0.136485313762,0,Low
ME2,0.369710634158,0.506132576334,0.136421942175,0,Low
ESYT2,0.433486317018,0.569885165864,0.136398848846,0,Low
DCAF6,0.111369224888,0.247713242189,0.136344017302,0,Low
IFITM1,0.0461254513111,0.182447648668,0.136322197357,0,Low
GNE,0.245297880331,0.381465567332,0.136167687,0,Low
RDH14,0.211855123741,0.347879806606,0.136024682865,0,Low
TSN,0.324097805805,0.460110241748,0.136012435944,0,Low
MYO1E,0.143910518402,0.279863311539,0.135952793137,0,Low
TIA1,0.270655603617,0.406602624373,0.135947020756,0,Low
XRN1,0.217177671719,0.353118964673,0.135941292954,0,Low
CUL5,0.453281777147,0.589202405853,0.135920628706,0,Low
RAP2B,0.0883356769188,0.224198059821,0.135862382902,0,Low
MVD,0.247381916369,0.382984643661,0.135602727292,0,Low
DHX38,0.372246850867,0.50783991712,0.135593066253,0,Low
AKR7A2,0.271861698827,0.407440389439,0.135578690612,0,Low
LAMA5,0.0707999340663,0.206363831387,0.135563897321,0,Low
ACTR1A,0.362883447319,0.498376455377,0.135493008059,0,Low
TTC39C,0.408352376231,0.543807287077,0.135454910846,0,Low
OCRL,0.144573061257,0.28001021351,0.135437152253,0,Low
DCTD,0.375560392043,0.510997088156,0.135436696113,0,Low
CD59,0.210685751296,0.346103400265,0.135417648968,0,Low
DBNL,0.351211361379,0.486527052724,0.135315691344,0,Low
DKC1,0.19394099557,0.329208846722,0.135267851152,0,Low
PRKCSH,0.414300002642,0.549542848792,0.13524284615,0,Low
LBP,-0.0271883136137,0.108051333423,0.135239647036,0,Low
POLR3E,0.314158294681,0.449384554832,0.135226260151,0,Low
CWF19L1,0.379532196512,0.514658740914,0.135126544402,0,Low
SRCAP,0.25354691826,0.388645731017,0.135098812757,0,Low
GPCPD1,0.171070190349,0.30616768916,0.135097498811,0,Low
C11orf54,0.372146875449,0.50722854889,0.135081673441,0,Low
NACC1,0.431945873647,0.567023737356,0.135077863709,0,Low
TMOD2,-0.127572846381,0.00740849671472,0.134981343096,0,Low
SCYL2,0.350681060515,0.485616043258,0.134934982743,0,Low
PPBP,-0.113493813715,0.0214086926545,0.13490250637,0,Low
B4GALT1,0.314659749117,0.449476151783,0.134816402666,0,Low
HMGCL,0.419971609837,0.554777066842,0.134805457006,0,Low
MEST,0.0780768309307,0.212856316826,0.134779485896,0,Low
TRUB1,0.410733064862,0.545406090022,0.13467302516,0,Low
MACROD1,0.204635856096,0.339254456475,0.134618600379,0,Low
CYB5A,0.186069224609,0.320639884632,0.134570660023,0,Low
CAP1,0.312598659086,0.447146807342,0.134548148256,0,Low
MFI2,0.114700811889,0.249244834883,0.134544022995,0,Low
SYNCRIP,0.471013510062,0.605542633214,0.134529123152,0,Low
EML2,0.269073734372,0.403573314332,0.13449957996,0,Low
PCNT,0.36140223974,0.495862451148,0.134460211408,0,Low
ADCK1,0.309759189151,0.444068665419,0.134309476268,0,Low
VAV2,0.358042764128,0.492188201552,0.134145437424,0,Low
EIF6,0.369300201901,0.503444341431,0.134144139531,0,Low
GSTM4,0.128338756625,0.262468906227,0.134130149602,0,Low
UBR7,0.458501530263,0.592621883264,0.134120353001,0,Low
STAG1,0.11539347085,0.249513592747,0.134120121896,0,Low
CYP27A1,0.11439410819,0.248507668241,0.134113560051,0,Low
UBA3,0.310876468176,0.444964115974,0.134087647798,0,Low
GNA13,0.394262503213,0.528294732348,0.134032229135,0,Low
EML3,0.159638660184,0.29363898602,0.134000325836,0,Low
MSRB2,0.136934184917,0.270919653691,0.133985468774,0,Low
ASF1A,0.41373783042,0.547676288992,0.133938458572,0,Low
APIP,0.416432380398,0.550366114566,0.133933734168,0,Low
EPRS,0.368134218852,0.501974751252,0.1338405324,0,Low
MARC1,0.169065585823,0.302829981725,0.133764395902,0,Low
RRP12,0.192134727394,0.325890763642,0.133756036248,0,Low
SYAP1,0.193165616677,0.326880447578,0.133714830901,0,Low
ACADS,0.177560815613,0.311205507059,0.133644691446,0,Low
SLC35A2,0.117709234582,0.25128298255,0.133573747968,0,Low
SRBD1,0.282999033048,0.416420955735,0.133421922687,0,Low
CYB5B,0.189589319194,0.322980519991,0.133391200797,0,Low
SMARCA2,0.285220898505,0.418607472606,0.1333865741,0,Low
PFKL,0.352303333174,0.485661833931,0.133358500757,0,Low
PFKFB2,0.194911200964,0.328121957867,0.133210756903,0,Low
DNAJB2,0.349870929395,0.483051037691,0.133180108296,0,Low
LGALSL,0.160360967695,0.29339943959,0.133038471895,0,Low
ADI1,0.35954053799,0.492563979448,0.133023441458,0,Low
STAMBP,0.290326292171,0.423233904054,0.132907611884,0,Low
TBC1D9B,0.395318862057,0.528212660203,0.132893798146,0,Low
NAGA,0.31192577854,0.444794636129,0.132868857589,0,Low
FTSJ1,0.108759769852,0.241626542695,0.132866772843,0,Low
MMGT1,0.102719171283,0.23551047611,0.132791304828,0,Low
WFS1,0.209634116302,0.342413464509,0.132779348207,0,Low
CALM2,0.0846352736322,0.217359487049,0.132724213417,0,Low
HMGB2,0.149127954793,0.281847327544,0.132719372751,0,Low
NUDT3,0.425381432326,0.558085189602,0.132703757276,0,Low
TCF20,0.324839005611,0.457472449963,0.132633444352,0,Low
WDR6,0.301928933511,0.434560855601,0.13263192209,0,Low
DLG3,-0.0343237489287,0.0982765379211,0.13260028685,0,Low
EHD1,0.289396850852,0.421830561555,0.132433710703,0,Low
NADSYN1,0.432646486624,0.564791748564,0.132145261939,0,Low
CHD1L,0.262760503313,0.394878807897,0.132118304584,0,Low
FHL3,-0.00596549444059,0.126062384217,0.132027878658,0,Low
PDCD6IP,0.499774956292,0.631733815071,0.131958858779,0,Low
EPHX2,0.327443512633,0.459292082121,0.131848569488,0,Low
SRPX2,-0.0474075404741,0.0842825470368,0.131690087511,0,Low
CDK5,0.473063889612,0.604748555555,0.131684665943,0,Low
CCDC134,0.340540397635,0.472200115837,0.131659718202,0,Low
NUDT16L1,0.228866009483,0.360260438918,0.131394429435,0,Low
PNO1,0.211447830771,0.342811653218,0.131363822447,0,Low
CROCC,0.215265030097,0.346591151058,0.131326120961,0,Low
TIMM50,0.497985539567,0.629275281511,0.131289741944,0,Low
RNPEP,0.281826386174,0.413115011504,0.131288625331,0,Low
SND1,0.306043620111,0.43730468635,0.131261066239,0,Low
HNRNPH3,0.205595941085,0.336854743757,0.131258802672,0,Low
TMEM11,0.365512232752,0.496746549268,0.131234316517,0,Low
HMOX2,0.308366614446,0.439471078709,0.131104464263,0,Low
C20orf27,0.380109825295,0.511198195255,0.131088369961,0,Low
EHD2,0.100992074763,0.232017769333,0.13102569457,0,Low
XPO5,0.47029306796,0.601239186567,0.130946118607,0,Low
HSPA9,0.424164458798,0.555080650478,0.130916191679,0,Low
EHF,0.133323722694,0.26419361441,0.130869891716,0,Low
AACS,0.221469062673,0.352264796572,0.130795733899,0,Low
PRKAR2A,0.274561111303,0.405256938204,0.1306958269,0,Low
GFM1,0.314840088031,0.44552442869,0.130684340659,0,Low
HTRA2,0.1900077334,0.320670932176,0.130663198777,0,Low
ZNRF2,0.183867448391,0.314437486552,0.130570038161,0,Low
KIF1C,0.246919942845,0.377431855278,0.130511912433,0,Low
LUC7L3,0.172945750975,0.303359911142,0.130414160167,0,Low
SPG20,0.194460630408,0.324850647951,0.130390017543,0,Low
SLC9A1,0.152004025489,0.282215224656,0.130211199166,0,Low
WWOX,0.109767238465,0.239971141693,0.130203903228,0,Low
TAOK3,0.212848844834,0.343039689894,0.130190845061,0,Low
RNF14,0.43829240305,0.568402910295,0.130110507244,0,Low
ZNF579,0.248539632583,0.378636914804,0.130097282221,0,Low
DPP3,0.385869476234,0.51592467833,0.130055202095,0,Low
TIMM9,0.311982345291,0.441997168876,0.130014823585,0,Low
PPP1CC,0.488758803225,0.618764592685,0.13000578946,0,Low
RBM8A,0.140537891357,0.270511528226,0.129973636868,0,Low
PRPS2,0.0130555951325,0.143001739063,0.12994614393,0,Low
BCR,0.39619712273,0.526132851672,0.129935728942,0,Low
SRM,0.177950046616,0.307741228528,0.129791181912,0,Low
GNPDA1,0.192597942632,0.322360080423,0.129762137791,0,Low
MOV10,0.288985463002,0.418742983265,0.129757520264,0,Low
BCL9,0.190014451861,0.319766913124,0.129752461263,0,Low
NID2,-0.053250358802,0.0764891300965,0.129739488898,0,Low
TRNT1,0.30332257959,0.433041290999,0.129718711409,0,Low
SLC25A4,0.28084286105,0.410413211463,0.129570350413,0,Low
SEC16A,0.393978947343,0.523505833262,0.129526885919,0,Low
ZNF592,0.519434690426,0.648954873218,0.129520182792,0,Low
GSTZ1,0.358303044666,0.487695181817,0.129392137151,0,Low
TMEM97,0.268685600101,0.397967372903,0.129281772802,0,Low
MPDU1,0.30975666211,0.439016684714,0.129260022605,0,Low
SENP3,0.39179941317,0.520950020639,0.129150607468,0,Low
COX4I1,0.199700642588,0.328719797791,0.129019155203,0,Low
DIABLO,0.40377190095,0.532774138186,0.129002237236,0,Low
VANGL1,0.281782391515,0.410748392236,0.128966000722,0,Low
CAMSAP3,0.40517478,0.533988355293,0.128813575293,0,Low
TRIM2,0.00961236528487,0.138415311102,0.128802945817,0,Low
DUSP11,0.188482107362,0.317258252699,0.128776145337,0,Low
RAB27B,0.0696125970356,0.198226685072,0.128614088037,0,Low
MTA1,0.381111849586,0.50972403904,0.128612189454,0,Low
PPP2R5D,0.550626363923,0.679153127959,0.128526764035,0,Low
YTHDF3,0.433870428537,0.562385094362,0.128514665825,0,Low
TPBG,0.0679580809574,0.196467411382,0.128509330424,0,Low
ITGB1,0.175619494233,0.304068210615,0.128448716382,0,Low
ZNF598,0.229980601335,0.358419745217,0.128439143882,0,Low
LRRC16A,0.240326799453,0.368701275137,0.128374475684,0,Low
DHRS7,0.146728899889,0.275089426755,0.128360526866,0,Low
PTGIS,0.00968854507275,0.138019647871,0.128331102798,0,Low
PURA,0.357338500954,0.485659850831,0.128321349877,0,Low
RAB9A,0.148828791422,0.277030018253,0.128201226831,0,Low
MICAL1,0.191518506425,0.319696516715,0.12817801029,0,Low
CCDC91,0.433811904394,0.561921412086,0.128109507692,0,Low
SP110,0.164860374631,0.292802335791,0.127941961161,0,Low
SPATA20,0.299397776437,0.426960381107,0.12756260467,0,Low
FAM49B,0.378739558768,0.506283212759,0.127543653992,0,Low
EIF4G3,0.333533194015,0.461030607515,0.1274974135,0,Low
LANCL2,0.302156495719,0.429611200141,0.127454704422,0,Low
PPP2R5A,0.314557985412,0.441817415589,0.127259430176,0,Low
ARHGDIA,0.390587034958,0.517834237222,0.127247202263,0,Low
LRIF1,0.173387906476,0.300615976977,0.127228070501,0,Low
ADH5,0.364872510777,0.491968794158,0.127096283381,0,Low
MEMO1,0.244843337567,0.371856332007,0.12701299444,0,Low
PTPRS,0.293482893116,0.420482148346,0.12699925523,0,Low
GMPPB,0.230545180646,0.357487912793,0.126942732147,0,Low
KRT18,0.358295591832,0.485221499645,0.126925907813,0,Low
AFAP1,0.131178626727,0.258015649006,0.126837022279,0,Low
MLLT4,0.36714291366,0.493923163206,0.126780249546,0,Low
RTN1,-0.0285933118659,0.098101997401,0.126695309267,0,Low
DICER1,0.336217486142,0.462845599646,0.126628113504,0,Low
GPC1,0.216987268418,0.343488018028,0.126500749611,0,Low
FER,0.20695385462,0.333284089566,0.126330234947,0,Low
ACOT11,0.104855112679,0.231182472483,0.126327359804,0,Low
SPATS2L,0.158132122598,0.284396986492,0.126264863894,0,Low
C1QBP,0.427788728344,0.554001566303,0.126212837959,0,Low
PURB,0.379854290409,0.506055053173,0.126200762764,0,Low
RSBN1L,0.462898881798,0.589097593289,0.126198711491,0,Low
RHOT2,0.296581535135,0.422752801254,0.126171266119,0,Low
WT1,0.161353738952,0.287465258146,0.126111519194,0,Low
UBFD1,0.350164774703,0.476267626076,0.126102851373,0,Low
FLAD1,0.316107969185,0.442184084699,0.126076115514,0,Low
PLTP,0.0543612862923,0.180431248308,0.126069962016,0,Low
AIDA,0.294706478686,0.420737504596,0.126031025909,0,Low
CD47,0.185177018201,0.311200197824,0.126023179623,0,Low
NT5C2,0.194168169181,0.320130780799,0.125962611617,0,Low
ROCK2,0.26106563972,0.387018289303,0.125952649583,0,Low
PLCG2,0.125485680569,0.251426919583,0.125941239014,0,Low
XIAP,0.107620694528,0.233552642498,0.12593194797,0,Low
EPS8,0.203125719035,0.328978335745,0.125852616711,0,Low
PI4KB,0.498137081859,0.623933349043,0.125796267185,0,Low
DOCK1,0.341774936028,0.467423068956,0.125648132928,0,Low
KCTD1,0.319449316914,0.444996291771,0.125546974857,0,Low
EEF1D,0.343305982841,0.468851448123,0.125545465282,0,Low
RPTOR,0.392452195921,0.517913282788,0.125461086867,0,Low
TMEM87B,0.23419984708,0.359535667185,0.125335820106,0,Low
DVL2,0.425669444679,0.550918047659,0.125248602981,0,Low
C1QA,-0.020958284053,0.104279523005,0.125237807058,0,Low
CUL7,0.418657993919,0.543871658722,0.125213664803,0,Low
TCEA1,0.404009658017,0.529216843092,0.125207185075,0,Low
PLIN3,0.23674147529,0.361934511871,0.125193036581,0,Low
HM13,0.321799083247,0.446812245369,0.125013162122,0,Low
YWHAH,0.415640618092,0.540578236906,0.124937618813,0,Low
CYP51A1,0.218572029729,0.343467537731,0.124895508002,0,Low
CHCHD2,0.305793706831,0.430671268246,0.124877561415,0,Low
C9orf64,0.321814118586,0.446676807438,0.124862688852,0,Low
CBX1,0.437872085912,0.56252643543,0.124654349517,0,Low
CNN2,-0.0327047934394,0.0918896044854,0.124594397925,0,Low
CASP4,0.238210527462,0.362780519399,0.124569991937,0,Low
MYO10,0.211976960325,0.336495558652,0.124518598327,0,Low
NUF2,0.0742240246953,0.198626828424,0.124402803729,0,Low
MDN1,0.322069156952,0.446444613685,0.124375456733,0,Low
TNPO1,0.308083116006,0.432445851427,0.124362735421,0,Low
APOA1,0.0418782693153,0.166157945795,0.124279676479,0,Low
CNPY2,0.302766181507,0.42700525566,0.124239074154,0,Low
KPNA2,0.272807881088,0.397025069116,0.124217188029,0,Low
MAPRE1,0.479121444761,0.60328835686,0.124166912099,0,Low
ZBTB7A,0.2188463098,0.342978547064,0.124132237264,0,Low
CMAS,0.364515767152,0.488595646635,0.124079879483,0,Low
CNDP2,0.389412998634,0.513392381601,0.123979382968,0,Low
SNX12,0.0358465834134,0.159674314441,0.123827731028,0,Low
FBLN5,-0.0687780140045,0.0549533846658,0.12373139867,0,Low
OPA1,0.480727281598,0.604457095703,0.123729814105,0,Low
GABARAPL2,0.372513223962,0.496234873986,0.123721650025,0,Low
RAB21,0.444657409332,0.568343196978,0.123685787646,0,Low
GDI1,0.206601594293,0.330276190952,0.123674596659,0,Low
THNSL1,0.24853797019,0.372206935542,0.123668965353,0,Low
RPRD1B,0.497911772981,0.621398274507,0.123486501526,0,Low
SCFD1,0.421317436536,0.544774760062,0.123457323526,0,Low
RHOB,0.0163696190468,0.13982561626,0.123455997213,0,Low
