p1,p2,cor,corum,string,biogrid,score
TIMP1,C5,0.500429334194,0,0,0,0.500429334194
TIMP1,C7,0.532755784207,0,0,0,0.532755784207
TIMP1,C8A,0.518089084775,0,0,0,0.518089084775
TIMP1,C8B,0.515225295509,0,0,0,0.515225295509
TIMP1,C8G,0.524021459135,0,0,0,0.524021459135
TIMP1,CFH,0.531621198438,0,0,0,0.531621198438
TIMP1,CFI,0.545747648175,0,0,0,0.545747648175
TIMP1,CP,0.513620192197,0,0,0,0.513620192197
TIMP1,GC,0.50240936169,0,0,0,0.50240936169
TIMP1,HPX,0.515427309434,0,0,0,0.515427309434
TIMP1,PGLYRP2,0.520466745577,0,0,0,0.520466745577
TIMP1,SERPINA7,0.511418743441,0,0,0,0.511418743441
TIMP2,ACTN1,0.702042743274,0,0,0,0.702042743274
TIMP2,AEBP1,0.746386519342,0,0,0,0.746386519342
TIMP2,AFAP1,0.525165555192,0,0,0,0.525165555192
TIMP2,ANG,0.618488068085,0,0,0,0.618488068085
TIMP2,ANGPTL2,0.558626462439,0,0,0,0.558626462439
TIMP2,ANTXR1,0.642796915936,0,0,0,0.642796915936
TIMP2,ANXA2,0.562081442788,0,0,0,0.562081442788
TIMP2,ARSB,0.500298274975,0,0,0,0.500298274975
TIMP2,ASPN,0.590953694535,0,0,0,0.590953694535
TIMP2,BGN,0.591860217664,0,0,0,0.591860217664
TIMP2,C1QTNF3,0.54646503065,0,0,0,0.54646503065
TIMP2,C1QTNF5,0.504122439575,0,0,0,0.504122439575
TIMP2,C1R,0.727084065086,0,0,0,0.727084065086
TIMP2,C1S,0.745780811756,0,0,0,0.745780811756
TIMP2,CALD1,0.707122491156,0,0,0,0.707122491156
TIMP2,CCDC80,0.691615665829,0,0,0,0.691615665829
TIMP2,CDC42EP1,0.529939125413,0,0,0,0.529939125413
TIMP2,CDH11,0.74179712979,0,0,0,0.74179712979
TIMP2,CFH,0.543699366756,0,0,0,0.543699366756
TIMP2,CILP,0.675747918203,0,0,0,0.675747918203
TIMP2,CLEC11A,0.574290853047,0,0,0,0.574290853047
TIMP2,CLEC3B,0.520197733383,0,0,0,0.520197733383
TIMP2,CNN1,0.585410070739,0,0,0,0.585410070739
TIMP2,CNN2,0.735395445,0,0,0,0.735395445
TIMP2,CNN3,0.649278629911,0,0,0,0.649278629911
TIMP2,CNPY4,0.507170555603,0,0,0,0.507170555603
TIMP2,CNRIP1,0.57859388532,0,0,0,0.57859388532
TIMP2,COL11A1,0.694068229831,0,0,0,0.694068229831
TIMP2,COL12A1,0.63326087077,0,0,0,0.63326087077
TIMP2,COL1A1,0.620338106338,0,0,0,0.620338106338
TIMP2,COL1A2,0.630944712022,0,0,0,0.630944712022
TIMP2,COL3A1,0.695883468137,0,0,0,0.695883468137
TIMP2,COL5A1,0.783433387801,0,0,0,0.783433387801
TIMP2,COL5A2,0.784750685999,0,0,0,0.784750685999
TIMP2,COL5A3,0.535466001546,0,0,0,0.535466001546
TIMP2,COL6A1,0.548432974592,0,0,0,0.548432974592
TIMP2,COL6A2,0.535157834579,0,0,0,0.535157834579
TIMP2,COL6A3,0.558689417858,0,0,0,0.558689417858
TIMP2,COL8A1,0.602714048405,0,0,0,0.602714048405
TIMP2,COMP,0.654523683276,0,0,0,0.654523683276
TIMP2,COPZ2,0.677389582885,0,0,0,0.677389582885
TIMP2,CPZ,0.582548961665,0,0,0,0.582548961665
TIMP2,CRTAP,0.559747380501,0,0,0,0.559747380501
TIMP2,CSRP1,0.512264006573,0,0,0,0.512264006573
TIMP2,CSRP2,0.607406730083,0,0,0,0.607406730083
TIMP2,CTGF,0.577956681645,0,0,0,0.577956681645
TIMP2,CTHRC1,0.744455791099,0,0,0,0.744455791099
TIMP2,CTSK,0.633817822081,0,0,0,0.633817822081
TIMP2,CXCL12,0.594044985702,0,0,0,0.594044985702
TIMP2,DAPK3,0.575510701063,0,0,0,0.575510701063
TIMP2,DCN,0.670168868146,0,0,0,0.670168868146
TIMP2,DPYSL3,0.666541506687,0,0,0,0.666541506687
TIMP2,ECM1,0.703095684624,0,0,0,0.703095684624
TIMP2,EFEMP1,0.574048013918,0,0,0,0.574048013918
TIMP2,EFEMP2,0.691732986359,0,0,0,0.691732986359
TIMP2,EMILIN1,0.580677803242,0,0,0,0.580677803242
TIMP2,ENPP1,0.531125231705,0,0,0,0.531125231705
TIMP2,FAP,0.645170076286,0,0,0,0.645170076286
TIMP2,FBLIM1,0.625998498565,0,0,0,0.625998498565
TIMP2,FBLN1,0.753641590422,0,0,0,0.753641590422
TIMP2,FBLN2,0.72115811612,0,0,0,0.72115811612
TIMP2,FBN1,0.622646339663,0,0,0,0.622646339663
TIMP2,FERMT2,0.658195440947,0,0,0,0.658195440947
TIMP2,FHL2,0.604516208626,0,0,0,0.604516208626
TIMP2,FHL3,0.735693739835,0,0,0,0.735693739835
TIMP2,FILIP1L,0.59415857997,0,0,0,0.59415857997
TIMP2,FKBP7,0.645156482592,0,0,0,0.645156482592
TIMP2,FLNA,0.668363646118,0,0,0,0.668363646118
TIMP2,FLNC,0.660163560951,0,0,0,0.660163560951
TIMP2,FN1,0.732858331787,0,0,0,0.732858331787
TIMP2,FNDC1,0.617307116747,0,0,0,0.617307116747
TIMP2,FSTL1,0.587574476097,0,0,0,0.587574476097
TIMP2,FZD1,0.522683360866,0,0,0,0.522683360866
TIMP2,GAS7,0.533456055225,0,0,0,0.533456055225
TIMP2,GPC1,0.537019063073,0,0,0,0.537019063073
TIMP2,GPX3,0.51267844619,0,0,0,0.51267844619
TIMP2,GPX8,0.589914339198,0,0,0,0.589914339198
TIMP2,GSN,0.563036229168,0,0,0,0.563036229168
TIMP2,HEPH,0.67232582578,0,0,0,0.67232582578
TIMP2,HMCN1,0.602353019236,0,0,0,0.602353019236
TIMP2,HOOK3,0.512683105064,0,0,0,0.512683105064
TIMP2,HOPX,0.614680778116,0,0,0,0.614680778116
TIMP2,HSPG2,0.609900854963,0,0,0,0.609900854963
TIMP2,HTRA1,0.673569229145,0,0,0,0.673569229145
TIMP2,IKBIP,0.623387672418,0,0,0,0.623387672418
TIMP2,ILK,0.623922284961,0,0,0,0.623922284961
TIMP2,ISLR,0.69127589653,0,0,0,0.69127589653
TIMP2,ITGA1,0.514865180483,0,0,0,0.514865180483
TIMP2,ITGA11,0.61331470747,0,0,0,0.61331470747
TIMP2,ITGA5,0.649563879216,0,0,0,0.649563879216
TIMP2,ITGB5,0.548735044056,0,0,0,0.548735044056
TIMP2,KANK2,0.565957642236,0,0,0,0.565957642236
TIMP2,KDELC1,0.573155942465,0,0,0,0.573155942465
TIMP2,LEPRE1,0.642840658468,0,0,0,0.642840658468
TIMP2,LEPREL2,0.659465150943,0,0,0,0.659465150943
TIMP2,LEPREL4,0.633924737229,0,0,0,0.633924737229
TIMP2,LGALS1,0.731169076038,0,0,0,0.731169076038
TIMP2,LIMS1,0.540484733354,0,0,0,0.540484733354
TIMP2,LMCD1,0.529219423003,0,0,0,0.529219423003
TIMP2,LMOD1,0.58683339239,0,0,0,0.58683339239
TIMP2,LOX,0.698498224749,0,0,0,0.698498224749
TIMP2,LOXL1,0.634029651956,0,0,0,0.634029651956
TIMP2,LPP,0.542154772466,0,0,0,0.542154772466
TIMP2,LRP1,0.741588590286,0,0,0,0.741588590286
TIMP2,LRRC15,0.601767490616,0,0,0,0.601767490616
TIMP2,LTBP2,0.568367473123,0,0,0,0.568367473123
TIMP2,LUM,0.704270079536,0,0,0,0.704270079536
TIMP2,LUZP1,0.531711934947,0,0,0,0.531711934947
TIMP2,LXN,0.52380911067,0,0,0,0.52380911067
TIMP2,MAP1A,0.510130546604,0,0,0,0.510130546604
TIMP2,MFAP2,0.574205007473,0,0,0,0.574205007473
TIMP2,MMP14,0.625273602348,0,1,1,0.625273602348
TIMP2,MMP2,0.844314965258,0,1,1,0.844314965258
TIMP2,MPRIP,0.628571399388,0,0,0,0.628571399388
TIMP2,MRC2,0.784560084189,0,0,0,0.784560084189
TIMP2,MRVI1,0.580697801602,0,0,0,0.580697801602
TIMP2,MXRA5,0.702995744126,0,0,0,0.702995744126
TIMP2,MYH10,0.526349490645,0,0,0,0.526349490645
TIMP2,MYH9,0.591772351957,0,0,0,0.591772351957
TIMP2,MYL6,0.571872695272,0,0,0,0.571872695272
TIMP2,MYL9,0.664559412872,0,0,0,0.664559412872
TIMP2,MYLK,0.670854883367,0,0,0,0.670854883367
TIMP2,MYO1D,0.575089839793,0,0,0,0.575089839793
TIMP2,NEXN,0.690145645042,0,0,0,0.690145645042
TIMP2,NNMT,0.606330086386,0,0,0,0.606330086386
TIMP2,NT5E,0.556314966559,0,0,0,0.556314966559
TIMP2,OLFML3,0.605034679892,0,0,0,0.605034679892
TIMP2,OMD,0.664665592248,0,0,0,0.664665592248
TIMP2,P4HA2,0.56708524221,0,0,0,0.56708524221
TIMP2,PALLD,0.742395423135,0,0,0,0.742395423135
TIMP2,PARVA,0.552274562614,0,0,0,0.552274562614
TIMP2,PCOLCE,0.736372333536,0,0,0,0.736372333536
TIMP2,PDGFRB,0.625331803284,0,0,0,0.625331803284
TIMP2,PDLIM2,0.682027145616,0,0,0,0.682027145616
TIMP2,PDLIM3,0.673189056266,0,0,0,0.673189056266
TIMP2,PDLIM4,0.692581322877,0,0,0,0.692581322877
TIMP2,PDLIM5,0.631069761509,0,0,0,0.631069761509
TIMP2,PDLIM7,0.729002791422,0,0,0,0.729002791422
TIMP2,PHLDB1,0.563450196709,0,0,0,0.563450196709
TIMP2,PLAU,0.531144152862,0,0,0,0.531144152862
TIMP2,PLOD2,0.500590579367,0,0,0,0.500590579367
TIMP2,PLS3,0.726901872935,0,0,0,0.726901872935
TIMP2,PLXDC2,0.617536487088,0,0,0,0.617536487088
TIMP2,PODN,0.617803375509,0,0,0,0.617803375509
TIMP2,POSTN,0.631260723706,0,0,0,0.631260723706
TIMP2,PPFIBP1,0.589433828595,0,0,0,0.589433828595
TIMP2,PRKCDBP,0.562448681748,0,0,0,0.562448681748
TIMP2,PRKG1,0.707118339796,0,0,0,0.707118339796
TIMP2,PTGIS,0.552723960093,0,0,0,0.552723960093
TIMP2,PTRF,0.515033871325,0,0,0,0.515033871325
TIMP2,PXDN,0.562726289214,0,0,0,0.562726289214
TIMP2,RAB31,0.573763032206,0,0,0,0.573763032206
TIMP2,RAI14,0.684067981966,0,0,0,0.684067981966
TIMP2,RARRES2,0.627817529963,0,0,0,0.627817529963
TIMP2,RCN3,0.660295435083,0,0,0,0.660295435083
TIMP2,RNASE4,0.566540389257,0,0,0,0.566540389257
TIMP2,RSU1,0.530482986786,0,0,0,0.530482986786
TIMP2,S100A10,0.556162354421,0,0,0,0.556162354421
TIMP2,SEC23A,0.61233200866,0,0,0,0.61233200866
TIMP2,SEC24D,0.552469553007,0,0,0,0.552469553007
TIMP2,SEPT11,0.666596620068,0,0,0,0.666596620068
TIMP2,SEPT2,0.575243339326,0,0,0,0.575243339326
TIMP2,SEPT7,0.545425193536,0,0,0,0.545425193536
TIMP2,SERPINF1,0.728914668519,0,0,0,0.728914668519
TIMP2,SERPINH1,0.554159638368,0,0,0,0.554159638368
TIMP2,SFRP2,0.736935739553,0,0,0,0.736935739553
TIMP2,SFRP4,0.690045129202,0,0,0,0.690045129202
TIMP2,SFXN3,0.624148419757,0,0,0,0.624148419757
TIMP2,SGCB,0.559787964071,0,0,0,0.559787964071
TIMP2,SGCD,0.554982249918,0,0,0,0.554982249918
TIMP2,SGCE,0.590118474606,0,0,0,0.590118474606
TIMP2,SH3D19,0.594492186903,0,0,0,0.594492186903
TIMP2,SH3GL1,0.536874643867,0,0,0,0.536874643867
TIMP2,SH3PXD2B,0.606022722013,0,0,0,0.606022722013
TIMP2,SMOC2,0.610532333455,0,0,0,0.610532333455
TIMP2,SNX18,0.624006133624,0,0,0,0.624006133624
TIMP2,SNX9,0.502631415253,0,0,0,0.502631415253
TIMP2,SORBS3,0.639361818124,0,0,0,0.639361818124
TIMP2,SPARC,0.639090914729,0,0,0,0.639090914729
TIMP2,SRPX,0.516605628079,0,0,0,0.516605628079
TIMP2,SRPX2,0.556876291067,0,0,0,0.556876291067
TIMP2,SYNE1,0.516792899321,0,0,0,0.516792899321
TIMP2,TAGLN,0.669645737611,0,0,0,0.669645737611
TIMP2,TGFB1I1,0.724379182585,0,0,0,0.724379182585
TIMP2,THBS1,0.573774227654,0,1,0,0.573774227654
TIMP2,THBS2,0.676761861188,0,0,0,0.676761861188
TIMP2,THBS3,0.504735104645,0,0,0,0.504735104645
TIMP3,ACTA2,0.538745780566,0,0,0,0.538745780566
TIMP3,ACTN1,0.562063733736,0,0,0,0.562063733736
TIMP3,ADH1B,0.57447094603,0,0,0,0.57447094603
TIMP3,AEBP1,0.542671772481,0,0,0,0.542671772481
TIMP3,ANTXR1,0.51694298484,0,0,0,0.51694298484
TIMP3,AOC3,0.596203047841,0,0,0,0.596203047841
TIMP3,APCS,0.583657272385,0,0,0,0.583657272385
TIMP3,ASPN,0.644953621683,0,0,0,0.644953621683
TIMP3,CALD1,0.610478779028,0,0,0,0.610478779028
TIMP3,CAV1,0.560868332805,0,0,0,0.560868332805
TIMP3,CCDC80,0.524770561458,0,0,0,0.524770561458
TIMP3,CDH11,0.543110020374,0,0,0,0.543110020374
TIMP3,CDH13,0.527560584257,0,0,0,0.527560584257
TIMP3,CILP,0.502615442471,0,0,0,0.502615442471
TIMP3,CMA1,0.516643954649,0,0,0,0.516643954649
TIMP3,CNN1,0.682089521031,0,0,0,0.682089521031
TIMP3,CNN2,0.501552051432,0,0,0,0.501552051432
TIMP3,COL11A1,0.503440129582,0,0,0,0.503440129582
TIMP3,COL1A2,0.505541965579,0,0,0,0.505541965579
TIMP3,COL8A1,0.563359424141,0,0,0,0.563359424141
TIMP3,COMP,0.523952940023,0,0,0,0.523952940023
TIMP3,COPZ2,0.57120856308,0,0,0,0.57120856308
TIMP3,CPA3,0.522320608825,0,0,0,0.522320608825
TIMP3,CPZ,0.516020488691,0,0,0,0.516020488691
TIMP3,CSRP1,0.503692611374,0,0,0,0.503692611374
TIMP3,CTGF,0.508655214112,0,0,0,0.508655214112
TIMP3,CTHRC1,0.502452790722,0,0,0,0.502452790722
TIMP3,CXCL12,0.685129348988,0,0,0,0.685129348988
TIMP3,DCN,0.543854166941,0,0,0,0.543854166941
TIMP3,EFEMP1,0.576866913527,0,1,0,0.576866913527
TIMP3,EHD2,0.550097904825,0,0,0,0.550097904825
TIMP3,ELN,0.595217910679,0,0,0,0.595217910679
TIMP3,ENPP1,0.524491582975,0,0,0,0.524491582975
TIMP3,FAP,0.516826529394,0,0,0,0.516826529394
TIMP3,FBLN1,0.580995397307,0,0,0,0.580995397307
TIMP3,FBLN2,0.571181612991,0,0,0,0.571181612991
TIMP3,FBN1,0.585468105895,0,0,0,0.585468105895
TIMP3,FERMT2,0.599659169,0,0,0,0.599659169
TIMP3,FHL3,0.557495714482,0,0,0,0.557495714482
TIMP3,FLNA,0.640171448713,0,0,0,0.640171448713
TIMP3,FLNC,0.539779111112,0,0,0,0.539779111112
TIMP3,FN1,0.548538110851,0,0,0,0.548538110851
TIMP3,FNDC1,0.507225941048,0,0,0,0.507225941048
TIMP3,HOPX,0.502876998659,0,0,0,0.502876998659
TIMP3,HSPG2,0.610166411516,0,0,0,0.610166411516
TIMP3,HTRA1,0.622539293784,0,0,0,0.622539293784
TIMP3,ILK,0.504433814891,0,0,0,0.504433814891
TIMP3,ITGA1,0.547218566082,0,0,0,0.547218566082
TIMP3,KANK2,0.503710386191,0,0,0,0.503710386191
TIMP3,LMOD1,0.647093696899,0,0,0,0.647093696899
TIMP3,LOX,0.555722968255,0,0,0,0.555722968255
TIMP3,LOXL1,0.588222895407,0,0,0,0.588222895407
TIMP3,LPP,0.512623013072,0,0,0,0.512623013072
TIMP3,LRP1,0.51328030813,0,0,0,0.51328030813
TIMP3,LTBP2,0.535132807837,0,0,0,0.535132807837
TIMP3,LUM,0.524996888038,0,0,0,0.524996888038
TIMP3,MFAP2,0.516958943282,0,0,0,0.516958943282
TIMP3,MFAP4,0.582004384349,0,0,0,0.582004384349
TIMP3,MFAP5,0.588553232115,0,0,0,0.588553232115
TIMP3,MMP2,0.543974449954,0,1,1,0.543974449954
TIMP3,MRVI1,0.584375674515,0,0,0,0.584375674515
TIMP3,MYH11,0.551656647112,0,0,0,0.551656647112
TIMP3,MYH9,0.500039225596,0,0,0,0.500039225596
TIMP3,MYL9,0.627653186236,0,0,0,0.627653186236
TIMP3,MYLK,0.58553799375,0,0,0,0.58553799375
TIMP3,NEXN,0.665383815344,0,0,0,0.665383815344
TIMP3,NPNT,0.644077876326,0,0,0,0.644077876326
TIMP3,NT5E,0.566033023357,0,0,0,0.566033023357
TIMP3,PALLD,0.633729919069,0,0,0,0.633729919069
TIMP3,PARVA,0.531105833284,0,0,0,0.531105833284
TIMP3,PDGFRB,0.578887681035,0,0,0,0.578887681035
TIMP3,PDLIM2,0.618803051777,0,0,0,0.618803051777
TIMP3,PDLIM3,0.554079602132,0,0,0,0.554079602132
TIMP3,PDLIM4,0.538240136023,0,0,0,0.538240136023
TIMP3,PDLIM5,0.551697001174,0,0,0,0.551697001174
TIMP3,PDLIM7,0.657525513725,0,0,0,0.657525513725
TIMP3,PLA2G2A,0.576157850799,0,0,0,0.576157850799
TIMP3,PLS3,0.557315859053,0,0,0,0.557315859053
TIMP3,PODN,0.623777346023,0,0,0,0.623777346023
TIMP3,POSTN,0.518125478626,0,0,0,0.518125478626
TIMP3,PRKCDBP,0.587712490798,0,0,0,0.587712490798
TIMP3,PRKG1,0.643653029493,0,0,0,0.643653029493
TIMP3,PTGIS,0.501137593576,0,0,0,0.501137593576
TIMP3,PTRF,0.582386362059,0,0,0,0.582386362059
TIMP3,SFRP2,0.552162649385,0,0,0,0.552162649385
TIMP3,SFRP4,0.587150798858,0,0,0,0.587150798858
TIMP3,SGCB,0.548214175684,0,0,0,0.548214175684
TIMP3,SGCE,0.504645645019,0,0,0,0.504645645019
TIMP3,SMOC2,0.517350135301,0,0,0,0.517350135301
TIMP3,SORBS1,0.541594807625,0,0,0,0.541594807625
TIMP3,TAGLN,0.676440723775,0,0,0,0.676440723775
TIMP3,TGFB1I1,0.659328216608,0,0,0,0.659328216608
TIMP3,THBS2,0.507879668802,0,0,0,0.507879668802
TIMP3,TIMP2,0.591221190203,0,0,1,0.591221190203
TINAGL1,AKR1C2,0.539285993227,0,0,0,0.539285993227
TINAGL1,APCS,0.500072413295,0,0,0,0.500072413295
TINAGL1,COL4A1,0.573113816444,0,0,0,0.573113816444
TINAGL1,COL4A2,0.645457245185,0,0,0,0.645457245185
TINAGL1,CXCL12,0.504902463873,0,0,0,0.504902463873
TINAGL1,EHD2,0.524764523056,0,0,0,0.524764523056
TINAGL1,HSPG2,0.592099921368,0,0,1,0.592099921368
TINAGL1,ITGA7,0.514401055575,0,0,0,0.514401055575
TINAGL1,LAMA4,0.504194104434,0,0,0,0.504194104434
TINAGL1,LAMC1,0.603492091085,0,0,0,0.603492091085
TINAGL1,NID1,0.586857750846,0,0,0,0.586857750846
TINAGL1,NID2,0.552835958054,0,0,0,0.552835958054
TINAGL1,SBSPON,0.524590356702,0,0,0,0.524590356702
TINAGL1,SFRP1,0.606483702961,0,0,0,0.606483702961
TINAGL1,SOD3,0.519452050705,0,0,0,0.519452050705
TINAGL1,SYNM,0.521777249812,0,0,0,0.521777249812
TK1,ASF1B,0.500294947538,0,0,0,0.500294947538
TK1,AURKB,0.583813191874,0,0,0,0.583813191874
TK1,CDK1,0.533315292974,0,1,0,0.533315292974
TK1,ECT2,0.524110297836,0,0,0,0.524110297836
TK1,KIF11,0.501100961766,0,0,0,0.501100961766
TK1,KIF2C,0.528630965314,0,0,0,0.528630965314
TK1,KIFC1,0.612022172175,0,0,0,0.612022172175
TK1,KPNA2,0.624296730342,0,0,0,0.624296730342
TK1,MCM2,0.505430574439,0,0,0,0.505430574439
TK1,MCM3,0.529149486145,0,0,0,0.529149486145
TK1,MCM4,0.519116233047,0,0,0,0.519116233047
TK1,MCM5,0.532865489448,0,0,0,0.532865489448
TK1,MCM6,0.522256403245,0,0,0,0.522256403245
TK1,MCM7,0.533648174192,0,0,0,0.533648174192
TK1,NCAPD2,0.544067260668,0,0,0,0.544067260668
TK1,NCAPH,0.523187630029,0,0,0,0.523187630029
TK1,PBK,0.530355172158,0,0,0,0.530355172158
TK1,PRC1,0.51219222779,0,0,0,0.51219222779
TK1,RRM2,0.568292678618,0,0,0,0.568292678618
TK1,SMC2,0.57013304514,0,0,0,0.57013304514
TK1,SMC4,0.514047153144,0,0,0,0.514047153144
TLN1,ACTA2,0.574548990404,0,1,0,0.574548990404
TLN1,ACTN1,0.629724351049,1,1,0,0.629724351049
TLN1,ADH1B,0.52327856995,0,0,0,0.52327856995
TLN1,ALDH1A3,0.590896075644,0,0,0,0.590896075644
TLN1,ALDH1B1,0.511511791807,0,0,0,0.511511791807
TLN1,ANXA2,0.503807186264,0,0,0,0.503807186264
TLN1,ANXA5,0.505280307034,0,0,0,0.505280307034
TLN1,AOC3,0.559369818913,0,0,0,0.559369818913
TLN1,APBB1IP,0.535725972655,0,1,0,0.535725972655
TLN1,ASPN,0.530172212215,0,0,0,0.530172212215
TLN1,C1R,0.561252066466,0,0,0,0.561252066466
TLN1,C1S,0.525187219886,0,0,0,0.525187219886
TLN1,CALD1,0.636181567404,0,1,0,0.636181567404
TLN1,CCDC80,0.574712094519,0,0,0,0.574712094519
TLN1,CLIC4,0.516371839395,0,0,0,0.516371839395
TLN1,CNN1,0.598768565543,0,0,0,0.598768565543
TLN1,CNN2,0.556644041046,0,0,0,0.556644041046
TLN1,CNN3,0.541137778163,0,0,0,0.541137778163
TLN1,COPZ2,0.587805139055,0,0,0,0.587805139055
TLN1,CORO1C,0.668212613295,0,0,0,0.668212613295
TLN1,CSRP1,0.542560733299,0,0,0,0.542560733299
TLN1,CSRP2,0.512672659955,0,0,0,0.512672659955
TLN1,CXCL12,0.503257286447,0,0,0,0.503257286447
TLN1,DCN,0.508345338133,0,0,0,0.508345338133
TLN1,DPYD,0.606702410426,0,0,0,0.606702410426
TLN1,DPYSL3,0.566155181619,0,0,0,0.566155181619
TLN1,DUSP3,0.519360676485,0,0,0,0.519360676485
TLN1,EHD2,0.581145890047,0,0,0,0.581145890047
TLN1,FABP4,0.504763477958,0,0,0,0.504763477958
TLN1,FAP,0.560908838325,0,0,0,0.560908838325
TLN1,FBLN1,0.559814094649,0,0,0,0.559814094649
TLN1,FBLN2,0.544418322117,0,0,0,0.544418322117
TLN1,FERMT2,0.656323564313,0,0,0,0.656323564313
TLN1,FHL3,0.523367753387,0,0,0,0.523367753387
TLN1,FILIP1L,0.534539359193,0,0,0,0.534539359193
TLN1,FLNA,0.701087844879,0,0,0,0.701087844879
TLN1,FLNC,0.570088504828,0,0,0,0.570088504828
TLN1,FN1,0.556628121521,0,0,1,0.556628121521
TLN1,GAS7,0.520533173787,0,0,0,0.520533173787
TLN1,GNB4,0.549043631552,0,0,0,0.549043631552
TLN1,GSN,0.567437673156,0,0,0,0.567437673156
TLN1,HSPG2,0.537906873823,0,0,0,0.537906873823
TLN1,ILK,0.608384426929,0,1,0,0.608384426929
TLN1,ITGAV,0.513841088244,0,1,0,0.513841088244
TLN1,KANK2,0.554984116416,0,0,0,0.554984116416
TLN1,LAMA4,0.509087765153,0,0,0,0.509087765153
TLN1,LGALS1,0.558343763069,0,0,0,0.558343763069
TLN1,LIMS1,0.526311092105,0,0,0,0.526311092105
TLN1,LMOD1,0.504863368313,0,0,0,0.504863368313
TLN1,LOX,0.632020865139,0,0,0,0.632020865139
TLN1,LOXL1,0.532369006749,0,0,0,0.532369006749
TLN1,LPP,0.502617277727,0,0,0,0.502617277727
TLN1,LRRC15,0.578113588248,0,0,0,0.578113588248
TLN1,MMP2,0.519998127038,0,0,0,0.519998127038
TLN1,MRC2,0.504821460809,0,0,0,0.504821460809
TLN1,MSN,0.558917440404,0,0,0,0.558917440404
TLN1,MXRA5,0.506581274591,0,0,0,0.506581274591
TLN1,MYH9,0.61725239119,0,0,0,0.61725239119
TLN1,MYL6,0.667044816337,0,1,0,0.667044816337
TLN1,MYL9,0.670926091855,0,1,0,0.670926091855
TLN1,MYLK,0.54283518316,0,1,0,0.54283518316
TLN1,MYO1C,0.55393522469,0,0,0,0.55393522469
TLN1,NEXN,0.547335054692,0,0,0,0.547335054692
TLN1,NNMT,0.603687897138,0,0,0,0.603687897138
TLN1,NT5E,0.579233504492,0,0,0,0.579233504492
TLN1,PALLD,0.605024017873,0,0,0,0.605024017873
TLN1,PARVA,0.593282626937,0,0,0,0.593282626937
TLN1,PDLIM2,0.581101257069,0,0,0,0.581101257069
TLN1,PDLIM3,0.574862784775,0,0,0,0.574862784775
TLN1,PDLIM5,0.539328002547,0,0,0,0.539328002547
TLN1,PDLIM7,0.633344638462,0,0,0,0.633344638462
TLN1,PLIN1,0.528411063631,0,0,0,0.528411063631
TLN1,PLIN4,0.509823519901,0,0,0,0.509823519901
TLN1,PLS3,0.55595443394,0,0,0,0.55595443394
TLN1,PLXDC2,0.528892841391,0,0,0,0.528892841391
TLN1,POSTN,0.518500582352,0,0,0,0.518500582352
TLN1,POTEF,0.508834684944,0,0,0,0.508834684944
TLN1,PPP1R18,0.505333695594,0,0,0,0.505333695594
TLN1,PRKCDBP,0.594105521681,0,0,0,0.594105521681
TLN1,PRKG1,0.593236493221,0,0,0,0.593236493221
TLN1,PTGIS,0.543594723517,0,0,0,0.543594723517
TLN1,PTRF,0.571307115105,0,0,0,0.571307115105
TLN1,RASSF2,0.55849400149,0,0,0,0.55849400149
TLN1,RGCC,0.523135643522,0,0,1,0.523135643522
TLN1,RRAS,0.511341707221,0,0,0,0.511341707221
TLN1,RSU1,0.713908259319,0,0,0,0.713908259319
TLN1,SGCB,0.519321030873,0,0,0,0.519321030873
TLN1,SH3D19,0.511542154222,0,0,0,0.511542154222
TLN1,SKAP2,0.500051665342,0,0,0,0.500051665342
TLN1,SNX18,0.502322712195,0,0,0,0.502322712195
TLN1,SORBS1,0.559201705378,0,1,0,0.559201705378
TLN1,SYNM,0.556395388309,0,0,0,0.556395388309
TLN1,TAGLN,0.656605700234,0,0,0,0.656605700234
TLN1,TGFB1I1,0.646940119218,0,0,0,0.646940119218
TLN1,TIMP2,0.506990436138,0,0,0,0.506990436138
TLN2,AKR1C2,0.507989671022,0,0,0,0.507989671022
TLN2,CCDC80,0.507069750939,0,0,0,0.507069750939
TLN2,CNRIP1,0.583625861958,0,0,0,0.583625861958
TLN2,CXCL12,0.572061456401,0,0,0,0.572061456401
TLN2,EHD2,0.551562405894,0,0,0,0.551562405894
TLN2,FERMT2,0.565039912668,0,0,0,0.565039912668
TLN2,FHL1,0.509441519545,0,0,0,0.509441519545
TLN2,GAS7,0.502338810433,0,0,0,0.502338810433
TLN2,LOX,0.526949988623,0,0,0,0.526949988623
TLN2,MYO1C,0.518520082754,0,0,0,0.518520082754
TLN2,OMD,0.608553275723,0,0,0,0.608553275723
TLN2,PALM2-AKAP2,0.561294180018,0,0,0,0.561294180018
TLN2,PARVA,0.580232632846,0,0,0,0.580232632846
TLN2,PLIN1,0.591108825423,0,0,0,0.591108825423
TLN2,PLIN4,0.501387782408,0,0,0,0.501387782408
TLN2,PLXDC2,0.537099129006,0,0,0,0.537099129006
TLN2,PODN,0.536267142722,0,0,0,0.536267142722
TLN2,PRKCDBP,0.59829892855,0,0,0,0.59829892855
TLN2,PTRF,0.579613736264,0,0,0,0.579613736264
TLN2,RARRES2,0.507958521635,0,0,0,0.507958521635
TLN2,RSU1,0.51119414186,0,0,0,0.51119414186
TLN2,SGCB,0.561982316702,0,0,0,0.561982316702
