logFC,AveExpr,t,P.Value,adj.P.Val,B
CCAR1,0.0254675651861544,-0.00994247923947887,0.0964239657330473,0.923183863368381,0.984536923735442,-5.72689205326655
TRIM4,0.0254050003949239,-0.0189656226787292,0.0961870861867849,0.923371991442714,0.984596157834089,-5.7269125136691
LRRTM2,-0.0253861231728624,-0.00544633517694553,-0.0961156142341309,0.923428754808517,0.984596157834089,-5.72691867715546
LY6H,0.0253500377040343,0.00732150329730827,0.0959789893159533,0.923537264055311,0.984596157834089,-5.72693044645152
CDC40,0.0253446372605962,-0.00522240792860321,0.0959585424389467,0.923553503347408,0.984596157834089,-5.72693220636897
EPHA1,0.0253283553621212,0.00279705459060563,0.0958968967649632,0.923602463687339,0.984596157834089,-5.7269375101078
CSF2RB,-0.025308640979583,0.00889114837718065,-0.0958222551990176,0.923661746035729,0.984596157834089,-5.72694392739757
SEMA4C,0.0252960789608866,0.00453721200483278,0.0957746935396497,0.923699521011841,0.984596157834089,-5.72694801389279
LITAF,-0.0252783439694861,-0.00102131949245813,-0.0957075462410924,0.923752851815791,0.984596157834089,-5.726953779731
TRPM3,-0.025212661944464,0.00489931637595658,-0.0954588643869883,0.923950366888027,0.984738264445549,-5.72697509844931
TOR1AIP1,0.0251390607526227,-0.00146582785468803,0.095180199396906,0.924171701577225,0.984863917357658,-5.72699892162836
SMC1B,0.0251307615112606,-0.00519777732106902,0.0951487772425361,0.924196659558102,0.984863917357658,-5.7270016035512
WAC,0.0250842801972681,-0.00120623437482311,0.0949727921181287,0.924336442357065,0.984918989084029,-5.72701660774823
ATG2B,0.0250708795657308,-0.00566472084312891,0.0949220553466034,0.924376742378714,0.984918989084029,-5.72702092832194
MMP19,0.0250127531021257,-0.00732601585398483,0.0947019799646864,0.924551549649969,0.984971917090916,-5.72703964247844
GREB1L,-0.0250034143031378,0.00463891722409015,-0.0946666218915052,0.924579635131599,0.984971917090916,-5.72704264510949
SAMD1,-0.0249607869329569,-0.00272930806924298,-0.0945052283679562,0.924707833775594,0.984971917090916,-5.72705633651468
TM4SF18,-0.0249478260723066,-0.00188487481803943,-0.0944561566340044,0.924746812987407,0.984971917090916,-5.72706049475779
OPLAH,-0.0249476166152693,-0.0151106930005557,-0.0944553635987045,0.924747442921613,0.984971917090916,-5.72706056194032
SLC39A3,0.0249027462883873,-0.000299964945509156,0.0942854779095908,0.92488238983853,0.985047260657657,-5.72707494092072
MANEAL,-0.0248105585618602,-0.000925417479715203,-0.0939364415522208,0.925159649989819,0.9851619727851,-5.72710440183864
TRIM25,-0.0247795822745262,-0.00487426297110884,-0.0938191607502834,0.925252815085635,0.9851619727851,-5.72711427656887
CEP44,-0.0247747200249507,-0.00420112752668716,-0.0938007515547819,0.92526743900835,0.9851619727851,-5.72711582545377
PANK3,0.0247072808531622,-0.00893388491029082,0.0935454168833258,0.925470274727119,0.9851619727851,-5.72713727706981
TALDO1,-0.0246928658096782,0.00457821045907923,-0.0934908393982468,0.925513631251853,0.9851619727851,-5.72714185474242
TNF,-0.0246865787681099,0.000727979757542609,-0.093467035729686,0.925532541029851,0.9851619727851,-5.72714385043235
PIGQ,0.0246716906711038,0.000630665885162539,0.0934106671940581,0.925577320702585,0.9851619727851,-5.72714857432096
NR2F2,0.0246286517707926,0.00227868672728219,0.0932477155566143,0.925706772277519,0.9851619727851,-5.72716221423508
HIST1H2BG,-0.0246065827634056,-0.00244762288252077,-0.0931641590329934,0.925773151775757,0.9851619727851,-5.72716919912145
PPT2-EGFL8,-0.0245532203346426,-0.011128528326028,-0.0929621209910812,0.925933658240229,0.9851619727851,-5.72718606256475
RAB31,0.0245526845443264,-3.67590322470753e-05,0.0929600924097578,0.925935269835271,0.9851619727851,-5.72718623169805
LOR,0.0245504830999763,0.00952272509435188,0.0929517574160895,0.925941891527382,0.9851619727851,-5.72718692659076
PDE4A,-0.0245061794853199,-0.00269670464375842,-0.092784017383218,0.926075152808756,0.9851619727851,-5.72720089791894
GPR87,0.0245046849619264,0.0111367442113049,0.0927783588967696,0.926079648236659,0.9851619727851,-5.72720136878307
FLOT1,-0.0244539757788393,-0.00486412315047891,-0.0925863664351189,0.926232179516069,0.9851619727851,-5.7272173281874
SHF,0.0244473826477572,0.00180422649331961,0.0925614038664209,0.926252011601,0.9851619727851,-5.7272194007763
PANX2,-0.0244182842879597,0.0033236969900647,-0.0924512331756817,0.926339539778989,0.9851619727851,-5.72722854133778
TLR9,-0.0243942490324123,-0.00165037159551155,-0.0923602321459266,0.926411838757528,0.9851619727851,-5.72723608323528
POLR2J3,-0.0243924100362925,-0.000200124343794618,-0.0923532694348257,0.926417370554035,0.9851619727851,-5.7272366599784
GSK3A,0.02436467791273,0.00186347241535106,0.0922482715163932,0.926500790663211,0.9851619727851,-5.72724535201247
S100A3,0.0243633638959353,0.00549837834086295,0.0922432964546051,0.926504743334937,0.9851619727851,-5.72724576361725
SLC47A1,0.0243518298545685,0.000315696258465978,0.0921996268693353,0.926539438767784,0.9851619727851,-5.7272493756067
PPP1R9A,0.0243292710898405,-0.0416612423104683,0.0921142160520382,0.926607297962892,0.9851619727851,-5.72725643514405
DERL3,0.024326773776877,-0.000296174970046369,0.092104760856072,0.926614810182214,0.9851619727851,-5.72725721625065
SRSF1,0.0243238722602646,0.00323084202347253,0.0920937752853524,0.926623538303197,0.9851619727851,-5.7272581236829
TSSK4,-0.0242880059850401,-0.00827848642702029,-0.0919579802665536,0.926731429225791,0.9851619727851,-5.72726933171103
APOB,0.0242652648931304,0.0259876560280218,0.0918718791315999,0.926799838404296,0.9851619727851,-5.7272764296186
ITIH3,0.0242474148920118,0.00345791370912957,0.0918042963892525,0.926853534706075,0.9851619727851,-5.72728199627028
NOA1,0.024226365834548,-0.00195879966669743,0.0917246015467824,0.926916854824368,0.9851619727851,-5.72728855530729
MYCN,0.0241953022022695,-0.0080181339628331,0.091606990043976,0.927010301795584,0.9851619727851,-5.72729822455122
TMEM138,0.0241891556499155,-0.00795147199860168,0.0915837182883438,0.927028792241371,0.9851619727851,-5.7273001363316
NOL11,-0.0241837485396802,0.000667278401509853,-0.0915632461698578,0.927045058283404,0.9851619727851,-5.7273018177195
PTHLH,0.0241543545005288,0.00868741731224849,0.0914519559933854,0.927133483993031,0.985187696747045,-5.7273109514755
GRIK2,0.0241275899092244,-0.00257433886615088,0.0913506212950767,0.927214000351389,0.985205013117514,-5.72731925850785
CTBP2,-0.0240572252656602,-0.000974332972634643,-0.0910842103551122,0.927425683014466,0.985361687313866,-5.72734105392691
ZNF114,-0.0240017049197133,0.000117390845266763,-0.090874002119816,0.927592712210545,0.985385018320653,-5.72735820640198
DNAJC4,-0.0239803280862534,0.0106234585852592,-0.0907930662689816,0.927657023815655,0.985385018320653,-5.7273648000013
PAPD4,-0.0239697173396069,-0.00179410427971479,-0.0907528924139796,0.927688946125471,0.985385018320653,-5.72736807066208
FKBP1A,-0.0239645238465307,-0.0111091357861023,-0.090733229081629,0.927704570732363,0.985385018320653,-5.72736967097881
BZRAP1,-0.0239159747769208,0.00322136802063204,-0.0905494151288536,0.927850631796597,0.985437615985086,-5.72738461405842
FRMD6,-0.0239053620902311,-0.00165689249109243,-0.0905092339285613,0.927882560648235,0.985437615985086,-5.72738787653641
AHR,0.0238556453777395,-0.0122605769488738,0.0903209991072657,0.928032137657654,0.985461115157154,-5.72740314081966
GGT5,-0.0238553050715888,-0.00432703293548362,-0.0903197106578839,0.928033161506773,0.985461115157154,-5.72740324519272
RHOJ,-0.0238320384447988,0.00212377309559902,-0.0902316197702028,0.928103162038386,0.985467234830487,-5.72741037761565
DCAF12L1,-0.0237380278900217,0.00303183469609395,-0.0898756819156765,0.928386010109715,0.985637894682155,-5.72743912583214
PNMT,-0.0237050934764605,0.0108555164291378,-0.0897509873584447,0.928485101501664,0.985637894682155,-5.72744917022575
ZNF548,0.0236923408400971,-0.0125766602918021,0.0897027039924171,0.928523471284626,0.985637894682155,-5.72745305580117
FASN,0.0236737618679706,0.00585434013197536,0.0896323612580967,0.928579371484428,0.985637894682155,-5.72745871284925
NOMO2,0.0236398762989337,0.0123477374589159,0.0895040654856591,0.928681326906171,0.985637894682155,-5.72746901912271
CPSF7,0.0236337942612436,0.00280537013167011,0.0894810379920794,0.928699626758773,0.985637894682155,-5.72747086740782
CSNK1G3,-0.0236232730951972,-0.00800451483056267,-0.0894412033024686,0.928731283308623,0.985637894682155,-5.72747406358743
CLDND2,-0.0236077877054828,-0.00189456075756714,-0.0893825733283715,0.928777876639413,0.985637894682155,-5.72747876523826
HAUS2,-0.0234925354615731,-0.000704178399148596,-0.0889462112994073,0.929124661877115,0.98587208430489,-5.72751366109061
APLNR,0.0234917305141174,-0.0143510320278507,0.0889431636493743,0.929127083950206,0.98587208430489,-5.72751390421051
MYO10,0.0234519274689884,-0.00587639692618414,0.0887924634378882,0.929246851448908,0.985930973655004,-5.72752591561414
PYGL,0.023372304071646,-0.00685722134133726,0.0884909974877365,0.929486443330306,0.986061934626208,-5.72754988251595
ATP6V1E1,-0.0233478364660603,0.0111542096649648,-0.088398359516838,0.92956006920102,0.986061934626208,-5.72755723097276
PPARG,0.0233409179168476,0.0012442573488625,0.0883721648670031,0.92958088802958,0.986061934626208,-5.72755930745325
PPIH,-0.0233046992827157,0.0144956248212592,-0.0882350357653043,0.929689875470562,0.986061934626208,-5.72757016779387
POU3F1,-0.0233041048149401,0.012024031396937,-0.0882327850224472,0.929691664326541,0.986061934626208,-5.72757034590736
RND2,0.0232813151976836,-0.00578102871666972,0.088146500163359,0.929760242479871,0.986066497053834,-5.72757717067046
TMEM175,-0.0232394707368205,0.00254398730162272,-0.0879880708501957,0.929886161522844,0.986131868099125,-5.72758968436512
RAET1G,-0.0231907017717042,2.5201899456688e-05,-0.0878034243405338,0.930032920113254,0.986209664017514,-5.72760424044302
SULT1C4,-0.023171893783974,0.0152875235444559,-0.0877322145192906,0.930089518910851,0.986209664017514,-5.72760984589464
GPR37,0.0231444839183888,-0.0117720313962854,0.0876284367171878,0.930172003936021,0.986209664017514,-5.72761800686925
RGS18,-0.0231296435221059,-0.0157533739475198,-0.087572248783548,0.930216663733356,0.986209664017514,-5.7276224213972
HIST1H2BC,-0.0230621094454771,-0.00845184637172831,-0.0873165547883399,0.930419899501098,0.98622410343341,-5.72764247479386
ANKIB1,0.0230552269887266,-0.00696114609885493,0.0872904967899007,0.930440611690744,0.98622410343341,-5.72764451516062
ANKRD18B,0.0230525455492156,0.00790388315393239,0.0872803444636128,0.930448681275991,0.98622410343341,-5.72764530993285
PGP,-0.0230396695780541,0.00273560105006863,-0.0872315941338118,0.930487430616986,0.98622410343341,-5.72764912505203
KCNK15,-0.0229022677699866,-0.00438066294413176,-0.0867113705813868,0.930900942059256,0.986533942659519,-5.72768970414047
SGPL1,-0.0228758958555282,0.00213559047247723,-0.0866115226156522,0.93098031060747,0.986533942659519,-5.72769746483446
HIST1H1E,0.0228743757049403,0.00886580658534143,0.086605767100858,0.930984885652539,0.986533942659519,-5.72769791190991
NLRP2,-0.022857063947312,-0.0399636341651856,-0.0865402222279138,0.931036987277525,0.986533942659519,-5.72770300119255
TMEM167A,-0.022828445118237,-0.0105893325197308,-0.0864318671113614,0.931123119416743,0.986557067129792,-5.7277114060599
C2orf82,-0.0227841028300216,0.00699468331531687,-0.0862639806546802,0.931256574972053,0.98663032573524,-5.72772440784452
TIAM1,-0.022649991766859,-0.00202100984309831,-0.0857562163488152,0.931660216462705,0.986980072549496,-5.72776357725339
RASSF3,-0.0226274748399011,0.015057971041939,-0.0856709639354993,0.931727988630292,0.986980072549496,-5.72777013103208
NPY1R,0.0225816303773295,0.0088874576409845,0.0854973900246939,0.931865974290657,0.986980072549496,-5.72778345437885
TMED3,-0.0225730363514819,-2.95127312549344e-05,-0.0854648517726946,0.931891841379496,0.986980072549496,-5.72778594897261
UBE2T,-0.0225491137894569,-0.0062892455474934,-0.085374277417271,0.931963846084031,0.986980072549496,-5.72779288799053
HSPA12A,-0.022546169174358,-0.0134183109855832,-0.0853631286693115,0.931972709142298,0.986980072549496,-5.72779374160189
DNA2,0.0224352689093492,-0.00879520736903197,0.0849432438756603,0.932306516289188,0.987209656608576,-5.72782580920162
USP46,-0.0223936530856773,0.000287144633015618,-0.0847856802166941,0.932431781999004,0.987209656608576,-5.7278378019114
PI4KA,0.0223351542743555,-0.00467533365950173,0.0845641950712908,0.932607869174508,0.987209656608576,-5.72785462225619
RPL10L,0.0223297289217565,-0.00510489683033046,0.0845436538845198,0.932624200186673,0.987209656608576,-5.72785617999524
HLF,-0.0223277489657495,-0.00114724883553275,-0.0845361574784527,0.932630160117087,0.987209656608576,-5.72785674839026
MAGI2,0.0223271846371401,0.00738117365383965,0.0845340208469334,0.932631858821806,0.987209656608576,-5.72785691038542
HSPBP1,-0.0223116299418502,0.00936996846594295,-0.0844751284716847,0.932678680659282,0.987209656608576,-5.72786137387675
REST,0.0222997941640685,-0.00943021966256444,0.0844303164677529,0.932714308184021,0.987209656608576,-5.7278647681236
SKA2,-0.0222447844936439,0.00854306602092883,-0.0842220417254589,0.932879897582199,0.987209656608576,-5.72788052007751
EDN2,0.0222347303922397,-0.0144180650500221,0.0841839754116125,0.932910162622332,0.987209656608576,-5.72788339485236
HSPA8,-0.0222228681521029,-0.0116299072255234,-0.0841390632172939,0.932945870679498,0.987209656608576,-5.72788678495811
TRIM9,0.0222092412482409,0.00218455391363672,0.0840874697453055,0.93298689094481,0.987209656608576,-5.72789067715372
ZSWIM5,0.0221940056541084,-0.00488819998869542,0.0840297855341995,0.93303275396631,0.987209656608576,-5.72789502600601
HTN3,-0.0221748516640952,0.0506067888813707,-0.0839572656971761,0.933090412673512,0.987209656608576,-5.72790048909197
TCEB1,0.022137652241129,0.015606644124554,0.0838164231839965,0.933202394033073,0.98725843769793,-5.72791108560626
DSC1,0.0221167794138022,-0.00768228972616303,0.083737395574871,0.933265228048718,0.98725843769793,-5.72791702358423
PDE1C,-0.0220442107919483,0.00557380240610538,-0.0834626400473681,0.933483686494188,0.987409183607082,-5.72793762457998
PKP2,0.0220266812062943,-0.01460548870205,0.0833962704453252,0.933536457795262,0.987409183607082,-5.72794259077792
DNAJB12,0.0219522617792474,0.0100070141157966,0.0831145074958248,0.933760494291544,0.987528526970845,-5.72796363009521
MAN1A2,-0.0219432479635023,-0.0028972069250081,-0.0830803798572312,0.933787630354187,0.987528526970845,-5.72796617358095
S100A11,0.021909781942163,-0.00020629807455,0.0829536725543833,0.933888380374188,0.987528526970845,-5.72797560776236
PTMS,-0.0218878997295997,-0.00328816098342888,-0.0828708232635716,0.933954257715765,0.987528526970845,-5.72798176864434
FREM3,-0.0218646621390516,0.0150755031399002,-0.0827828423113941,0.934024215976211,0.987528526970845,-5.7279883043896
TAC3,-0.0218500263336565,0.0176596468429238,-0.0827274289890926,0.934068278270944,0.987528526970845,-5.72799241725548
ACSS3,-0.0218395252525964,-0.0123926222122134,-0.0826876703442083,0.934099892762788,0.987528526970845,-5.72799536650918
VASP,0.0217757456809646,-0.00310206330115106,0.0824461914598101,0.934291909390587,0.987553963501751,-5.72801324869925
RDH12,-0.0217455122524417,-0.000271861940329957,-0.0823317232311211,0.934382932363467,0.987553963501751,-5.72802170712173
CPLX1,-0.0216857467354341,0.00241014752051521,-0.0821054421507809,0.934562869326434,0.987553963501751,-5.72803839317531
FRAT1,0.0216586263447323,0.0100884859274359,0.0820027603433688,0.934644522207864,0.987553963501751,-5.72804594982347
COL7A1,0.0216542782314064,0.00674172251272408,0.0819862977436943,0.934657613380508,0.987553963501751,-5.72804716047372
TMEM129,0.0216482325259758,0.00347253197277673,0.0819634078094189,0.934675815643256,0.987553963501751,-5.72804884338257
ARHGAP32,-0.0216380366863345,-0.0088838938489607,-0.0819248048536589,0.93470651310642,0.987553963501751,-5.72805168047632
MTSS1,-0.0216168011663148,0.00667228693118587,-0.0818444040363943,0.934770448965914,0.987553963501751,-5.7280575851802
NXPH1,0.0216152866170337,0.0275282915125098,0.0818386697289759,0.934775008983816,0.987553963501751,-5.72805800609108
FAM129A,-0.0216020494467943,0.00357645430321619,-0.0817885518460828,0.934814863660025,0.987553963501751,-5.72806168359955
CDX1,0.021572803752338,-0.00356716391117702,0.0816778233245505,0.934902917626766,0.987553963501751,-5.72806980055836
F2R,0.021550161056153,-0.00695921081317183,0.0815920947303527,0.93497109160081,0.987553963501751,-5.72807607734383
ZBTB7B,0.0215379228038736,0.00819447517610394,0.08154575889849,0.935007939455954,0.987553963501751,-5.72807946716757
GPR146,-0.0215021893181925,0.00989005875478184,-0.0814104666405275,0.935115529332471,0.987553963501751,-5.728089353821
TDRD6,-0.0214213649397833,-0.0145109720886708,-0.08110445359856,0.935358887651069,0.987553963501751,-5.72811165555254
ZFP91,-0.0213919977364314,-0.0149868262929635,-0.0809932650263908,0.935447312386031,0.987553963501751,-5.72811973799207
VRK1,0.0213612402370177,-0.00701407352298124,0.0808768125878549,0.935539924160229,0.987553963501751,-5.7281281911809
GALNT2,-0.0213581915784807,0.000151148630129196,-0.0808652699160619,0.935549103812133,0.987553963501751,-5.72812902839163
STAT5B,-0.0213440907915589,-0.00255982885604964,-0.0808118822527727,0.935591562045387,0.987553963501751,-5.72813289914029
ACTR3B,-0.0212840122219603,0.0200755065463451,-0.080584415909056,0.935772463924293,0.987553963501751,-5.7281493624112
DNAJC5B,-0.0212772834507783,-0.0135882641670875,-0.0805589397868926,0.935792725055239,0.987553963501751,-5.72815120339995
EP300,-0.0212771177259781,-0.0061263740180578,-0.080558312328306,0.935793224072863,0.987553963501751,-5.72815124873484
CPNE5,0.0212642716422018,0.0177188416065685,0.0805096751565625,0.935831905277582,0.987553963501751,-5.7281547617737
CCL22,0.0212624073796601,0.00828712982065384,0.0805026167830541,0.935837518823624,0.987553963501751,-5.72815527142023
ATG12,0.0212535913234918,0.00169573578777349,0.0804692378914459,0.935864065201422,0.987553963501751,-5.7281576809221
MED19,0.0212512743260943,0.00169535534469599,0.0804604653968618,0.935871042016386,0.987553963501751,-5.72815831401104
UBE2O,0.021248078877691,0.0064012521939519,0.0804483669569408,0.93588066398272,0.987553963501751,-5.72815918701189
ITPRIPL1,-0.0212191080326954,0.0023645132525169,-0.0803386790560877,0.935967899896134,0.987553963501751,-5.72816709589561
NSUN2,-0.0211837660287763,0.00470911493702437,-0.0802048690059348,0.936074321443299,0.987553963501751,-5.72817672945987
MRPL23,-0.0211815393000867,-0.000334871295360384,-0.0801964382820199,0.936081026588408,0.987553963501751,-5.72817733588638
TPM1,-0.0211687520377904,-0.000252272220947545,-0.080148023817093,0.936119531793395,0.987553963501751,-5.72818081713075
FBXO33,-0.0211009816908051,0.000137568641422036,-0.0798914352673961,0.93632360541839,0.98759019185895,-5.72819923204731
AJAP1,0.0210920692622088,0.0179804175067679,0.0798576914955325,0.936350443302586,0.98759019185895,-5.72820164938614
SLC6A13,0.0210843968427152,0.00514681049867866,0.0798286425813966,0.936373547220888,0.98759019185895,-5.72820372957641
STYXL1,-0.0210718343347197,0.00228698870250437,-0.0797810790694696,0.936411376753816,0.98759019185895,-5.72820713396137
ZNF573,0.0209750048966002,-0.00750768156302582,0.0794144685059967,0.936702964457316,0.987760190316199,-5.72823330622584
POMC,-0.0209554375099057,0.0162780200548999,-0.0793403834880406,0.936761889815401,0.987760190316199,-5.72823858050128
DZIP3,-0.0209541634919432,-0.00652006631457605,-0.079335559867743,0.936765726413557,0.987760190316199,-5.72823892373473
SLC26A7,0.0208934512196132,0.00232206459876197,0.0791056942318281,0.936948558026122,0.987805320454409,-5.72825525604909
ACSM3,0.0208827828454462,0.000653078134944678,0.0790653021905164,0.936980685581956,0.987805320454409,-5.72825812107175
CACNB2,-0.0208758059739631,0.0182409558704367,-0.0790388867239457,0.937001696320485,0.987805320454409,-5.72825999393932
FAM149B1,-0.0208294305524681,-0.00338193188169965,-0.0788633025241838,0.937141356285718,0.987835993772624,-5.72827242702689
TSPO,0.0208057478035867,-0.00615154070064362,0.0787736361367648,0.937212677826005,0.987835993772624,-5.72827876562291
ATP5E,0.0207753679926743,0.0141272712896098,0.0786586136827147,0.937304168572509,0.987835993772624,-5.72828688610363
STAM2,-0.0207363190459103,-0.00495285883365863,-0.0785107685990893,0.937421768192537,0.987835993772624,-5.7282973064041
GUCA1B,-0.0207212716387298,-0.00402097202855599,-0.0784537968915964,0.937467085256034,0.987835993772624,-5.72830131660626
XRCC6BP1,-0.0207197504447427,0.00149457419647356,-0.0784480374263387,0.937471666524644,0.987835993772624,-5.72830172184933
STAMBPL1,0.0207093970926608,-0.0101204801038039,0.0784088381051995,0.937502847012428,0.987835993772624,-5.72830447917151
GRWD1,-0.0206950925434671,0.00764206606055633,-0.0783546789678339,0.937545927210052,0.987835993772624,-5.72830828651575
MLLT11,0.0206011595969498,0.0137794314961275,0.0779990349496491,0.937828824261256,0.988003467178117,-5.72833322264949
LIMK1,-0.0205838553573634,0.0115264790502404,-0.0779335185411225,0.937880940148598,0.988003467178117,-5.72833780398694
ARHGAP35,0.020570148297809,-0.00861859906454418,0.0778816215878364,0.937922222450342,0.988003467178117,-5.72834143023012
PSMG1,0.0205567795880125,0.00784534131271936,0.0778310056767397,0.937962485886324,0.988003467178117,-5.72834496463501
FAIM,0.0205207431214434,-0.00756755501143528,0.0776945662883567,0.938071020108773,0.988034366404976,-5.72835448047169
ARHGAP21,-0.0204937911206846,0.00275494634527486,-0.0775925220301561,0.93815219459198,0.988034366404976,-5.72836158653919
IRAK3,-0.0204828874684496,0.00615547307465129,-0.0775512391913064,0.938185034575405,0.988034366404976,-5.72836445870348
DIRC3,0.0204321152038542,0.00487936730058503,0.0773590078937422,0.938337953558833,0.988089640013666,-5.72837781265062
GOSR1,0.0204214763074652,0.00414796571708214,0.0773187274596546,0.938369996720085,0.988089640013666,-5.72838060665675
DIP2B,-0.0204013069823786,-0.00246960512275162,-0.0772423634139832,0.93843074473627,0.988089640013666,-5.72838589956678
TMEM208,-0.0203188545994506,0.00736203341565885,-0.0769301865062993,0.938679086897307,0.988283293671785,-5.72840748263773
RNF223,0.0202843952822512,-0.00978789189968753,0.0767997184385223,0.938782878283556,0.988284429610499,-5.72841647695074
ALPK2,-0.0202570263748704,-0.00984612460348535,-0.0766960957102347,0.93886531411241,0.988284429610499,-5.72842360970018
WDR11,-0.0202543321612928,-0.0129985395868747,-0.0766858950194427,0.938873429186064,0.988284429610499,-5.72842431133213
ZCCHC3,0.0202140682315231,0.0139321417259584,0.0765334498305913,0.938994706428086,0.988326293217374,-5.72843478581841
FAM166B,0.0201747903680298,0.0166240082979174,0.0763847380343965,0.939113014945946,0.988326293217374,-5.72844498370013
KLHL18,0.0201595712876552,-0.0119200594563764,0.0763271163468184,0.93915885656962,0.988326293217374,-5.72844892976421
SGPP1,-0.0201555745784326,-0.0218561755800462,-0.0763119842150144,0.939170895151742,0.988326293217374,-5.72844996555327
ZNF513,-0.0200772913350638,0.00115615794451975,-0.0760155922858725,0.939406696755016,0.988411107768192,-5.72847021206991
CDKN1C,-0.0200437747442013,-0.00491397624580874,-0.0758886935193358,0.939507655692937,0.988411107768192,-5.72847885642973
PYY,-0.0200416748001485,0.0187124316935549,-0.0758807428207942,0.939513981193269,0.988411107768192,-5.72847939755152
GSTA4,0.020005824499841,0.00928042091457339,0.0757450082853918,0.939621970890302,0.988411107768192,-5.72848862685091
PBXIP1,-0.019986416660183,0.0108037632691019,-0.075671527336096,0.939680432418317,0.988411107768192,-5.72849361631007
FCGR3B,-0.0199702215837712,-0.000793243704910912,-0.0756102103832753,0.939729216505528,0.988411107768192,-5.72849777611033
JAKMIP3,0.0199664153981051,-0.00265722447395567,0.0755957996018142,0.939740681831189,0.988411107768192,-5.72849875326203
MAF,-0.0199107412772717,-0.0132612770918697,-0.0753850091520709,0.939908389718051,0.988411107768192,-5.72851302504019
ZHX2,0.0198874851730512,-8.31734817288774e-05,0.0752969581043933,0.93997844517638,0.988411107768192,-5.72851897482444
MYO18A,0.019877225439634,0.00055168406327056,0.075258113237355,0.940009351202368,0.988411107768192,-5.72852159743881
ZNF79,0.0198771120654887,0.00365812765225081,0.0752576839860846,0.940009692726784,0.988411107768192,-5.72852162641219
DLG3,0.0198721487973834,-0.0070669596440613,0.0752388923194999,0.940024643917471,0.988411107768192,-5.72852289464016
SLITRK2,-0.0198263343455539,0.00778771077842722,-0.0750654320337993,0.94016265490976,0.988487336107946,-5.72853458632073
SAA1,0.0197856371359284,-0.0100935809145755,0.0749113463833779,0.940285252280576,0.988487336107946,-5.72854494946693
IQGAP1,-0.0197839138329269,-0.00217660192224873,-0.0749048217035214,0.940290443636221,0.988487336107946,-5.72854538781924
GSG2,0.0196870138448634,-0.00499515574513714,0.0745379440275333,0.940582353604052,0.988726455162379,-5.72856997459562
PARPBP,-0.0196466874888751,-0.00298502617288415,-0.0743852624837921,0.940703838587432,0.98874009134966,-5.72858017117089
NOMO3,0.0196399195482764,0.012094117822027,0.0743596380604285,0.940724227451903,0.98874009134966,-5.72858188040517
AKR1C4,0.0194951717592097,0.0150943611654849,0.0738116015382527,0.941160298928906,0.988957242243798,-5.72861829528024
SPESP1,0.0194915293087792,0.0111028320083111,0.0737978106825927,0.941171272511047,0.988957242243798,-5.7286192081539
LAMB3,-0.0194249385622081,-0.00283855423845257,-0.0735456882744011,0.941371891902745,0.988957242243798,-5.72863586711193
CNTN6,0.0194164688037782,0.0197362509660512,0.0735136205172111,0.941397409195263,0.988957242243798,-5.72863798189836
FAM83A,-0.0193965961558668,0.00208788106941929,-0.0734383797351721,0.941457280816611,0.988957242243798,-5.72864294021447
MFSD8,-0.0193945339219312,0.00273608878459296,-0.0734305718127074,0.941463493862125,0.988957242243798,-5.72864345446044
TMEM132A,0.0193650517343441,-0.00631480992748137,0.0733189478932297,0.941552317430105,0.988957242243798,-5.72865080026492
PCGF3,-0.0193603223850442,0.000800900489567956,-0.0733010418778134,0.941566566022527,0.988957242243798,-5.72865197759312
FGG,0.0193362414711486,0.0700401186278889,0.0732098679788044,0.94163911733493,0.988957242243798,-5.72865796785628
CNTNAP1,-0.0193191425299903,0.00490774066028394,-0.0731451288604683,0.941690633556783,0.988957242243798,-5.72866221678792
EXO1,-0.0192689193292294,-0.012701472482963,-0.0729549763997296,0.941841948988187,0.988957242243798,-5.72867467506217
LDB3,0.0192665973680038,0.00540499100759208,0.072946185111359,0.941848944781189,0.988957242243798,-5.72867525025927
ISL2,0.0192317710747967,0.00430656749334605,0.0728143276181801,0.941953872798393,0.988957242243798,-5.72868386912491
ANKRD1,-0.0192062193667125,0.020225830389715,-0.0727175850749991,0.942030858091288,0.988957242243798,-5.72869018278426
MPP7,0.0191849285589644,-0.0152988509930736,0.0726369749302241,0.942095006039252,0.988957242243798,-5.72869543719199
NR2F6,0.0191413545577871,0.0051234606658,0.0724719973218167,0.942226293105245,0.988957242243798,-5.72870617275137
KY,-0.019127237344801,0.00991395035558587,-0.0724185474670201,0.942268828151375,0.988957242243798,-5.72870964564901
SLC9A3,-0.0190634214170145,-0.0119325182661165,-0.0721769309328471,0.942461107067273,0.988957242243798,-5.72872531268249
IFNGR1,0.0190625548694361,0.00557115023316863,0.0721736500556452,0.942463718018941,0.988957242243798,-5.72872552506264
RANBP3L,0.0190527707942745,0.00664328762159943,0.0721366061010615,0.942493197975005,0.988957242243798,-5.72872792234919
MAGEA1,-0.0190445986942052,0.0581264608606215,-0.0721056653224165,0.942517821021923,0.988957242243798,-5.72872992372755
KRT79,-0.0190372205452157,0.0206104188905822,-0.0720777305599006,0.942540051891935,0.988957242243798,-5.72873172992674
LDLRAD3,0.019033924521981,-0.00446658192035423,0.0720652513288034,0.942549983050946,0.988957242243798,-5.72873253657971
