internal_id	string_external_id	abundance
1861315	9606.ENSP00000417659	0.574
1860540	9606.ENSP00000405610	0.656
1856618	9606.ENSP00000366336	0.114
1861543	9606.ENSP00000421853	0.009
1851559	9606.ENSP00000333203	102
1862669	9606.ENSP00000450114	0.002
1844174	9606.ENSP00000252939	0.284
1845548	9606.ENSP00000264434	0.05
1845547	9606.ENSP00000264433	0.031
1850897	9606.ENSP00000327145	59.0
1845546	9606.ENSP00000264431	1.09
1858188	9606.ENSP00000377892	182
1845483	9606.ENSP00000264122	3.12
1855595	9606.ENSP00000361057	181
1862197	9606.ENSP00000441927	0.416
1845484	9606.ENSP00000264126	0.508
1858259	9606.ENSP00000378451	2.18
1844778	9606.ENSP00000260327	9.14
1862198	9606.ENSP00000441929	0.113
1844776	9606.ENSP00000260323	0.086
1848766	9606.ENSP00000305725	1.43
1857187	9606.ENSP00000369604	0.067
1856234	9606.ENSP00000364235	34.5
1861500	9606.ENSP00000420727	0.225
1856179	9606.ENSP00000363913	0.496
1857186	9606.ENSP00000369600	0.211
1857134	9606.ENSP00000369351	0.517
1844173	9606.ENSP00000252936	12.7
1855091	9606.ENSP00000358762	0.677
1846371	9606.ENSP00000274278	0.031
1861705	9606.ENSP00000427366	0.029
1864925	9606.ENSP00000473166	0.008
1842148	9606.ENSP00000007414	0.792
1852744	9606.ENSP00000343818	2.26
1852745	9606.ENSP00000343819	1.73
1843373	9606.ENSP00000233944	0.412
1857412	9606.ENSP00000371070	0.077
1853505	9606.ENSP00000349874	1.07
1864926	9606.ENSP00000473172	186
1853506	9606.ENSP00000349877	9.04
1851996	9606.ENSP00000337432	0.283
1857204	9606.ENSP00000369699	2.93
1843375	9606.ENSP00000233948	0.944
1853504	9606.ENSP00000349873	1055
1852717	9606.ENSP00000343617	0.078
1857864	9606.ENSP00000374490	0.957
1855092	9606.ENSP00000358763	2.15
1849401	9606.ENSP00000311291	0.886
1860376	9606.ENSP00000402935	21.2
1857844	9606.ENSP00000374323	0.425
1852769	9606.ENSP00000344095	0.031
1852100	9606.ENSP00000338349	1.19
1861639	9606.ENSP00000424817	0.667
1854093	9606.ENSP00000354223	20.3
1857966	9606.ENSP00000375829	20.4
1864399	9606.ENSP00000470520	0.023
1854094	9606.ENSP00000354227	0.011
1846646	9606.ENSP00000280020	0.679
1857964	9606.ENSP00000375820	0.232
1861594	9606.ENSP00000423541	0.049
1857965	9606.ENSP00000375822	0.18
1862131	9606.ENSP00000439560	0
1857854	9606.ENSP00000374399	10.9
1859951	9606.ENSP00000396648	0.11
1855183	9606.ENSP00000359170	6.05
1861505	9606.ENSP00000420863	0.257
1842864	9606.ENSP00000221855	88.1
1844172	9606.ENSP00000252934	66.3
1855185	9606.ENSP00000359174	1.37
1851479	9606.ENSP00000332500	0.039
1856748	9606.ENSP00000366988	32.3
1855187	9606.ENSP00000359204	0.391
1856747	9606.ENSP00000366984	10.5
1860119	9606.ENSP00000398824	2.07
1843034	9606.ENSP00000225576	4.8
1843035	9606.ENSP00000225577	5.76
1850592	9606.ENSP00000323889	45.3
1860317	9606.ENSP00000401980	35.3
1843138	9606.ENSP00000228318	324
1843436	9606.ENSP00000236192	11.0
1860930	9606.ENSP00000411672	0.028
1847995	9606.ENSP00000298832	0.283
1859114	9606.ENSP00000386170	0.049
1859115	9606.ENSP00000386171	0.612
1843619	9606.ENSP00000242261	5.02
1842593	9606.ENSP00000216416	2.82
1859116	9606.ENSP00000386174	0.092
1859117	9606.ENSP00000386175	0.082
1855123	9606.ENSP00000358884	0.277
1850278	9606.ENSP00000320754	1.48
1847100	9606.ENSP00000288014	5.04
1850279	9606.ENSP00000320757	0.068
1842328	9606.ENSP00000176195	0.049
1842151	9606.ENSP00000007722	10.8
1847094	9606.ENSP00000287908	2.85
1857088	9606.ENSP00000369071	148
1855191	9606.ENSP00000359215	0.528
1857358	9606.ENSP00000370673	0.002
1857357	9606.ENSP00000370671	0.456
1858840	9606.ENSP00000383421	0.199
1847481	9606.ENSP00000294360	33.6
1847450	9606.ENSP00000293883	1.08
1855190	9606.ENSP00000359212	0.93
1852319	9606.ENSP00000340396	2.92
1856218	9606.ENSP00000364145	1.2
1855192	9606.ENSP00000359219	0.06
1852613	9606.ENSP00000342667	0.611
1850498	9606.ENSP00000322939	0.001
1849779	9606.ENSP00000315371	0.002
1862025	9606.ENSP00000436318	38.0
1849465	9606.ENSP00000311825	17.7
1846619	9606.ENSP00000279168	0.548
1847826	9606.ENSP00000297145	0.036
1858879	9606.ENSP00000383900	0.05
1842339	9606.ENSP00000181839	5.24
1853765	9606.ENSP00000351769	2.66
1863728	9606.ENSP00000462745	0.227
1863729	9606.ENSP00000462747	0.079
1843477	9606.ENSP00000238044	0.606
1856411	9606.ENSP00000365130	3.11
1851251	9606.ENSP00000330384	0
1847352	9606.ENSP00000292427	2.25
1851250	9606.ENSP00000330382	5.07
1847974	9606.ENSP00000298569	3.02
1850514	9606.ENSP00000323087	0.022
1852469	9606.ENSP00000341539	0.304
1851380	9606.ENSP00000331698	0.169
1860887	9606.ENSP00000411004	0.076
1861200	9606.ENSP00000416050	0.771
1860924	9606.ENSP00000411552	1.37
1862270	9606.ENSP00000444350	0.034
1850906	9606.ENSP00000327251	0.146
1851581	9606.ENSP00000333380	0.18
1862306	9606.ENSP00000446058	0.027
1855881	9606.ENSP00000362409	49.2
1861330	9606.ENSP00000417895	0.655
1856777	9606.ENSP00000367164	0.006
1856776	9606.ENSP00000367163	0.006
1850710	9606.ENSP00000325091	0.479
1855879	9606.ENSP00000362401	0.567
1861321	9606.ENSP00000417710	0.481
1852468	9606.ENSP00000341538	29.3
1858018	9606.ENSP00000376322	0.345
1858074	9606.ENSP00000376855	0.175
1843019	9606.ENSP00000225396	0.402
1857016	9606.ENSP00000368667	0.165
1847767	9606.ENSP00000296632	0.72
1859611	9606.ENSP00000391950	0.064
1858032	9606.ENSP00000376436	3.09
1862784	9606.ENSP00000451998	0.096
1854983	9606.ENSP00000358228	0.19
1859207	9606.ENSP00000386796	0.279
1854982	9606.ENSP00000358224	105
1854981	9606.ENSP00000358223	31.8
1859206	9606.ENSP00000386791	0.005
1862783	9606.ENSP00000451995	0.238
1843629	9606.ENSP00000242480	1.04
1855530	9606.ENSP00000360753	0.066
1845245	9606.ENSP00000262932	8.65
1849679	9606.ENSP00000314067	94.2
1855531	9606.ENSP00000360757	0.075
1854135	9606.ENSP00000354511	168
1858695	9606.ENSP00000382086	0.607
1853437	9606.ENSP00000349415	92.7
1843526	9606.ENSP00000239450	0.189
1858694	9606.ENSP00000382083	0.383
1843113	9606.ENSP00000227451	0.022
1856803	9606.ENSP00000367299	9.07
1842810	9606.ENSP00000220966	30.2
1854283	9606.ENSP00000355028	0.311
1851985	9606.ENSP00000337353	5.5
1856758	9606.ENSP00000367049	2.6
1858422	9606.ENSP00000380024	6.54
1851418	9606.ENSP00000331965	1.12
1842854	9606.ENSP00000221671	0.366
1845078	9606.ENSP00000262158	0.207
1858514	9606.ENSP00000380793	3.83
1849367	9606.ENSP00000310966	16.6
1852971	9606.ENSP00000345767	1.88
1860558	9606.ENSP00000405812	0.61
1843711	9606.ENSP00000244333	2.57
1860049	9606.ENSP00000398131	76.1
1842128	9606.ENSP00000005257	70.8
1856606	9606.ENSP00000366275	1.43
1847679	9606.ENSP00000296122	203
1857304	9606.ENSP00000370297	0.378
1859641	9606.ENSP00000392398	2.27
1854969	9606.ENSP00000358162	1659
1859639	9606.ENSP00000392395	0.694
1847680	9606.ENSP00000296125	4.36
1843254	9606.ENSP00000230449	7.97
1861979	9606.ENSP00000434655	0.048
1852458	9606.ENSP00000341442	0.004
1853593	9606.ENSP00000350415	0.041
1842803	9606.ENSP00000220812	0.047
1842525	9606.ENSP00000215941	4.98
1863913	9606.ENSP00000465213	4.25
1848790	9606.ENSP00000305941	0.047
1849602	9606.ENSP00000313140	4.83
1843793	9606.ENSP00000246020	0
1856932	9606.ENSP00000368079	0.095
1853594	9606.ENSP00000350418	0.241
1843794	9606.ENSP00000246024	12.7
1844445	9606.ENSP00000256509	35.0
1864522	9606.ENSP00000471103	0.002
1844551	9606.ENSP00000257904	41.3
1844552	9606.ENSP00000257905	0.75
1864122	9606.ENSP00000469305	0.135
1861765	9606.ENSP00000428924	44.1
1859449	9606.ENSP00000389709	0.129
1850368	9606.ENSP00000321627	0.167
1853365	9606.ENSP00000348886	146
1842326	9606.ENSP00000175756	6.15
1844211	9606.ENSP00000253262	0.062
1844553	9606.ENSP00000257909	1.31
1860141	9606.ENSP00000399168	333
1847482	9606.ENSP00000294383	5.82
1844828	9606.ENSP00000260926	2.89
1853375	9606.ENSP00000348936	0.01
1864178	9606.ENSP00000469533	0.001
1864177	9606.ENSP00000469530	0
1851203	9606.ENSP00000329982	0.396
1862821	9606.ENSP00000452885	0.917
1854671	9606.ENSP00000356814	10.7
1843596	9606.ENSP00000241416	0.216
1846831	9606.ENSP00000283109	9.68
1847622	9606.ENSP00000295767	19.8
1857042	9606.ENSP00000368805	0.443
1844336	9606.ENSP00000254901	0.803
1849024	9606.ENSP00000307958	0.562
1860314	9606.ENSP00000401946	3.51
1844337	9606.ENSP00000254908	4.31
1843096	9606.ENSP00000226730	0.541
1859366	9606.ENSP00000388684	0.681
1849023	9606.ENSP00000307954	1.67
1857724	9606.ENSP00000373153	2.34
1864674	9606.ENSP00000471905	0.124
1848659	9606.ENSP00000304670	0.821
1859857	9606.ENSP00000395281	0.228
1861667	9606.ENSP00000425840	4.63
1853184	9606.ENSP00000347548	1.71
1853185	9606.ENSP00000347549	0.335
1848821	9606.ENSP00000306241	0
1860569	9606.ENSP00000405987	0.093
1861578	9606.ENSP00000422941	0.274
1851549	9606.ENSP00000333122	0.534
1855541	9606.ENSP00000360806	1.24
1853951	9606.ENSP00000353151	0.125
1846134	9606.ENSP00000270172	0
1857349	9606.ENSP00000370607	0.222
1861408	9606.ENSP00000419279	1.21
1851483	9606.ENSP00000332528	0.133
1850180	9606.ENSP00000319778	2.08
1842624	9606.ENSP00000216807	2.14
1842577	9606.ENSP00000216271	2.92
1854244	9606.ENSP00000354883	13.4
1860178	9606.ENSP00000399709	0.135
1863061	9606.ENSP00000456615	0.197
1852880	9606.ENSP00000344989	0.448
1855006	9606.ENSP00000358358	0.237
1856034	9606.ENSP00000363139	0.012
1845090	9606.ENSP00000262209	0.042
1859209	9606.ENSP00000386810	4.54
1863853	9606.ENSP00000464100	56.3
1853029	9606.ENSP00000346236	62.4
1856032	9606.ENSP00000363135	3.18
1849970	9606.ENSP00000317580	0.375
1856033	9606.ENSP00000363136	0.412
1851843	9606.ENSP00000335384	0.105
1862909	9606.ENSP00000454697	1.41
1862233	9606.ENSP00000442778	5.07
1858313	9606.ENSP00000379008	0.631
1851245	9606.ENSP00000330343	289
1848789	9606.ENSP00000305926	0.221
1861028	9606.ENSP00000413572	10.6
1848788	9606.ENSP00000305924	0.06
1862232	9606.ENSP00000442770	2.11
1858312	9606.ENSP00000379003	20.1
1861029	9606.ENSP00000413575	2.06
1850664	9606.ENSP00000324648	0.18
1843122	9606.ENSP00000227638	1.17
1851609	9606.ENSP00000333660	0.486
1852418	9606.ENSP00000341141	0.534
1853206	9606.ENSP00000347721	0.062
1849594	9606.ENSP00000313046	0.068
1849646	9606.ENSP00000313731	1.31
1856414	9606.ENSP00000365147	124
1848077	9606.ENSP00000299563	1.35
1849709	9606.ENSP00000314484	0.109
1858925	9606.ENSP00000384288	15.8
1855205	9606.ENSP00000359286	0.246
1851995	9606.ENSP00000337425	0.147
1857270	9606.ENSP00000370074	241
1857935	9606.ENSP00000375557	0.813
1855155	9606.ENSP00000359022	0.444
1858550	9606.ENSP00000381049	0.105
1859928	9606.ENSP00000396308	24.5
1843178	9606.ENSP00000229030	0.299
1857441	9606.ENSP00000371243	0.095
1858955	9606.ENSP00000384563	0.003
1857268	9606.ENSP00000370057	0.002
1858496	9606.ENSP00000380635	0.028
1849981	9606.ENSP00000317743	0.354
1844088	9606.ENSP00000251871	4.79
1842476	9606.ENSP00000215057	0.575
1858831	9606.ENSP00000383382	115
1854432	9606.ENSP00000355656	1017
1854405	9606.ENSP00000355556	6.84
1852317	9606.ENSP00000340361	0.324
1843280	9606.ENSP00000231173	0.142
1850760	9606.ENSP00000325674	0.336
1851020	9606.ENSP00000328287	2.31
1853498	9606.ENSP00000349796	0.225
1843157	9606.ENSP00000228740	110
1850781	9606.ENSP00000325905	603
1850358	9606.ENSP00000321506	0.296
1861742	9606.ENSP00000428338	0.052
1857269	9606.ENSP00000370058	0
1852332	9606.ENSP00000340494	3.5
1858581	9606.ENSP00000381247	0
1845077	9606.ENSP00000262150	0.148
1843672	9606.ENSP00000243501	3.45
1852624	9606.ENSP00000342805	4.79
1859694	9606.ENSP00000393138	0.33
1862149	9606.ENSP00000440385	0.047
1844321	9606.ENSP00000254765	0.276
1842375	9606.ENSP00000197268	0.678
1854649	9606.ENSP00000356671	3274
1854650	9606.ENSP00000356674	0.431
1858591	9606.ENSP00000381302	0.122
1862415	9606.ENSP00000447488	7.33
1861007	9606.ENSP00000413150	3.95
1846367	9606.ENSP00000274217	0.48
1858592	9606.ENSP00000381304	0.116
1850187	9606.ENSP00000319829	7.38
1855397	9606.ENSP00000360116	0.732
1856475	9606.ENSP00000365477	9.97
1854474	9606.ENSP00000355895	29.7
1850203	9606.ENSP00000320050	1.74
1855396	9606.ENSP00000360112	1.58
1856474	9606.ENSP00000365473	2.24
1854472	9606.ENSP00000355890	123
1852498	9606.ENSP00000341743	230
1857808	9606.ENSP00000373864	0.186
1848806	9606.ENSP00000306099	2442
1854476	9606.ENSP00000355899	10.5
1858631	9606.ENSP00000381611	0.247
1845524	9606.ENSP00000264335	1801
1851341	9606.ENSP00000331411	1.17
1856004	9606.ENSP00000362987	2.63
1858364	9606.ENSP00000379394	1.52
1850703	9606.ENSP00000325017	22.1
1850704	9606.ENSP00000325018	0.103
1845434	9606.ENSP00000263915	1.23
1858224	9606.ENSP00000378201	1.17
1843311	9606.ENSP00000232375	1.76
1858872	9606.ENSP00000383820	13.9
1860129	9606.ENSP00000398979	0.28
1846357	9606.ENSP00000274054	6.65
1845994	9606.ENSP00000268124	1.77
1845995	9606.ENSP00000268125	4.2
1863897	9606.ENSP00000464814	44.1
1846035	9606.ENSP00000268695	7.1
1845380	9606.ENSP00000263640	1.53
1845330	9606.ENSP00000263317	0.26
1845993	9606.ENSP00000268122	2.73
1853047	9606.ENSP00000346401	0.617
1862141	9606.ENSP00000440190	2.08
1848998	9606.ENSP00000307786	509
1859322	9606.ENSP00000388001	5.62
1845996	9606.ENSP00000268129	0.548
1846548	9606.ENSP00000278174	0.947
1846036	9606.ENSP00000268699	0.3
1848626	9606.ENSP00000304327	3.76
1857831	9606.ENSP00000374205	0.382
1852961	9606.ENSP00000345684	0.068
1861360	9606.ENSP00000418511	0.02
1853055	9606.ENSP00000346453	23.6
1845748	9606.ENSP00000265421	13.0
1854808	9606.ENSP00000357470	1.07
1855427	9606.ENSP00000360231	18.2
1850058	9606.ENSP00000318602	8.22
1854905	9606.ENSP00000357879	114
1850060	9606.ENSP00000318607	0.374
1854297	9606.ENSP00000355090	1.55
1860436	9606.ENSP00000403910	3.64
1842616	9606.ENSP00000216727	144
1848216	9606.ENSP00000300835	1.51
1842478	9606.ENSP00000215071	42.8
1849734	9606.ENSP00000314807	5.4
1856954	9606.ENSP00000368218	0.055
1859021	9606.ENSP00000385215	0.497
1861900	9606.ENSP00000432034	11.0
1857830	9606.ENSP00000374185	0.315
1856912	9606.ENSP00000367930	0.468
1844453	9606.ENSP00000256594	80.9
1862169	9606.ENSP00000441024	6.81
1858198	9606.ENSP00000377954	87.2
1858199	9606.ENSP00000377958	507
1854115	9606.ENSP00000354414	0.517
1854116	9606.ENSP00000354415	6.52
1854117	9606.ENSP00000354416	0.584
1848882	9606.ENSP00000306788	46.6
1853338	9606.ENSP00000348738	0.139
1846870	9606.ENSP00000283875	8.26
1864688	9606.ENSP00000471982	0.016
1847796	9606.ENSP00000296847	0.08
1860853	9606.ENSP00000410545	0.331
1851612	9606.ENSP00000333667	352
1853337	9606.ENSP00000348731	0.249
1847797	9606.ENSP00000296849	0.474
1853924	9606.ENSP00000352976	4.22
1862738	9606.ENSP00000451052	0.038
1851233	9606.ENSP00000330264	0.613
1851234	9606.ENSP00000330267	0.425
1852558	9606.ENSP00000342137	6.66
1852962	9606.ENSP00000345689	204
1859997	9606.ENSP00000397259	0.832
1842688	9606.ENSP00000218056	4.56
1846869	9606.ENSP00000283871	7.23
1854353	9606.ENSP00000355323	0.022
1842324	9606.ENSP00000175238	0.204
1847723	9606.ENSP00000296417	490
1862269	9606.ENSP00000444293	0.864
1855137	9606.ENSP00000358948	0.022
1850956	9606.ENSP00000327738	0.513
1850969	9606.ENSP00000327889	3.59
1848214	9606.ENSP00000300784	24.6
1851223	9606.ENSP00000330190	0.048
1858755	9606.ENSP00000382659	0.097
1852808	9606.ENSP00000344403	0.015
1852807	9606.ENSP00000344401	3.61
1845569	9606.ENSP00000264595	13.8
1852776	9606.ENSP00000344155	0.757
1859393	9606.ENSP00000389039	0.511
1842682	9606.ENSP00000217971	223
1858522	9606.ENSP00000380872	0.003
1844536	9606.ENSP00000257776	0.124
1858523	9606.ENSP00000380876	0.12
1852562	9606.ENSP00000342156	0.289
1850461	9606.ENSP00000322546	0
1850460	9606.ENSP00000322545	0.337
1850459	9606.ENSP00000322542	112
1843733	9606.ENSP00000244709	0.128
1850517	9606.ENSP00000323148	4.31
1863589	9606.ENSP00000461269	0.479
1861972	9606.ENSP00000434466	3.86
1848864	9606.ENSP00000306607	0.025
1859459	9606.ENSP00000389841	0.37
1859218	9606.ENSP00000386896	51.4
1859217	9606.ENSP00000386895	0.174
1845262	9606.ENSP00000262992	8.49
1845924	9606.ENSP00000267163	13.6
1845261	9606.ENSP00000262990	5.85
1845263	9606.ENSP00000262995	4.24
1846882	9606.ENSP00000284061	0.774
1845264	9606.ENSP00000262999	0.047
1853572	9606.ENSP00000350310	38.5
1848749	9606.ENSP00000305631	0.414
1842865	9606.ENSP00000221856	1.1
1863164	9606.ENSP00000457904	0.541
1853573	9606.ENSP00000350314	0.315
1848738	9606.ENSP00000305494	3.02
1855623	9606.ENSP00000361189	0.247
1846896	9606.ENSP00000284274	7.75
1849474	9606.ENSP00000311888	7.54
1846692	9606.ENSP00000280871	1.02
1854751	9606.ENSP00000357150	0.656
1855620	9606.ENSP00000361180	15.8
1854073	9606.ENSP00000354080	0.509
1855622	9606.ENSP00000361186	13.7
1863181	9606.ENSP00000458149	54.3
1861702	9606.ENSP00000427279	1.72
1855621	9606.ENSP00000361185	0.047
1860097	9606.ENSP00000398637	0.268
1849775	9606.ENSP00000315299	74.7
1851037	9606.ENSP00000328412	0.625
1847885	9606.ENSP00000297564	569
1861877	9606.ENSP00000431459	1.46
1846860	9606.ENSP00000283558	2.65
1857106	9606.ENSP00000369162	3.77
1861512	9606.ENSP00000420976	0.151
1845067	9606.ENSP00000262113	3.85
1842438	9606.ENSP00000206423	2.66
1845088	9606.ENSP00000262198	0.186
1860096	9606.ENSP00000398632	167
1845087	9606.ENSP00000262193	331
1857516	9606.ENSP00000371805	3.25
1857515	9606.ENSP00000371802	0.027
1854864	9606.ENSP00000357736	0.183
1857514	9606.ENSP00000371800	0.002
1861982	9606.ENSP00000434797	2.92
1857962	9606.ENSP00000375809	8.9
1855025	9606.ENSP00000358458	0.229
1862440	9606.ENSP00000447679	0.03
1847200	9606.ENSP00000289989	0.016
1844412	9606.ENSP00000256190	0.297
1847127	9606.ENSP00000288466	0.946
1842610	9606.ENSP00000216540	0.404
1844413	9606.ENSP00000256194	3.2
1847126	9606.ENSP00000288462	0.275
1845644	9606.ENSP00000264926	3.42
1854719	9606.ENSP00000357047	7.94
1846244	9606.ENSP00000272317	5140
1846662	9606.ENSP00000280258	4.72
1848897	9606.ENSP00000306920	44.4
1857585	9606.ENSP00000372347	5.63
1842655	9606.ENSP00000217289	4.55
1858011	9606.ENSP00000376268	2.47
1852952	9606.ENSP00000345575	6.41
1848186	9606.ENSP00000300504	0.124
1849244	9606.ENSP00000310003	0.079
1843047	9606.ENSP00000225728	3.06
1850516	9606.ENSP00000323099	1.71
1849308	9606.ENSP00000310551	6.17
1849754	9606.ENSP00000315070	0.378
1842368	9606.ENSP00000195654	0.114
1842833	9606.ENSP00000221444	0.451
1852304	9606.ENSP00000340274	24.4
1849309	9606.ENSP00000310557	0.065
1849246	9606.ENSP00000310008	0.113
1857503	9606.ENSP00000371715	20.1
1849726	9606.ENSP00000314655	14.8
1852999	9606.ENSP00000346001	864
1852408	9606.ENSP00000341051	0.138
1843059	9606.ENSP00000225893	0.21
1843579	9606.ENSP00000240731	0.035
1842485	9606.ENSP00000215530	0.369
1858894	9606.ENSP00000384026	69.2
1848694	9606.ENSP00000305005	1.32
1855747	9606.ENSP00000361845	28.7
1844481	9606.ENSP00000256996	14.3
1845413	9606.ENSP00000263780	26.5
1844483	9606.ENSP00000256999	2.59
1846277	9606.ENSP00000272748	15.2
1843764	9606.ENSP00000245543	0.648
1850211	9606.ENSP00000320147	8.44
1849666	9606.ENSP00000313921	6.82
1851075	9606.ENSP00000328777	0.647
1858814	9606.ENSP00000383219	1.86
1851074	9606.ENSP00000328773	16.1
1854952	9606.ENSP00000358105	4.09
1858812	9606.ENSP00000383212	0.053
1858811	9606.ENSP00000383210	0.922
1858813	9606.ENSP00000383216	10.4
1842211	9606.ENSP00000040877	1.17
1854783	9606.ENSP00000357336	0.933
1858483	9606.ENSP00000380495	6.98
1858482	9606.ENSP00000380494	0.247
1850342	9606.ENSP00000321360	0.317
1850389	9606.ENSP00000321810	2.27
1850390	9606.ENSP00000321812	0.204
1842316	9606.ENSP00000171887	23.1
1853710	9606.ENSP00000351407	2.31
1852960	9606.ENSP00000345681	2.65
1850359	9606.ENSP00000321507	0.812
1858838	9606.ENSP00000383407	0.183
1858982	9606.ENSP00000384792	3.25
1846531	9606.ENSP00000277508	14.7
1859002	9606.ENSP00000384971	0.089
1863907	9606.ENSP00000465021	4.23
1859003	9606.ENSP00000384979	0.298
1857271	9606.ENSP00000370077	0.113
1862807	9606.ENSP00000452581	1.74
1860046	9606.ENSP00000398105	0.241
1858658	9606.ENSP00000381795	0.065
1850696	9606.ENSP00000324920	0.089
1861267	9606.ENSP00000417132	1.56
1857784	9606.ENSP00000373669	3.73
1855344	9606.ENSP00000359795	1.94
1856812	9606.ENSP00000367330	1.85
1853546	9606.ENSP00000350098	3.28
1855343	9606.ENSP00000359793	0.136
1855864	9606.ENSP00000362352	124
1862307	9606.ENSP00000446100	7.23
1855345	9606.ENSP00000359799	10.5
1859761	9606.ENSP00000393963	9.03
1859957	9606.ENSP00000396688	766
1860980	9606.ENSP00000412566	74.2
1845779	9606.ENSP00000265627	4.35
1856615	9606.ENSP00000366326	3.38
1851509	9606.ENSP00000332737	0.235
1848596	9606.ENSP00000304065	0.357
1861685	9606.ENSP00000426638	24.8
1857502	9606.ENSP00000371711	0.992
1850057	9606.ENSP00000318585	0.314
1850002	9606.ENSP00000318016	10.5
1842396	9606.ENSP00000200691	1.9
1861047	9606.ENSP00000413964	77.7
1861612	9606.ENSP00000424038	0.032
1862916	9606.ENSP00000454786	6.49
1863980	9606.ENSP00000467209	0.004
1856505	9606.ENSP00000365663	1.49
1862524	9606.ENSP00000448651	0.055
1850515	9606.ENSP00000323096	0.127
1861633	9606.ENSP00000424707	3.76
1859871	9606.ENSP00000395498	1.13
1847830	9606.ENSP00000297157	6.73
1851032	9606.ENSP00000328364	1.86
1847355	9606.ENSP00000292433	0.466
1862915	9606.ENSP00000454783	1.76
1851936	9606.ENSP00000336856	12.4
1851257	9606.ENSP00000330433	0.847
1850523	9606.ENSP00000323194	0.54
1847349	9606.ENSP00000292385	117
1853207	9606.ENSP00000347730	0.067
1847753	9606.ENSP00000296545	0.004
1842314	9606.ENSP00000171214	0.256
